504,27
3,3,1
2
227,227,3
1,13,21
355,355,3
1,6,11
563,563,2
1,14
355,355,3
1,10,13
467,467,2
11,14
563,563,3
11,13,14
451,451,2
13,14
355,355,2
1,14
227,227,1
16
211,211,1
1
451,451,3
1,7,20
451,451,3
1,13,17
451,451,3
1,7,11
403,403,4
7,9,20,21
307,307,4
1,7,16,20
435,435,5
3,7,8,16,20
435,435,5
3,8,12,15,20
387,387,4
2,7,8,16
467,467,3
1,7,8
403,403,4
12,17,18,24
547,547,7
6,11,12,17,18,22,23
515,515,10
3,4,8,9,10,14,15,16,20,21
547,547,10
1,2,3,7,8,11,13,14,19,20
547,547,9
1,2,3,7,8,13,14,19,20
243,243,9
1,2,3,7,8,13,14,15,19
435,435,8
1,2,7,8,13,14,18,19
339,339,7
1,7,13,14,18,19,20
211,211,7
1,2,6,7,13,22,24
211,211,6
1,11,15,21,22,23
371,371,6
2,7,8,15,21,23
211,211,6
7,16,18,22,23,24
339,339,6
16,17,21,22,23,24
371,371,6
7,15,16,21,22,23
371,371,6
7,17,18,21,22,23
19,19,5
7,18,22,23,24
19,19,5
6,9,10,22,23
211,211,6
10,12,17,18,23,24
51,51,5
15,17,18,21,23
211,211,5
9,17,21,23,24
371,371,5
17,18,21,23,24
19,19,5
3,9,18,21,24
355,355,5
7,17,21,23,24
51,51,5
12,17,21,23,24
51,51,5
15,17,21,23,24
499,499,4
7,8,13,23
51,51,5
7,13,17,18,23
51,51,5
13,17,18,23,24
499,499,5
16,17,18,23,24
499,499,5
15,16,17,21,23
291,291,5
16,17,21,23,24
291,291,5
6,12,18,23,24
307,307,6
5,6,12,17,18,24
323,323,7
5,6,11,12,17,18,24
483,483,8
4,5,6,11,12,17,18,24
243,243,9
4,5,6,11,12,17,18,23,24
515,515,10
3,4,5,9,10,11,16,17,22,23
531,531,9
1,2,7,8,9,14,15,20,21
243,243,7
1,7,8,13,14,19,20
115,115,6
1,7,8,13,19,20
131,131,5
1,7,13,19,20
563,563,4
2,10,16,20
275,275,4
8,9,10,15
275,275,3
4,8,10
275,275,4
7,8,9,10
355,355,3
2,9,10
371,371,3
2,4,8
355,355,3
4,10,16
563,563,3
9,16,17
355,355,3
8,10,16
355,355,3
8,9,10
131,131,3
8,9,18
67,67,2
9,10
387,387,3
7,8,15
67,67,2
7,12
387,387,2
7,10
227,227,2
7,8
227,227,2
7,8
467,467,2
7,9
435,435,1
8
3,3,1
8
419,419,1
21
211,211,1
21
419,419,1
21
211,211,1
10
259,259,1
2
387,387,1
7
307,307,2
3,7
467,467,2
1,7
323,323,2
1,7
451,451,1
7
419,419,2
4,7
275,275,3
12,18,24
515,515,7
5,6,11,12,17,18,23
515,515,10
3,4,8,9,10,14,15,16,20,21
547,547,10
1,2,3,7,8,13,14,19,20,24
515,515,9
1,2,3,7,8,13,14,19,20
243,243,9
1,2,7,8,13,14,15,19,20
483,483,8
1,2,3,7,8,13,14,19
435,435,6
1,2,7,8,13,19
435,435,6
1,7,9,15,16,19
435,435,6
2,10,15,16,19,20
211,211,6
