504,32
83,83,7
1,2,3,4,6,14,22
483,483,4
1,2,9,14
115,115,4
1,2,8,14
355,355,3
8,9,14
563,563,2
2,14
563,563,1
14
435,435,1
13
35,35,2
3,13
211,211,3
4,13,23
419,419,3
3,4,13
291,291,3
4,13,16
35,35,3
10,13,24
35,35,3
3,4,5
35,35,3
5,6,13
115,115,2
4,13
499,499,2
13,16
499,499,2
6,7
483,483,2
5,13
131,131,3
5,13,20
195,195,3
5,13,16
147,147,3
7,13,16
3,3,2
5,13
195,195,4
5,7,13,14
195,195,3
5,7,13
195,195,3
5,6,13
195,195,3
5,6,13
83,83,3
5,6,13
195,195,4
5,6,13,23
83,83,2
5,6
131,131,2
6,13
115,115,2
6,13
83,83,1
19
243,243,6
13,14,19,20,21,24
515,515,11
1,6,7,8,9,10,13,14,17,18,23
515,515,10
1,2,3,4,5,6,10,11,12,18
531,531,10
1,2,3,4,5,6,10,11,12,21
483,483,9
1,3,5,6,12,15,16,17,22
323,323,9
1,3,4,5,6,7,10,11,24
227,227,8
1,2,3,4,5,6,9,10
339,339,8
2,3,4,5,6,7,13,14
307,307,8
1,2,5,7,13,14,15,21
227,227,8
1,2,3,4,7,9,15,19
227,227,8
2,5,9,10,13,14,19,20
227,227,8
1,2,7,8,9,13,15,20
323,323,8
2,3,7,9,13,14,15,19
339,339,7
1,2,8,9,15,16,20
339,339,7
1,3,8,14,15,16,19
339,339,7
1,2,8,9,13,14,15
339,339,6
1,2,3,8,9,14
115,115,6
1,2,3,8,14,24
83,83,5
1,2,8,11,14
499,499,4
1,2,8,16
547,547,3
1,2,8
435,435,1
18
275,275,2
13,14
147,147,1
17
403,403,1
15
387,387,1
14
563,563,3
8,14,19
563,563,3
14,19,20
563,563,4
8,14,16,19
275,275,5
10,14,15,16,19
19,19,5
8,14,16,19,21
563,563,5
1,2,3,8,14
19,19,6
1,8,14,15,20,21
19,19,7
1,10,14,15,16,20,21
19,19,8
11,13,14,15,16,19,21,22
243,243,9
13,14,15,16,17,19,21,22,24
243,243,9
