504,30
559,559,8
14,17,18,20,21,22,23,24
351,351,8
16,17,18,20,21,22,23,24
31,31,8
2,13,19,20,21,22,23,24
271,271,6
13,19,21,22,23,24
79,79,5
13,19,21,22,24
335,335,5
2,8,13,19,20
335,335,5
1,2,8,19,21
335,335,5
1,2,7,8,19
575,575,4
1,2,8,13
415,415,3
8,14,19
575,575,3
1,2,8
31,31,2
1,2
271,271,2
1,2
175,175,1
1
175,175,2
7,14
175,175,1
2
383,383,1
20
175,175,1
2
511,511,2
10,16
207,207,1
4
511,511,1
1
463,463,4
1,7,13,19
127,127,6
1,2,7,8,13,19
447,447,7
1,2,3,7,8,13,19
431,431,8
1,2,3,7,8,13,14,19
287,287,9
1,2,3,7,8,9,13,14,19
287,287,10
1,4,5,9,10,14,15,16,20,21
351,351,7
6,11,12,17,18,22,23
415,415,5
12,17,18,23,24
559,559,4
17,18,23,24
575,575,3
12,23,24
367,367,2
18,23
127,127,3
19,23,24
303,303,2
18,24
511,511,1
7
95,95,1
20
95,95,1
15
367,367,1
12
367,367,1
17
367,367,1
12
95,95,2
2,12
175,175,2
6,12
543,543,2
17,24
175,175,2
6,12
255,255,1
17
95,95,3
17,18,24
399,399,1
17
527,527,3
6,23,24
191,191,3
22,23,24
575,575,3
6,18,24
191,191,3
6,18,24
287,287,2
18,24
527,527,3
18,22,24
415,415,3
2,18,24
15,15,3
5,18,24
575,575,3
5,18,24
527,527,3
17,18,24
399,399,3
17,18,24
399,399,3
17,18,21
527,527,4
10,17,18,24
527,527,3
17,18,24
527,527,3
17,18,24
15,15,3
17,18,24
47,47,3
17,18,24
383,383,4
17,18,23,24
479,479,4
9,10,17,18
191,191,7
4,9,16,17,18,23,24
463,463,5
9,10,17,18,24
479,479,1
1
287,287,7
1,2,3,4,5,7,8
271,271,10
11,12,13,14,15,16,17,19,20,21
271,271,10
1,16,17,18,19,20,21,22,23,24
271,271,9
8,16,17,18,20,21,22,23,24
287,287,8
17,18,19,20,21,22,23,24
287,287,8
3,18,19,20,21,22,23,24
559,559,6
16,20,21,22,23,24
351,351,4
21,22,23,24
95,95,3
14,15,24
319,319,2
21,24
127,127,1
21
351,351,2
3,9
191,191,2
17,22
143,143,2
18,22
175,175,3
10,17,19
399,399,3
3,22,23
527,527,4
2,3,10,22
527,527,4
3,10,22,23
95,95,4
10,17,22,23
95,95,4
5,10,22,23
255,255,4
1,10,22,23
527,527,4
4,5,6,10
95,95,3
5,10,21
511,511,1
10
223,223,3
1,7,13
351,351,6
1,2,7,8,13,19
287,287,7
