504,30
330,330,1
11
138,138,2
12,18
26,26,1
12
42,42,1
18
394,394,1
12
26,26,1
18
42,42,2
18,23
442,442,1
24
330,330,3
6,12,24
570,570,6
2,6,12,17,22,24
250,250,8
10,17,18,20,21,22,23,24
554,554,9
2,17,18,19,20,21,22,23,24
538,538,10
14,15,16,17,19,20,21,22,23,24
538,538,10
8,9,10,11,13,14,15,16,19,20
538,538,8
1,2,3,4,5,7,8,9
90,90,5
1,2,3,4,7
410,410,5
1,2,4,7,13
42,42,3
1,5,22
234,234,1
13
250,250,1
13
58,58,1
13
154,154,3
13,19,24
186,186,3
13,19,24
26,26,2
13,19
186,186,3
13,14,19
474,474,4
5,13,14,19
458,458,3
13,14,19
570,570,4
13,19,20,22
314,314,3
7,13,19
266,266,5
7,8,13,19,20
266,266,4
8,13,14,20
186,186,4
8,13,19,20
202,202,3
7,13,14
122,122,3
13,19,20
202,202,3
7,13,19
122,122,4
1,7,13,19
10,10,5
7,8,13,19,20
186,186,5
6,7,8,13,19
42,42,4
7,13,19,20
474,474,5
7,8,13,14,19
186,186,5
7,8,13,19,20
282,282,5
7,8,13,14,19
186,186,7
7,8,13,14,16,19,20
458,458,6
7,8,13,14,19,20
42,42,3
7,8,14
346,346,6
13,14,19,20,21,22
250,250,10
1,2,3,7,8,9,13,14,15,21
250,250,10
1,2,3,4,5,6,9,10,11,12
298,298,9
2,3,4,5,6,10,11,12,18
90,90,9
3,4,5,6,10,11,12,17,18
298,298,8
4,5,6,10,11,12,17,18
74,74,6
5,6,10,11,12,18
506,506,5
11,12,18,23,24
282,282,4
12,18,22,23
538,538,1
24
442,442,1
23
410,410,1
4
362,362,2
7,8
74,74,3
7,8,13
90,90,3
7,8,13
458,458,3
7,8,14
458,458,4
7,8,13,22
458,458,4
2,7,8,13
170,170,4
2,8,13,14
282,282,3
8,13,14
74,74,3
2,3,7
426,426,4
2,7,13,19
426,426,4
2,7,8,13
426,426,5
7,13,19,20,22
298,298,5
2,7,13,19,24
266,266,4
7,13,19,20
170,170,5
7,8,13,19,21
426,426,5
7,9,13,19,20
458,458,5
7,8,13,14,21
458,458,5
2,8,11,13,19
410,410,4
2,3,7,8
138,138,3
2,8,14
458,458,4
7,8,13,23
506,506,2
7,8
506,506,1
16
26,26,2
22,23
42,42,4
16,17,21,22
298,298,8
6,16,17,20,21,22,23,24
346,346,9
4,16,17,18,20,21,22,23,24
538,538,10
10,11,14,15,16,17,19,20,21,22
538,538,10
2,5,8,9,11,13,14,15,19,20
538,538,8
1,2,3,4,5,7,8,21
74,74,5
1,2,3,4,8
490,490,2
4,5
282,282,1
24
250,250,2
19,21
186,186,4
12,19,20,23
314,314,7
1,4,7,15,19,23,24
170,170,6
3,8,12,14,19,23
170,170,6
3,7,8,13,14,15
90,90,8
2,3,8,9,14,15,17,21
330,330,6
3,8,14,15,19,21
298,298,8
1,3,8,9,14,15,19,21
266,266,7
3,8,9,13,15,19,21
570,570,4
3,14,15,21
42,42,7
3,7,8,9,13,15,21
170,170,6
1,3,8,9,20,21
58,58,7
3,8,9,12,15,20,22
554,554,3
3,11,20
170,170,6
3,8,9,14,15,20
58,58,6
3,8,9,14,15,21
186,186,6
3,8,9,17,20,21
474,474,6
3,8,15,18,20,21
570,570,6
8,10,14,15,19,21
282,282,6
2,3,8,14,15,21
186,186,6
3,14,15,16,20,21
170,170,7
3,8,14,15,19,20,21
442,442,8
3,5,8,14,15,19,20,21
458,458,8
3,8,14,15,16,19,20,21
186,186,7
3,8,9,14,15,20,21
426,426,8
2,8,9,14,15,19,20,21
202,202,7
2,3,10,14,15,22,23
298,298,6
13,14,19,20,21,24
250,250,10
1,2,7,8,9,13,14,15,20,21
250,250,10
1,2,3,4,5,8,9,10,11,16
298,298,9
2,3,4,5,6,9,10,11,18
90,90,9
2,3,4,5,6,9,10,11,18
90,90,8
2,3,5,6,9,10,11,16
298,298,7
3,5,6,10,11,16,17
106,106,5
5,6,10,11,16
186,186,3
5,6,11
522,522,1
12
458,458,2
15,20
442,442,2
20,21
538,538,3
3,10,15
554,554,3
15,18,20
10,10,4
18,20,21,23
298,298,2
15,20
218,218,4
9,11,15,23
170,170,4
13,20,23,24
490,490,3
9,20,21
522,522,2
8,13
426,426,4
1,8,15,20
426,426,4
1,8,20,23
426,426,4
1,14,15,20
314,314,4
1,8,14,20
282,282,4
8,10,14,20
170,170,4
1,8,14,20
266,266,5
1,19,20,23,24
314,314,3
1,7,23
474,474,3
9,14,19
474,474,2
9,20
490,490,2
1,8
474,474,2
4,15
250,250,1
4
106,106,1
17
234,234,2
5,17
506,506,4
5,12,17,22
346,346,6
1,5,16,17,23,24
554,554,8
15,16,17,20,21,22,23,24
538,538,9
1,15,16,18,20,21,22,23,24
522,522,10
1,14,15,16,18,19,20,21,22,23
522,522,10
2,3,7,8,9,13,14,15,19,24
298,298,7
1,2,3,4,6,7,8
554,554,4
1,2,3,7
234,234,2
5,6
410,410,2
17,18
106,106,4
1,7,9,24
314,314,5
1,9,10,14,17
266,266,5
1,2,10,19,21
266,266,7
1,2,4,7,9,11,12
266,266,8
1,2,3,7,8,9,15,24
74,74,8
1,2,3,4,7,9,12,13
314,314,9
1,2,3,4,5,9,10,13,15
314,314,10
1,2,3,4,6,7,9,10,13,15
314,314,9
1,2,3,7,9,12,13,14,15
298,298,9
1,2,3,4,7,9,10,11,13
570,570,8
1,2,3,7,9,10,13,15
282,282,9
1,2,3,4,7,9,12,13,15
282,282,8
1,2,3,7,8,9,13,15
282,282,8
1,2,3,7,8,9,13,19
282,282,8
2,3,7,8,9,12,13,15
570,570,8
2,3,7,8,9,13,15,16
570,570,7
3,7,9,13,14,15,20
106,106,7
2,7,9,13,14,15,16
106,106,8
2,3,6,7,9,13,14,20
442,442,9
2,3,6,7,8,9,13,19,20
138,138,8
2,7,8,9,13,14,20,21
138,138,8
5,7,8,9,13,14,16,19
138,138,8
1,2,7,8,9,13,14,20
154,154,8
1,2,7,8,9,13,19,20
170,170,9
1,2,5,7,8,9,13,14,19
426,426,8
1,2,7,8,9,13,14,19
458,458,6
1,2,7,8,9,14
330,330,6
13,14,19,20,21,24
346,346,10
1,2,7,8,9,14,15,16,20,22
346,346,10
1,2,3,4,5,8,9,10,16,18
250,250,9
2,3,4,5,6,10,11,12,18
266,266,9
2,4,5,6,10,11,12,16,18
298,298,8
4,5,6,11,12,17,18,24
90,90,6
4,5,6,11,12,23
74,74,5
5,6,11,23,24
122,122,3
5,6,23
154,154,1
11
410,410,1
5
154,154,1
9
538,538,3
9,18,19
554,554,2
9,14
10,10,3
9,13,19
298,298,2
8,13
170,170,3
7,13,19
458,458,3
8,9,13
474,474,5
7,8,9,12,14
