504,29
465,465,2
1,21
241,241,3
1,8,19
417,417,4
8,14,19,21
145,145,3
14,20,21
513,513,3
10,20,21
401,401,2
17,21
289,289,3
19,20,21
385,385,2
15,20
289,289,2
19,20
385,385,6
2,13,15,19,20,21
497,497,5
15,19,20,21,22
497,497,5
19,20,21,22,23
177,177,6
4,15,19,20,21,22
497,497,5
9,19,20,21,22
481,481,5
15,19,20,21,22
209,209,4
6,20,21,22
433,433,2
21,22
337,337,2
20,23
97,97,2
21,24
113,113,1
6
417,417,1
2
449,449,1
3
545,545,1
22
433,433,1
21
129,129,2
15,21
129,129,2
14,20
225,225,3
6,8,14
209,209,1
19
385,385,6
12,17,18,19,23,24
337,337,10
3,4,5,9,10,11,15,16,17,22
337,337,10
1,2,3,4,7,8,9,10,13,14
113,113,9
1,2,3,7,8,9,13,14,19
113,113,8
1,2,3,7,8,13,14,19
401,401,8
2,3,7,8,9,13,14,20
401,401,8
1,2,3,7,16,18,21,22
353,353,7
2,3,8,15,16,21,22
353,353,7
2,6,9,14,20,22,23
241,241,6
3,9,16,20,23,24
257,257,6
3,9,10,20,23,24
65,65,4
11,20,23,24
225,225,4
3,10,23,24
225,225,3
14,23,24
273,273,3
4,23,24
561,561,3
6,23,24
289,289,3
10,23,24
257,257,4
3,4,10,24
113,113,3
7,13,24
65,65,3
7,13,17
17,17,3
7,13,23
17,17,3
13,22,23
289,289,4
13,18,22,23
465,465,5
15,18,20,22,23
241,241,6
17,18,21,22,23,24
113,113,7
4,5,6,12,18,21,23
241,241,5
4,6,11,12,18
465,465,7
5,6,8,11,12,18,24
97,97,7
5,6,11,12,18,23,24
81,81,9
5,6,11,12,13,17,18,23,24
81,81,10
5,10,11,12,17,18,19,21,22,23
257,257,8
1,7,8,14,15,20,21,22
257,257,6
7,10,13,14,19,20
257,257,4
7,13,19,20
257,257,3
7,20,21
273,273,3
8,19,22
417,417,3
9,14,22
33,33,2
8,22
33,33,3
8,13,22
545,545,3
1,8,22
177,177,3
8,14,22
81,81,4
3,8,22,23
385,385,4
8,9,14,23
385,385,4
1,8,15,23
401,401,4
2,8,22,23
385,385,4
8,15,16,23
545,545,4
9,19,23,24
385,385,4
1,16,23,24
401,401,5
7,16,22,23,24
65,65,4
1,16,23,24
545,545,3
8,16,23
273,273,3
15,16,23
17,17,3
8,16,23
97,97,2
16,24
513,513,2
23,24
497,497,1
11
497,497,1
8
497,497,1
17
497,497,1
24
481,481,1
4
385,385,2
23,24
497,497,1
24
481,481,1
24
17,17,2
23,24
497,497,1
13
113,113,1
24
225,225,1
9
225,225,1
22
417,417,1
19
433,433,1
13
129,129,2
13,19
129,129,1
18
353,353,6
9,12,17,18,23,24
401,401,10
4,5,6,9,10,14,15,16,20,21
401,401,10
1,2,5,7,8,9,13,14,19,20
337,337,10
1,2,3,7,8,9,13,14,18,19
369,369,9
1,2,3,7,8,9,13,18,19
369,369,8
1,2,3,7,8,13,14,15
353,353,8
1,2,3,6,7,8,9,13
321,321,7
1,2,3,4,8,9,20
241,241,5
5,7,8,14,15
529,529,5
5,7,8,10,13
49,49,4
10,15,16,24
513,513,3
8,10,21
513,513,3
15,17,21
513,513,3
15,17,21
65,65,2
15,17
497,497,2
11,17
513,513,2
17,21
257,257,3
6,9,11
497,497,2
9,22
497,497,2
9,23
497,497,2
9,16
401,401,2
17,23
225,225,2
9,10
481,481,2
9,10
65,65,4
6,9,10,17
289,289,6
3,6,9,16,17,18
49,49,5
5,6,7,9,12
289,289,7
4,6,11,12,17,18,24
289,289,8
5,6,11,12,17,18,19,24
257,257,8
5,10,11,12,17,18,23,24
401,401,9
4,10,11,16,17,18,22,23,24
465,465,8
1,13,14,16,19,21,22,23
257,257,5
1,7,13,19,20
513,513,2
13,19
561,561,1
12
257,257,2
12,20
545,545,2
6,19
273,273,2
6,20
161,161,3
4,19,20
497,497,2
19,20
305,305,2
19,20
97,97,2
20,24
225,225,1
2
225,225,2
3,20
145,145,1
23
177,177,1
6
145,145,1
19
465,465,1
3
289,289,1
10
385,385,1
3
241,241,1
5
97,97,1
3
449,449,4
9,19,21,22
497,497,4
9,19,20,22
449,449,4
1,10,19,20
369,369,4
10,19,20,24
417,417,3
10,19,21
417,417,3
10,15,19
433,433,3
10,19,21
225,225,4
3,8,10,19
449,449,4
3,10,19,21
449,449,4
1,10,19,20
433,433,3
3,19,22
433,433,3
20,21,22
433,433,3
20,21,23
321,321,3
21,22,23
193,193,4
19,20,21,23
177,177,3
20,21,23
289,289,5
19,20,21,22,23
289,289,6
9,19,20,21,22,23
177,177,3
20,22,23
145,145,3
21,22,23
337,337,5
12,18,22,23,24
401,401,10
9,10,14,15,16,19,20,21,22,23
401,401,10
1,2,3,7,8,13,14,17,19,20
369,369,9
1,2,3,7,8,13,14,19,20
353,353,9
1,2,3,5,7,8,13,14,19
353,353,8
1,2,3,7,8,13,14,19
353,353,8
1,2,3,7,8,13,19,23
