504,30
219,219,5
5,18,19,20,24
299,299,5
10,18,19,20,24
299,299,4
10,20,22,23
75,75,3
12,18,24
523,523,8
6,10,11,12,16,17,18,24
539,539,10
2,3,8,9,10,13,14,15,19,20
523,523,9
1,2,3,7,8,13,14,19,20
555,555,8
1,2,3,7,8,13,14,19
555,555,8
1,2,3,7,8,13,14,19
443,443,6
1,2,7,8,13,19
299,299,5
1,3,7,13,22
299,299,4
4,5,6,7
299,299,4
2,4,5,6
427,427,3
4,7,13
427,427,3
1,4,7
299,299,3
3,4,7
427,427,3
1,4,7
139,139,3
4,7,13
475,475,2
4,8
475,475,2
4,8
363,363,1
8
299,299,1
8
491,491,1
3
459,459,1
8
491,491,1
8
411,411,1
1
411,411,1
8
475,475,1
15
459,459,1
19
411,411,1
3
411,411,1
10
139,139,3
2,11,19
363,363,3
6,23,24
363,363,4
5,6,23,24
427,427,6
5,6,11,12,23,24
507,507,8
4,5,6,11,12,18,23,24
251,251,9
4,5,6,11,12,17,18,19,24
539,539,10
3,4,5,10,11,16,17,18,23,24
523,523,9
2,3,8,9,14,15,20,21,22
507,507,6
1,7,8,13,14,19
555,555,4
7,13,14,19
11,11,3
7,13,19
75,75,2
7,13
219,219,1
10
59,59,2
6,14
219,219,3
1,22,24
107,107,4
5,18,22,23
107,107,4
5,10,18,21
219,219,3
5,18,21
187,187,4
14,18,21,23
107,107,4
18,21,23,24
219,219,4
4,18,21,23
219,219,4
11,18,21,23
283,283,4
16,18,23,24
379,379,5
4,5,18,23,24
283,283,3
4,18,23
283,283,4
18,19,23,24
283,283,4
4,6,18,23
475,475,5
4,6,18,21,23
283,283,4
4,15,18,23
411,411,4
18,20,23,24
459,459,5
4,18,20,22,23
459,459,5
4,18,21,22,23
171,171,4
4,18,23,24
443,443,4
4,18,23,24
283,283,3
18,23,24
219,219,3
18,23,24
107,107,4
3,4,23,24
107,107,4
4,18,23,24
155,155,4
4,14,23,24
155,155,3
4,23,24
475,475,3
1,4,24
459,459,4
4,5,23,24
219,219,3
4,23,24
59,59,1
4
363,363,4
12,18,22,24
523,523,8
5,11,12,16,17,18,22,23
539,539,11
3,8,9,10,13,14,15,19,20,21,24
523,523,10
1,2,7,8,9,13,14,19,20,24
555,555,9
1,2,3,7,8,13,14,19,24
331,331,8
1,2,3,7,8,13,14,19
235,235,6
1,2,3,7,13,19
299,299,5
1,2,7,13,19
75,75,4
1,2,12,14
75,75,4
1,2,12,13
427,427,4
2,11,12,13
331,331,3
8,12,14
443,443,3
11,12,13
11,11,3
12,13,14
443,443,3
11,12,14
395,395,3
7,12,14
219,219,3
12,13,14
491,491,2
12,13
283,283,2
12,19
571,571,1
14
347,347,1
12
283,283,2
13,14
347,347,2
13,14
331,331,2
13,14
411,411,1
10
411,411,1
3
411,411,1
23
75,75,1
13
299,299,1
13
139,139,2
6,12
347,347,4
5,6,12,18
491,491,6
5,6,11,12,18,24
251,251,8
4,5,6,11,12,17,18,24
251,251,9
4,5,6,11,12,17,18,19,24
523,523,10
4,5,10,11,12,16,17,18,23,24
539,539,10
1,2,6,8,9,14,15,16,21,22
507,507,7
7,13,14,18,19,20,21
331,331,5
7,13,14,19,20
299,299,5
13,14,15,19,20
395,395,4
13,17,18,19
91,91,3
13,19,22
43,43,2
13,17
107,107,2
4,9
219,219,2
2,9
475,475,2
1,4
219,219,3
1,3,8
427,427,3
4,7,8
155,155,3
1,3,4
283,283,4
1,3,7,8
43,43,3
1,2,7
187,187,2
2,7
219,219,3
1,7,8
475,475,3
2,7,8
155,155,2
1,8
283,283,2
1,8
155,155,3
1,8,18
283,283,2
7,8
155,155,2
1,7
11,11,2
7,8
155,155,2
1,7
187,187,2
1,7
411,411,2
1,7
411,411,2
1,7
107,107,1
20
107,107,1
23
107,107,1
24
267,267,2
17,23
139,139,2
23,24
75,75,2
17,21
11,11,1
3
75,75,2
22,23
11,11,1
24
363,363,4
12,18,23,24
539,539,8
5,6,10,11,16,17,21,22
523,523,11
1,3,4,8,9,13,14,15,19,20,21
251,251,9
1,2,3,7,8,13,14,19,20
555,555,9
1,2,3,7,8,13,14,19,24
555,555,9
1,2,3,7,8,13,14,18,19
571,571,7
1,2,4,7,8,13,14
331,331,6
1,2,3,7,13,14
507,507,6
1,11,20,21,22,23
331,331,5
17,21,22,23,24
75,75,5
18,21,22,23,24
427,427,5
3,21,22,23,24
571,571,5
18,21,22,23,24
427,427,5
20,21,22,23,24
427,427,5
20,21,22,23,24
395,395,5
20,21,22,23,24
571,571,5
19,20,21,22,23
219,219,4
19,20,21,22
411,411,4
11,19,20,22
411,411,4
19,21,22,23
347,347,4
13,19,20,22
411,411,4
20,21,22,23
411,411,4
19,20,22,23
411,411,4
20,21,22,23
331,331,3
4,13,19
411,411,4
13,19,20,22
331,331,4
19,20,22,23
331,331,4
19,20,21,22
411,411,4
19,20,22,23
331,331,4
6,19,20,22
347,347,6
5,6,7,11,12,18
315,315,7
5,6,11,12,17,18,24
235,235,8
4,5,6,11,12,17,18,24
235,235,9
4,5,6,11,12,17,18,19,24
523,523,10
4,5,10,11,12,16,17,18,23,24
539,539,10
2,3,5,8,9,14,15,16,21,22
507,507,7
1,7,8,13,14,19,20
363,363,6
1,7,13,14,19,20
491,491,6
13,14,19,20,21,23
491,491,6
16,20,21,22,23,24
91,91,4
20,21,22,23
91,91,4
3,21,22,23
107,107,1
21
27,27,2
21,22
267,267,2
21,22
107,107,1
21
27,27,1
21
139,139,1
21
139,139,1
21
427,427,1
14
139,139,1
22
203,203,1
5
91,91,1
17
443,443,1
22
571,571,1
17
443,443,1
7
139,139,1
22
571,571,2
21,22
107,107,2
14,22
347,347,1
21
347,347,1
17
139,139,1
12
427,427,1
19
91,91,1
19
91,91,2
19,20
11,11,2
19,23
395,395,3
12,19,20
379,379,3
19,20,24
571,571,3
19,20,23
571,571,3
19,23,24
571,571,3
19,23,24
11,11,2
22,24
315,315,4
12,18,23,24
539,539,8
5,6,10,11,16,17,21,22
523,523,10
2,3,4,8,9,13,14,15,19,20
251,251,9
