504,29
176,176,5
11,16,17,21,23
320,320,5
12,18,21,23,24
240,240,6
13,18,19,20,21,24
368,368,7
7,13,14,19,20,21,23
272,272,8
13,14,19,20,21,22,23,24
352,352,9
6,7,13,14,19,20,21,22,23
352,352,9
7,13,14,16,19,20,21,22,23
352,352,10
6,13,14,15,16,20,21,22,23,24
352,352,10
2,9,10,11,16,17,18,19,23,24
112,112,7
3,4,5,6,11,12,18
240,240,6
3,4,5,6,11,12
560,560,6
3,4,5,6,11,12
0,0,5
5,6,15,17,23
304,304,4
15,17,18,24
0,0,5
10,16,17,23,24
0,0,5
8,14,15,22,23
0,0,4
8,11,23,24
64,64,3
8,23,24
416,416,3
21,22,24
64,64,3
17,23,24
64,64,3
14,22,24
416,416,3
15,23,24
416,416,3
22,23,24
64,64,4
7,13,14,22
416,416,3
14,22,23
240,240,3
20,22,24
208,208,3
14,22,24
0,0,2
21,24
496,496,3
22,23,24
256,256,3
14,22,23
544,544,3
13,16,23
128,128,3
17,19,22
128,128,3
19,22,23
128,128,3
21,22,23
496,496,3
13,14,22
96,96,4
7,13,16,22
256,256,3
13,15,21
128,128,3
7,13,20
304,304,3
13,14,21
32,32,3
7,13,16
496,496,3
7,13,19
192,192,2
13,14
0,0,2
7,13
496,496,2
13,14
48,48,1
13
64,64,1
17
96,96,1
15
112,112,1
13
32,32,2
13,19
48,48,4
7,13,19,20
272,272,8
1,2,8,9,14,15,21,22
272,272,10
3,4,5,10,11,17,18,20,23,24
272,272,9
4,5,6,11,12,17,18,23,24
272,272,9
4,5,6,11,12,17,18,19,24
112,112,8
5,6,12,17,18,20,23,24
400,400,8
5,6,8,11,12,17,18,24
256,256,6
5,6,11,12,18,24
128,128,6
5,6,12,13,18,19
176,176,5
13,14,19,20,21
528,528,5
8,13,14,19,20
80,80,3
13,14,21
416,416,3
13,18,21
448,448,2
13,14
448,448,2
20,21
320,320,2
20,21
416,416,3
7,13,21
16,16,3
19,20,21
0,0,4
13,18,19,21
48,48,5
10,13,19,20,21
48,48,5
7,13,19,20,21
144,144,5
7,13,14,19,20
144,144,5
13,14,19,20,21
384,384,6
1,7,14,15,19,21
32,32,6
7,13,15,19,20,24
384,384,6
7,13,14,17,19,20
32,32,7
13,15,19,20,22,23,24
32,32,8
7,13,14,15,19,20,21,24
32,32,8
13,14,15,19,20,21,22,24
32,32,9
6,7,13,14,19,20,21,22,23
112,112,10
6,7,13,14,15,19,20,21,22,23
256,256,10
1,2,7,8,9,10,15,16,17,21
112,112,7
3,4,5,6,10,11,12
512,512,6
3,4,5,6,11,12
16,16,5
1,6,7,14,19
288,288,4
1,7,13,14
16,16,4
1,13,19,20
336,336,4
4,7,14,20
64,64,3
7,14,19
288,288,3
13,14,15
544,544,2
13,19
288,288,1
24
176,176,1
17
560,560,1
12
128,128,2
4,22
288,288,2
7,23
496,496,1
23
560,560,2
9,18
560,560,2
6,18
144,144,2
8,23
224,224,2
23,24
224,224,2
6,12
560,560,2
6,23
560,560,2
6,12
560,560,2
12,23
192,192,2
12,23
192,192,2
12,24
272,272,2
6,17
96,96,2
16,23
144,144,2
5,11
32,32,2
5,12
224,224,2
6,22
464,464,3
11,16,20
208,208,2
6,16
144,144,3
6,11,21
144,144,4
4,6,11,23
560,560,3
6,16,22
400,400,4
4,5,6,11
432,432,5
4,5,11,12,21
352,352,3
3,7,21
208,208,3
6,7,9
560,560,2
14,22
48,48,4
8,13,19,20
80,80,8
1,2,8,9,14,15,17,21
256,256,10
3,4,5,10,11,15,16,17,23,24
256,256,9
4,5,6,10,11,12,17,18,24
256,256,9
