504,33
21,21,5
20,21,22,23,24
37,37,8
16,17,18,20,21,22,23,24
517,517,10
1,12,16,17,18,20,21,22,23,24
533,533,11
10,11,12,14,15,16,17,19,20,21,24
533,533,9
1,2,3,4,7,8,9,11,13
37,37,6
1,2,3,4,7,8
85,85,5
1,4,6,7,9
453,453,5
1,2,8,16,20
5,5,4
4,7,9,17
53,53,3
1,8,21
261,261,4
7,14,19,22
261,261,3
8,13,21
5,5,2
19,21
53,53,2
19,20
533,533,1
19
37,37,1
8
325,325,1
22
373,373,2
12,16
5,5,3
8,11,18
565,565,4
2,5,12,17
69,69,5
11,12,16,18,24
309,309,5
3,12,15,17,24
485,485,3
10,12,16
69,69,4
5,12,17,18
485,485,3
8,12,16
85,85,4
12,17,22,24
261,261,3
1,12,17
85,85,4
5,9,11,22
197,197,3
5,22,23
133,133,3
15,16,22
485,485,3
2,5,22
485,485,2
5,15
85,85,3
15,19,22
549,549,3
14,15,22
197,197,5
4,15,21,22,23
5,5,3
15,19,22
133,133,2
19,22
85,85,2
6,16
53,53,1
16
85,85,1
16
341,341,3
19,20,21
533,533,9
7,8,13,14,15,16,22,23,24
533,533,11
2,3,4,5,9,10,11,12,17,18,19
533,533,10
2,3,4,5,6,9,10,11,12,18
117,117,9
2,3,4,5,6,10,11,12,18
293,293,8
2,3,4,5,6,10,11,17
325,325,7
2,4,5,6,10,11,12
549,549,6
4,5,6,11,12,17
549,549,6
6,10,11,12,16,17
309,309,6
5,6,11,12,16,17
133,133,6
5,6,10,11,16,17
197,197,6
2,5,11,12,16,17
133,133,6
5,10,11,13,16,17
197,197,6
1,5,11,16,17,21
133,133,6
5,10,12,14,17,18
245,245,6
4,5,6,10,11,12
245,245,6
5,6,10,12,17,23
197,197,6
5,6,10,11,12,23
197,197,6
5,6,9,10,16,17
245,245,6
2,5,6,12,15,17
293,293,6
3,5,6,9,11,12
245,245,6
4,5,6,10,14,16
261,261,5
5,9,10,11,14
37,37,5
5,6,9,23,24
501,501,5
1,4,5,6,23
69,69,4
6,11,23,24
69,69,4
3,5,18,24
101,101,4
8,11,23,24
85,85,3
11,23,24
85,85,3
11,12,23
85,85,3
11,12,24
69,69,5
11,12,18,23,24
261,261,6
17,18,21,22,23,24
245,245,8
16,17,18,20,21,22,23,24
517,517,10
1,12,16,17,18,20,21,22,23,24
533,533,11
11,12,14,15,16,17,18,19,20,21,24
533,533,9
1,2,3,4,7,8,9,11,13
245,245,6
1,2,3,4,7,8
261,261,6
2,4,8,9,10,13
261,261,5
2,3,5,7,8
261,261,5
3,4,8,9,19
341,341,4
3,4,5,19
293,293,3
2,5,20
293,293,3
4,9,21
469,469,3
2,5,7
309,309,3
6,7,19
389,389,2
2,19
405,405,1
4
405,405,1
14
373,373,2
13,15
165,165,4
2,6,9,14
181,181,4
1,2,3,17
341,341,2
3,7
69,69,4
3,8,9,21
501,501,3
9,20,21
485,485,4
2,3,7,15
485,485,4
1,2,3,15
69,69,4
2,3,15,17
261,261,2
2,3
213,213,3
2,3,16
37,37,4
2,3,12,15
373,373,3
2,3,10
373,373,3
2,3,15
197,197,3
2,3,7
261,261,3
2,3,22
197,197,4
2,3,7,18
549,549,4
2,3,19,21
101,101,4
1,2,3,10
53,53,3
1,2,10
229,229,3
2,5,10
229,229,3
2,4,10
53,53,3
2,10,11
341,341,3
19,20,21
533,533,9
7,13,14,15,16,21,22,23,24
533,533,11
1,2,3,4,5,10,11,12,17,18,19
533,533,10
1,2,3,4,5,6,10,11,12,18
325,325,9
2,3,4,5,6,11,12,18,19
325,325,8
1,2,3,4,5,6,11,12
309,309,7
2,3,4,5,6,11,12
133,133,6
3,6,7,11,13,19
197,197,6
1,3,7,13,19,22
133,133,6
1,3,7,11,19,20
501,501,6
1,3,7,14,17,19
341,341,5
1,7,13,19,21
341,341,5
1,7,13,19,20
341,341,5
1,8,11,13,19
277,277,4
2,7,18,19
21,21,5
7,9,13,18,19
117,117,5
1,2,3,13,18
309,309,6
3,7,10,12,13,18
277,277,5
1,2,12,18,19
277,277,5
1,2,7,10,18
5,5,4
1,10,18,19
69,69,4
11,12,18,21
565,565,3
1,18,19
565,565,3
1,11,19
389,389,2
1,19
389,389,3
1,2,19
389,389,3
1,11,13
325,325,1
11
53,53,1
11
53,53,1
1
469,469,1
24
261,261,5
18,21,22,23,24
325,325,7
17,18,20,21,22,23,24
549,549,8
16,17,18,20,21,22,23,24
21,21,9
12,16,17,18,20,21,22,23,24
533,533,11
11,12,14,15,16,17,18,19,20,21,24
533,533,9
1,2,3,4,5,7,8,9,15
549,549,6
1,2,3,4,7,8
341,341,5
1,7,11,15,21
565,565,4
1,3,14,15
261,261,4
1,2,11,18
293,293,3
1,2,14
37,37,3
1,7,21
213,213,2
1,19
37,37,3
1,8,23
53,53,1
1
389,389,1
10
261,261,3
7,9,17
533,533,1
12
325,325,3
12,17,19
101,101,4
6,16,18,20
85,85,4
6,12,16,17
181,181,4
6,12,14,22
85,85,4
6,12,16,18
85,85,4
6,10,16,17
69,69,3
12,16,18
149,149,2
12,16
197,197,2
12,16
373,373,1
18
373,373,2
12,15
549,549,1
1
533,533,1
10
485,485,1
1
261,261,1
16
37,37,1
7
357,357,1
12
229,229,1
6
357,357,1
16
229,229,1
11
357,357,1
16
357,357,1
10
229,229,1
23
501,501,4
6,19,20,21
533,533,9
7,8,13,14,15,21,22,23,24
533,533,11
1,2,3,4,5,9,10,11,12,18,19
533,533,10
1,2,3,4,5,6,10,11,12,18
325,325,8
1,2,3,4,5,6,11,12
325,325,8
2,3,4,5,9,11,12,18
293,293,7
3,4,5,6,11,12,20
229,229,5
1,2,3,4,6
341,341,5
1,2,3,6,19
229,229,4
2,3,7,8
213,213,4
1,2,3,7
213,213,4
2,3,7,8
485,485,3
2,3,8
245,245,5
1,2,3,8,19
21,21,4
1,2,6,7
565,565,3
1,7,13
277,277,4
1,2,7,13
245,245,4
1,2,7,13
485,485,3
1,2,13
565,565,3
1,2,7
261,261,3
1,2,7
565,565,3
1,2,7
37,37,3
1,2,3
565,565,3
1,7,12
565,565,3
1,4,13
37,37,3
1,7,13
37,37,3
1,7,13
5,5,2
12,13
53,53,2
7,12
53,53,2
1,12
53,53,2
6,12
277,277,5
6,12,18,23,24
277,277,6
2,17,18,22,23,24
69,69,8
14,17,18,20,21,22,23,24
21,21,9
12,16,17,18,20,21,22,23,24
533,533,11
6,10,11,13,14,15,16,19,20,21,24
533,533,9
1,2,3,4,5,7,8,9,24
229,229,6
1,2,3,4,7,10
341,341,4
1,3,4,7
37,37,3
1,2,3
213,213,3
3,4,7
469,469,3
1,3,11
469,469,3
1,3,13
309,309,2
1,3
485,485,2
3,18
341,341,1
23
485,485,2
17,19
37,37,1
19
149,149,3
5,17,19
277,277,3
6,9,17
549,549,3
12,16,17
549,549,4
14,16,17,23
85,85,4
8,9,16,17
53,53,6
6,12,16,17,21,23
181,181,4
12,16,17,23
69,69,4
12,16,17,23
101,101,4
10,12,16,17
181,181,5
1,12,16,17,23
373,373,3
12,17,23
85,85,3
12,18,24
357,357,3
3,11,18
5,5,2
18,24
565,565,2
10,17
357,357,3
13,18,24
357,357,3
12,21,24
549,549,2
12,18
213,213,3
16,17,24
101,101,3
11,12,18
565,565,4
16,17,18,24
469,469,5
11,16,17,18,24
229,229,2
18,24
149,149,3
12,18,24
341,341,2
19,20
533,533,9
2,7,13,14,15,16,20,21,22
533,533,11
1,2,3,4,5,9,10,11,17,18,19
533,533,10
2,3,4,5,6,10,11,12,15,18
229,229,8
2,3,4,5,6,11,12,18
293,293,7
3,4,5,6,12,23,24
229,229,6
3,4,5,6,11,12
197,197,4
3,4,5,6
245,245,4
1,2,8,15
133,133,4
1,7,8,14
213,213,4
3,4,5,8
101,101,3
1,7,8
133,133,3
1,3,13
101,101,3
1,7,21
133,133,2
1,22
277,277,3
1,7,22
325,325,3
1,22,23
437,437,3
1,7,22
101,101,3
1,21,22
101,101,3
21,22,23
101,101,3
1,22,23
197,197,2
15,22
133,133,2
19,22
229,229,1
1
149,149,1
17
165,165,1
13
85,85,1
3
437,437,1
24
53,53,2
10,21
53,53,2
18,24
325,325,2
1,21
85,85,3
22,23,24
5,5,6
17,18,21,22,23,24
261,261,8
2,17,18,20,21,22,23,24
517,517,10
1,16,17,18,19,20,21,22,23,24
533,533,11
10,11,12,14,15,16,17,19,20,21,24
533,533,9
1,2,3,4,5,7,8,9,24
549,549,6
1,2,3,7,8,18
565,565,4
1,7,8,21
501,501,2
1,2
85,85,2
1,5
197,197,2
20,23
53,53,1
23
53,53,2
23,24
501,501,3
22,23,24
389,389,4
11,22,23,24
501,501,6
11,13,21,22,23,24
181,181,6
12,17,21,22,23,24
85,85,7
11,12,14,17,22,23,24
501,501,7
6,11,12,17,22,23,24
485,485,7
11,12,17,18,22,23,24
501,501,8
3,8,11,12,17,22,23,24
501,501,6
12,17,18,22,23,24
261,261,7
4,11,12,17,22,23,24
21,21,7
11,12,17,19,22,23,24
325,325,5
12,17,22,23,24
261,261,5
12,17,22,23,24
549,549,5
11,17,22,23,24
181,181,7
1,4,17,18,22,23,24
565,565,5
17,18,22,23,24
165,165,6
4,17,18,22,23,24
53,53,6
7,17,18,22,23,24
53,53,6
2,10,17,22,23,24
165,165,7
10,17,18,20,22,23,24
181,181,7
10,16,17,18,22,23,24
261,261,5
17,18,22,23,24
117,117,5
17,18,22,23,24
469,469,8
2,10,16,17,18,22,23,24
197,197,7
16,17,18,21,22,23,24
213,213,7
10,16,17,18,22,23,24
453,453,8
10,13,16,17,18,22,23,24
261,261,6
16,17,18,22,23,24
101,101,2
13,19
517,517,9
7,8,13,14,17,20,21,23,24
517,517,11
1,2,3,4,5,8,9,10,11,18,19
517,517,10
2,3,4,5,6,10,11,12,18,22
229,229,8
2,3,4,5,6,11,12,18
485,485,8
2,3,4,5,6,11,12,19
229,229,6
3,4,5,6,11,12
133,133,1
6
213,213,1
10
565,565,3
5,9,15
149,149,2
10,15
357,357,2
15,23
405,405,4
9,11,15,16
181,181,4
10,15,16,23
181,181,4
9,10,15,16
181,181,4
10,16,20,23
37,37,5
9,10,15,16,17
37,37,4
10,16,19,20
389,389,5
9,10,16,17,20
53,53,4
10,15,16,23
37,37,4
10,16,20,23
37,37,4
10,16,20,23
357,357,6
10,11,15,16,17,23
485,485,4
9,10,16,17
293,293,5
10,16,17,22,23
181,181,5
9,15,16,17,19
309,309,8
8,9,10,14,15,16,17,23
165,165,5
10,14,15,16,17
197,197,8
9,10,12,14,15,16,22,23
197,197,7
9,10,14,15,16,17,22
293,293,6
10,13,14,15,16,17
485,485,1
18
277,277,5
12,18,21,23,24
245,245,8
12,17,18,20,21,22,23,24
517,517,9
16,17,18,19,20,21,22,23,24
533,533,11
10,11,12,13,14,15,16,17,19,20,24
21,21,8
1,2,3,4,5,7,8,21
5,5,4
1,2,3,7
325,325,2
22,23
357,357,4
10,16,22,23
133,133,6
4,6,10,16,21,22
165,165,6
3,10,15,16,21,22
197,197,6
4,10,11,15,16,21
181,181,7
3,4,10,15,16,21,22
149,149,7
4,6,10,15,16,21,22
341,341,8
3,4,10,12,15,16,21,22
165,165,7
3,4,10,15,16,21,22
341,341,8
3,4,10,14,15,16,21,22
341,341,8
3,4,9,10,15,16,21,22
501,501,7
2,3,4,10,15,16,22
21,21,8
3,4,10,15,16,21,22,23
501,501,8
3,4,10,15,16,21,22,23
325,325,9
