504,33
307,307,4
5,9,12,19
403,403,1
12
35,35,3
9,12,18
451,451,3
9,12,18
35,35,3
9,12,24
211,211,4
9,10,12,18
195,195,4
4,9,12,18
483,483,4
2,5,9,12
35,35,2
5,12
467,467,3
3,15,20
435,435,4
1,7,20,23
227,227,6
7,16,17,20,23,24
83,83,7
10,14,15,17,20,23,24
531,531,10
3,6,14,15,17,18,20,22,23,24
531,531,10
1,16,17,18,19,20,21,22,23,24
515,515,10
1,15,16,17,18,19,20,22,23,24
515,515,11
1,5,6,9,10,11,12,14,17,18,19
547,547,9
1,2,3,4,5,6,7,8,12
243,243,7
1,2,3,4,7,8,13
387,387,3
1,2,19
467,467,2
1,8
115,115,1
19
499,499,1
1
131,131,2
4,20
147,147,3
2,12,21
83,83,4
4,5,12,21
195,195,4
4,6,15,21
67,67,6
4,5,11,15,22,23
147,147,3
4,6,22
419,419,3
5,6,23
419,419,3
4,6,24
419,419,3
4,5,9
131,131,3
6,22,23
51,51,4
6,9,19,22
51,51,3
2,9,23
195,195,4
5,12,22,23
179,179,7
4,5,6,9,12,15,23
195,195,4
5,6,9,24
195,195,5
4,6,9,19,22
3,3,4
6,10,15,24
3,3,4
6,10,15,23
3,3,4
2,8,12,17
35,35,5
2,8,12,20,23
211,211,5
5,8,12,15,23
99,99,5
2,6,12,22,23
211,211,6
5,6,16,18,23,24
547,547,3
2,8,12
179,179,5
2,6,12,16,24
547,547,4
10,12,16,23
435,435,4
6,16,23,24
259,259,5
13,19,20,21,22
515,515,10
1,7,13,14,16,17,18,19,21,24
515,515,11
1,2,5,6,11,12,16,17,18,19,24
531,531,10
2,3,4,5,6,11,12,17,18,19
547,547,9
1,3,4,5,6,10,11,12,16
483,483,9
2,3,4,5,6,8,11,16,17
483,483,8
1,2,3,4,5,6,11,17
115,115,7
1,2,3,5,6,7,11
115,115,6
1,2,3,5,7,16
131,131,4
1,5,7,14
403,403,1
1
51,51,1
23
179,179,2
5,22
3,3,1
24
419,419,3
6,12,24
35,35,3
6,18,24
483,483,2
6,24
35,35,3
6,18,24
403,403,2
18,24
35,35,3
2,6,24
35,35,3
5,6,24
403,403,3
11,18,24
275,275,4
5,18,23,24
499,499,4
6,15,18,24
451,451,4
5,6,10,24
99,99,4
10,12,18,24
435,435,4
1,5,10,24
195,195,6
5,11,16,17,18,24
195,195,6
4,6,10,17,18,24
179,179,7
5,6,10,12,18,20,24
419,419,3
5,6,24
339,339,3
16,18,21
467,467,4
1,7,22,23
435,435,6
2,18,19,22,23,24
83,83,7
11,18,19,21,22,23,24
531,531,9
14,17,18,19,20,21,22,23,24
243,243,9
12,17,18,19,20,21,22,23,24
515,515,10
1,12,16,17,18,20,21,22,23,24
515,515,11
5,6,10,11,12,15,18,19,20,21,24
515,515,9
1,2,3,4,5,6,7,8,9
259,259,6
1,2,3,7,13,19
435,435,3
1,2,4
419,419,1
1
131,131,2
1,22
339,339,3
15,17,22
99,99,6
11,12,15,17,19,20
195,195,5
10,15,18,23,24
163,163,6
2,8,9,19,21,24
67,67,6
8,9,10,21,22,24
51,51,7
4,5,8,9,12,17,18
195,195,6
2,6,8,10,12,14
195,195,6
5,9,11,13,15,18
99,99,6
5,9,12,14,15,18
195,195,6
2,5,8,9,18,21
179,179,7
3,5,6,8,12,13,18
195,195,6
3,5,15,18,19,21
131,131,6
3,5,8,9,12,18
435,435,4
3,5,18,24
3,3,7
2,5,11,12,17,18,21
547,547,5
2,5,10,12,20
179,179,7
5,8,11,17,18,19,21
179,179,7
3,5,8,10,12,17,21
195,195,8
1,5,8,10,13,14,16,17
451,451,8
1,3,4,5,16,17,18,22
451,451,8
3,5,6,8,11,12,16,22
3,3,6
1,5,8,9,11,16
467,467,6
1,5,8,9,11,17
435,435,7
1,4,7,8,9,12,17
419,419,7
1,2,9,10,11,12,13
451,451,7
1,4,6,12,17,22,23
3,3,7
1,2,3,6,12,13,17
451,451,5
1,4,5,12,18
483,483,5
13,14,19,20,21
515,515,10
