504,29
191,191,5
2,5,6,11,12
207,207,5
4,5,6,11,12
207,207,5
5,6,9,11,12
127,127,4
5,6,10,12
47,47,2
5,12
47,47,3
5,10,12
415,415,3
5,6,12
543,543,2
5,6
495,495,4
5,6,11,12
287,287,4
4,5,6,13
495,495,3
5,12,18
175,175,3
4,5,18
191,191,3
3,4,5
319,319,3
5,6,12
303,303,7
4,10,11,15,17,18,23
111,111,10
1,2,8,9,15,16,19,21,22,23
431,431,9
1,7,13,14,15,19,20,21,22
111,111,8
1,7,8,13,14,19,20,21
127,127,8
1,9,13,14,18,19,20,21
111,111,7
1,7,13,14,19,20,21
351,351,6
1,2,3,7,14,19
415,415,5
1,2,7,8,13
367,367,3
1,7,14
223,223,1
22
527,527,2
17,18
127,127,3
17,18,19
191,191,4
16,17,19,24
15,15,1
18
47,47,4
11,12,16,18
47,47,4
10,12,16,17
495,495,3
10,17,19
31,31,3
10,17,24
367,367,1
17
79,79,1
8
367,367,1
2
303,303,3
2,12,21
127,127,5
5,6,11,12,18
351,351,6
1,5,6,11,12,24
127,127,7
1,2,5,6,18,22,24
287,287,8
4,5,6,11,12,17,18,24
239,239,8
4,5,6,11,12,17,18,24
127,127,8
3,4,5,6,11,12,17,18
127,127,9
3,4,5,6,7,10,11,12,18
127,127,10
2,3,4,6,10,11,17,18,19,24
239,239,10
2,6,9,10,15,16,17,22,23,24
351,351,7
13,14,15,19,20,21,22
335,335,5
13,14,19,20,21
143,143,5
13,14,17,21,23
463,463,4
13,14,20,23
495,495,3
13,18,20
335,335,4
10,13,20,23
431,431,4
10,13,20,24
335,335,4
10,17,20,23
335,335,4
13,18,20,23
335,335,3
10,18,20
495,495,3
11,18,20
543,543,3
10,18,20
143,143,4
11,14,18,20
319,319,4
10,11,14,20
319,319,4
13,14,18,21
319,319,4
12,14,20,21
319,319,3
12,14,21
255,255,3
12,14,21
95,95,2
14,21
143,143,1
11
15,15,1
20
479,479,1
7
223,223,2
2,7
463,463,2
2,7
415,415,2
2,7
383,383,2
2,7
463,463,1
2
383,383,2
2,7
15,15,1
23
431,431,1
22
319,319,2
16,22
319,319,2
16,22
479,479,3
16,19,23
287,287,3
15,16,23
303,303,3
16,21,23
207,207,2
16,23
207,207,1
24
463,463,1
17
31,31,1
24
511,511,1
6
159,159,4
6,12,18,20
223,223,7
4,5,10,11,17,23,24
431,431,10
1,2,8,9,14,15,19,21,22,23
431,431,9
1,2,7,8,13,14,15,19,20
415,415,8
1,7,8,13,14,19,20,21
127,127,8
1,7,8,13,15,19,20,21
127,127,7
1,7,8,13,19,20,21
127,127,6
8,14,15,19,20,21
111,111,5
1,8,14,15,21
543,543,3
1,8,15
543,543,3
1,8,15
383,383,1
8
79,79,1
8
79,79,1
15
463,463,5
1,8,14,16,21
303,303,3
8,19,21
95,95,3
10,20,21
335,335,3
20,21,22
335,335,3
20,21,22
127,127,4
13,15,20,21
127,127,4
10,15,21,22
127,127,5
15,16,18,21,22
303,303,4
9,15,21,22
415,415,7
1,7,8,11,12,13,14
127,127,7
7,11,13,17,19,21,23
239,239,8
2,5,7,11,12,17,21,23
239,239,8
1,4,5,6,7,13,19,23
127,127,8
3,4,5,6,10,11,12,18
255,255,9
3,4,5,6,10,11,12,18,19
255,255,9
3,4,5,6,10,11,12,18,22
127,127,10
3,4,5,7,9,10,11,12,16,18
239,239,10
9,10,12,15,16,17,21,22,23,24
223,223,8
7,13,14,19,20,21,22,23
143,143,6
13,14,19,20,21,22
543,543,6
7,11,14,16,21,22
543,543,6
1,10,11,16,21,22
543,543,6
7,10,11,16,21,22
543,543,6
5,10,11,16,21,22
479,479,6
10,11,16,17,21,22
479,479,5
10,11,16,21,22
287,287,6
7,11,15,16,21,22
143,143,6
2,11,16,17,21,22
271,271,6
8,11,16,17,21,22
431,431,6
6,11,16,17,21,22
495,495,6
5,11,16,17,21,22
431,431,6
5,11,16,17,22,23
159,159,6
5,11,16,17,22,23
79,79,6
10,11,16,17,22,23
159,159,6
5,8,11,16,17,22
543,543,5
5,10,11,17,22
287,287,5
11,17,18,22,23
239,239,5
2,11,12,17,23
559,559,4
6,11,17,23
15,15,4
11,12,17,23
527,527,3
6,11,17
479,479,3
11,17,18
527,527,3
11,12,17
527,527,3
11,17,18
479,479,4
6,11,12,18
351,351,3
6,12,18
15,15,4
6,12,16,18
447,447,4
5,6,12,24
95,95,4
5,6,12,18
431,431,4
6,12,18,24
431,431,4
6,12,18,24
303,303,4
6,12,18,24
559,559,4
6,12,18,24
495,495,3
6,12,24
463,463,2
6,18
207,207,2
6,23
31,31,1
6
15,15,1
18
415,415,4
5,6,12,18
447,447,8
3,4,10,11,13,17,23,24
431,431,10
1,2,8,9,14,15,19,20,21,22
431,431,9
1,7,8,13,14,15,19,20,21
127,127,8
1,7,8,13,14,19,20,21
111,111,8
1,7,8,13,14,19,20,21
447,447,7
1,7,8,13,14,19,20
111,111,6
1,7,13,14,19,21
415,415,6
1,5,7,13,19,20
463,463,4
13,16,19,24
463,463,3
13,19,24
543,543,3
16,21,24
543,543,2
23,24
543,543,2
9,24
399,399,2
1,7
335,335,2
17,18
383,383,3
17,18,24
383,383,3
16,17,18
95,95,3
17,18,24
319,319,3
17,18,24
15,15,4
3,6,17,18
15,15,4
5,17,18,22
351,351,5
3,6,10,11,21
447,447,6
1,2,3,8,9,10
367,367,6
1,2,6,8,11,14
239,239,6
1,2,3,5,6,8
111,111,7
