504,26
476,476,3
5,10,14
12,12,1
18
492,492,4
8,9,18,22
60,60,3
10,16,18
60,60,3
9,10,18
492,492,4
1,9,10,14
204,204,4
9,10,14,18
492,492,4
1,9,10,14
124,124,6
1,9,10,13,14,20
316,316,2
11,20
108,108,4
1,13,14,20
108,108,4
1,14,20,21
508,508,4
1,11,19,20
188,188,6
1,11,14,19,20,21
156,156,7
1,5,7,11,13,19,20
172,172,7
1,2,11,14,16,19,20
172,172,7
1,4,7,11,14,19,20
332,332,7
1,3,7,11,14,19,20
108,108,3
1,2,11
172,172,6
1,3,10,11,14,20
92,92,7
1,11,12,14,18,19,20
92,92,7
1,3,10,11,12,15,19
332,332,6
1,10,11,12,14,20
300,300,8
1,2,3,6,10,11,12,19
60,60,8
1,2,3,10,11,12,18,19
28,28,7
1,10,11,12,15,19,20
268,268,5
1,2,11,13,19
204,204,3
1,4,14
92,92,6
1,7,14,15,19,21
12,12,6
1,12,14,17,19,21
156,156,7
1,4,13,15,17,19,20
556,556,5
1,2,7,12,19
140,140,6
1,7,13,19,20,21
60,60,7
1,6,14,16,19,20,21
268,268,6
1,15,19,20,21,22
476,476,6
1,7,13,19,21,22
268,268,4
1,7,19,21
572,572,3
1,16,20
124,124,3
1,19,20
28,28,2
1,19
412,412,1
18
44,44,2
6,18
140,140,2
6,12
140,140,3
5,6,12
140,140,4
5,6,12,17
140,140,4
7,8,11,13
108,108,3
4,5,6
460,460,3
4,6,10
476,476,3
3,4,5
156,156,1
3
268,268,1
9
188,188,2
18,21
396,396,6
12,17,19,20,21,24
60,60,8
11,15,17,18,19,21,22,24
268,268,1
12
284,284,5
11,15,20,21,22
396,396,4
9,17,21,22
476,476,4
16,19,21,22
28,28,3
19,21,22
572,572,1
21
156,156,1
5
12,12,2
1,5
444,444,2
2,5
364,364,5
3,7,11,17,23
76,76,3
1,2,4
76,76,3
1,2,3
348,348,3
1,2,5
348,348,3
1,2,5
332,332,3
1,2,5
572,572,2
2,5
396,396,1
2
476,476,1
10
268,268,3
8,10,13
396,396,1
3
396,396,1
3
396,396,1
22
444,444,1
22
268,268,1
24
508,508,1
11
268,268,3
1,11,24
316,316,3
11,22,24
316,316,3
7,20,21
508,508,4
7,20,23,24
508,508,4
1,7,23,24
60,60,6
2,7,17,21,23,24
284,284,6
1,7,21,22,23,24
156,156,7
7,13,18,21,22,23,24
172,172,7
7,13,18,21,22,23,24
60,60,6
7,13,21,22,23,24
92,92,9
7,10,13,14,18,21,22,23,24
108,108,6
7,10,17,21,22,24
348,348,5
7,21,22,23,24
12,12,4
4,7,21,22
76,76,8
1,7,12,13,15,21,22,24
332,332,6
1,7,11,21,22,24
300,300,7
1,7,13,17,21,22,24
28,28,8
1,7,8,10,13,21,22,24
28,28,7
1,7,13,17,21,22,24
172,172,7
1,7,10,13,21,22,24
188,188,6
1,7,10,12,13,22
172,172,7
1,7,10,13,20,21,22
172,172,7
1,3,7,13,20,21,22
156,156,7
1,4,6,7,20,21,22
556,556,6
7,19,20,21,22,23
124,124,7
1,4,7,13,20,21,22
60,60,8
1,2,7,13,19,20,21,22
156,156,8
1,2,4,5,7,19,21,22
460,460,8
1,2,5,7,13,19,21,22
12,12,1
21
460,460,8
1,2,3,5,7,13,21,22
284,284,7
1,2,4,7,13,21,22
60,60,6
4,5,7,13,21,22
108,108,6
2,7,9,16,21,22
572,572,2
21,22
396,396,1
6
12,12,2
5,6
124,124,3
5,6,12
364,364,5
5,6,8,11,16
364,364,5
4,5,6,11,12
348,348,4
3,4,5,11
316,316,4
3,4,5,14
188,188,2
3,4
156,156,1
3
204,204,2
11,22
348,348,3
19,20,22
92,92,6
16,17,18,20,22,24
428,428,2
10,16
92,92,7
10,13,16,19,20,21,24
284,284,4
13,15,16,20
284,284,3
20,21,22
12,12,1
10
12,12,1
6
12,12,2
2,5
12,12,3
2,5,23
364,364,3
2,3,4
76,76,3
7,9,14
364,364,3
1,3,7
12,12,2
1,2
332,332,2
1,23
348,348,2
1,4
156,156,1
1
156,156,1
9
396,396,1
12
412,412,2
6,18
396,396,1
22
492,492,2
6,9
492,492,2
6,9
492,492,2
6,11
492,492,3
3,11,14
92,92,3
2,3,11
428,428,4
2,3,6,11
204,204,4
2,3,11,24
188,188,6
2,3,6,11,18,24
92,92,3
4,11,24
492,492,5
1,11,12,17,18
108,108,7
6,11,12,13,16,18,24
172,172,7
6,11,12,13,17,18,24
60,60,7
11,12,13,17,18,20,24
172,172,8
4,11,12,13,17,18,19,24
348,348,8
1,4,11,12,17,18,23,24
268,268,7
4,11,12,17,18,23,24
92,92,9
4,11,12,13,15,17,18,23,24
268,268,5
4,11,12,13,17
92,92,9
4,11,12,13,15,17,18,19,22
92,92,8
2,4,11,12,17,18,22,23
60,60,9
2,3,4,11,12,13,17,18,24
44,44,9
4,8,11,12,13,17,18,19,24
60,60,9
3,4,11,12,13,17,18,19,20
28,28,8
3,4,11,12,17,18,19,21
12,12,9
3,4,8,11,12,13,17,18,19
60,60,8
2,4,7,11,12,13,17,18
28,28,4
4,7,12,13
108,108,7
3,4,6,7,12,18,19
172,172,7
4,6,7,11,12,13,18
172,172,7
3,4,6,7,12,13,19
156,156,8
4,6,7,11,12,14,18,24
60,60,8
4,6,7,12,13,18,19,24
60,60,8
3,4,6,11,12,13,18,24
268,268,7
4,6,7,12,13,19,24
172,172,8
4,7,10,11,12,13,22,24
204,204,2
4,13
108,108,6
2,8,9,13,19,20
268,268,4
7,9,13,19
412,412,1
13
44,44,1
22
572,572,1
6
348,348,3
2,6,12
76,76,3
5,6,12
348,348,3
5,6,12
140,140,3
4,6,17
156,156,3
4,5,6
460,460,4
2,3,4,5
348,348,3
2,3,5
156,156,3
2,3,8
268,268,1
1
108,108,2
22,24
380,380,6
12,17,18,21,23,24
60,60,8
9,17,18,19,21,22,23,24
108,108,2
11,13
364,364,5
9,10,13,20,22
476,476,4
9,16,20,22
124,124,1
16
428,428,1
6
572,572,3
5,6,10
300,300,4
2,3,4,5
300,300,4
1,2,4,6
428,428,4
1,3,4,6
428,428,5
2,3,4,22,23
28,28,4
1,3,4,5
28,28,4
1,5,6,7
428,428,4
1,2,3,7
44,44,4
1,2,4,7
156,156,3
1,5,7
140,140,3
1,5,7
12,12,3
1,5,7
396,396,2
1,5
108,108,2
18,24
396,396,2
2,5
476,476,2
4,5
268,268,2
1,5
268,268,1
10
332,332,1
22
492,492,1
8
492,492,1
19
508,508,1
20
316,316,1
13
412,412,3
14,15,19
348,348,2
15,24
140,140,3
14,23,24
108,108,4
13,14,15,24
124,124,5
13,14,15,21,24
156,156,6
3,12,14,15,18,24
124,124,5
13,14,15,16,18
188,188,6
1,6,13,15,18,24
300,300,2
14,20
492,492,4
13,14,15,16
268,268,3
1,14,16
572,572,2
14,16
76,76,6
13,14,15,16,17,21
172,172,6
1,14,15,16,21,24
92,92,6
1,13,14,15,16,21
92,92,7
1,3,12,13,14,15,16
92,92,6
1,13,14,15,16,21
140,140,1
14
76,76,4
14,15,22,23
300,300,3
14,22,23
140,140,3
14,22,23
140,140,4
14,15,22,23
556,556,3
14,22,23
