504,30
120,120,7
1,9,10,15,16,17,21
328,328,6
4,11,16,17,22,23
392,392,6
4,10,12,17,22,23
392,392,6
4,10,16,17,22,23
392,392,5
4,10,16,22,23
376,376,4
4,10,16,22
376,376,4
4,10,11,22
120,120,3
4,16,22
40,40,3
12,16,22
72,72,3
4,10,16
536,536,1
2
504,504,1
17
504,504,1
3
360,360,1
7
568,568,2
5,7
56,56,1
6
344,344,1
22
568,568,1
3
56,56,2
16,23
568,568,1
6
568,568,1
11
504,504,3
3,10,16
536,536,4
3,10,17,22
456,456,4
3,10,16,22
536,536,5
3,10,16,22,24
552,552,6
3,9,15,16,23,24
552,552,7
3,9,13,15,22,23,24
552,552,6
12,14,15,18,22,24
536,536,7
12,16,17,18,22,23,24
248,248,9
1,12,16,17,18,21,22,23,24
344,344,10
6,9,10,15,16,17,20,21,22,23
392,392,10
3,4,6,8,9,10,14,16,19,20
360,360,8
1,2,3,7,8,9,13,22
328,328,5
1,2,3,7,8
120,120,4
3,9,15,22
232,232,2
9,16
232,232,1
16
24,24,1
18
136,136,2
17,18
184,184,3
12,18,20
184,184,3
12,20,24
8,8,3
6,18,24
168,168,3
12,13,18
168,168,3
12,18,24
184,184,3
1,12,18
536,536,5
6,8,12,18,24
392,392,4
6,8,12,18
488,488,2
18,24
56,56,3
12,18,24
536,536,2
6,24
56,56,3
6,12,24
56,56,3
12,18,24
136,136,2
2,24
552,552,2
6,7
552,552,3
6,18,24
504,504,3
6,8,24
504,504,3
6,12,24
360,360,2
19,20
264,264,7
13,14,18,19,20,21,22
392,392,10
1,2,6,7,8,9,10,13,14,15
392,392,10
1,2,3,4,8,9,10,11,18,21
344,344,9
2,3,4,5,6,11,12,14,18
408,408,7
1,3,4,5,6,11,12
136,136,6
2,4,5,10,16,21
136,136,6
3,4,5,6,10,11
136,136,6
4,5,6,9,11,12
136,136,6
5,10,11,21,22,23
568,568,5
4,5,10,11,16
568,568,5
4,5,10,15,16
184,184,5
4,5,10,11,22
72,72,5
4,5,10,11,22
72,72,5
4,5,10,11,22
200,200,4
5,9,10,22
248,248,6
4,5,10,11,12,16
392,392,5
4,5,10,11,16
360,360,5
4,5,10,11,16
360,360,4
4,5,11,16
312,312,4
4,5,10,11
72,72,4
4,5,10,22
360,360,3
4,5,10
376,376,2
4,5
568,568,3
9,10,15
568,568,2
10,16
504,504,1
10
360,360,1
10
56,56,1
24
408,408,2
7,24
200,200,2
18,24
56,56,1
2
552,552,1
6
504,504,3
3,14,21
56,56,2
2,21
568,568,3
11,17,22
408,408,3
11,17,22
8,8,4
2,11,17,22
520,520,5
2,11,14,17,22
536,536,6
3,8,11,17,18,22
504,504,6
2,3,11,16,17,22
8,8,7
3,11,14,17,20,22,24
504,504,6
9,11,15,16,21,22
504,504,7
16,17,18,21,22,23,24
248,248,9
1,11,16,17,18,21,22,23,24
376,376,10
9,10,11,15,16,18,19,20,21,22
376,376,10
1,4,7,9,13,14,16,19,20,24
360,360,8
1,2,3,7,8,9,13,23
536,536,5
1,2,3,7,9
72,72,3
9,11,15
488,488,1
9
136,136,2
10,18
104,104,1
18
136,136,2
12,24
168,168,3
12,16,19
184,184,3
6,12,24
184,184,3
6,12,19
40,40,3
12,18,19
168,168,3
6,12,19
408,408,2
6,12
168,168,5
1,6,13,18,19
104,104,4
1,6,12,18
216,216,3
1,6,18
136,136,4
1,6,7,18
376,376,4
6,12,18,19
136,136,3
6,12,18
152,152,4
1,7,12,18
360,360,4
6,12,18,24
568,568,3
6,18,24
40,40,3
6,7,18
232,232,2
1,7
168,168,2
1,14
456,456,2
13,19
376,376,6
7,13,14,19,20,22
264,264,10
1,2,7,8,11,12,13,14,17,23
392,392,10
1,2,4,5,6,10,11,12,17,19
120,120,9
1,2,3,4,5,6,11,12,19
520,520,7
2,3,4,5,6,11,12
136,136,6
5,12,16,18,20,24
200,200,6
2,5,6,10,11,12
328,328,6
2,5,6,10,11,12
184,184,6
2,4,5,11,12,13
136,136,5
2,4,5,10,11
232,232,5
2,4,5,6,11
232,232,5
2,4,5,10,11
232,232,5
2,4,5,10,11
232,232,5
2,4,5,10,11
104,104,5
9,11,12,16,17
264,264,6
4,5,11,16,20,22
120,120,6
4,5,16,17,20,22
328,328,6
4,5,10,12,20,22
360,360,5
3,4,5,20,22
104,104,5
4,5,10,20,22
104,104,5
4,5,13,20,22
472,472,4
4,5,20,22
344,344,4
5,10,15,20
40,40,5
3,4,5,9,18
536,536,3
14,19,20
56,56,2
14,20
456,456,2
14,15
344,344,1
16
488,488,1
18
488,488,1
18
408,408,1
20
8,8,1
20
280,280,6
