504,31
515,515,6
5,7,8,17,23,24
259,259,8
1,5,10,11,13,22,23,24
19,19,9
8,11,13,16,17,18,22,23,24
243,243,9
16,17,18,19,20,21,22,23,24
515,515,10
11,12,15,16,17,18,19,22,23,24
515,515,10
5,6,10,11,12,13,16,17,20,22
243,243,9
1,3,4,5,6,9,10,13,19
67,67,5
1,2,3,4,7
307,307,5
4,10,13,16,21
451,451,3
4,10,15
467,467,4
2,10,13,15
467,467,4
4,7,10,18
467,467,3
7,13,15
467,467,3
4,7,15
307,307,3
4,7,15
467,467,2
7,15
307,307,3
7,10,15
307,307,3
7,13,15
211,211,2
7,15
211,211,2
7,15
275,275,3
7,13,18
259,259,3
4,7,15
115,115,2
13,15
275,275,2
13,15
467,467,2
13,15
499,499,2
13,15
467,467,2
13,15
323,323,3
1,13,14
323,323,3
1,9,14
355,355,3
1,2,13
355,355,3
1,2,15
355,355,3
1,2,15
19,19,2
1,2
83,83,2
1,2
499,499,3
1,5,9
499,499,3
2,4,9
211,211,2
1,15
51,51,3
1,3,5
371,371,3
19,20,21
531,531,9
12,14,15,16,20,21,22,23,24
515,515,11
5,7,11,12,15,16,17,18,22,23,24
531,531,10
3,4,5,6,9,10,11,12,17,18
243,243,9
2,3,4,5,6,8,10,11,12
323,323,9
2,3,4,5,6,7,8,9,22
483,483,9
1,3,4,5,6,7,8,10,21
323,323,8
1,4,7,8,9,13,14,24
323,323,8
1,3,4,7,9,13,19,23
307,307,7
3,4,7,8,9,17,19
115,115,7
2,3,7,8,13,19,24
227,227,6
3,7,8,9,13,19
227,227,6
4,7,8,13,15,19
227,227,6
7,8,13,14,15,19
339,339,6
1,7,8,9,15,17
291,291,5
1,7,8,9,15
131,131,4
1,2,7,9
291,291,5
2,4,7,8,15
291,291,5
1,4,7,8,9
195,195,4
1,7,8,15
131,131,4
1,7,8,9
387,387,3
1,4,8
19,19,3
2,7,8
387,387,3
1,7,8
387,387,3
1,2,8
51,51,2
1,8
355,355,3
7,8,10
51,51,3
4,7,8
563,563,4
1,4,10,15
83,83,3
1,4,10
83,83,4
1,2,7,10
51,51,4
1,2,4,9
115,115,5
1,4,8,9,14
83,83,6
3,4,8,9,13,14
115,115,5
4,8,12,13,14
483,483,8
3,4,9,12,15,18,19,24
483,483,9
4,12,15,17,18,21,22,23,24
243,243,9
12,16,17,18,20,21,22,23,24
243,243,10
12,15,16,17,18,19,21,22,23,24
243,243,10
5,6,9,10,11,12,15,16,17,19
531,531,9
1,2,3,4,5,6,7,8,18
563,563,5
1,2,3,8,13
355,355,3
2,3,8
35,35,1
1
3,3,1
7
35,35,1
1
339,339,2
7,12
291,291,1
20
211,211,1
11
211,211,1
9
211,211,1
3
403,403,1
16
499,499,1
24
35,35,2
20,23
355,355,1
24
3,3,2
