504,29
566,566,6
1,2,7,8,19,20
86,86,6
1,2,7,8,13,19
246,246,6
1,7,13,14,19,20
38,38,6
7,8,13,14,19,20
38,38,5
10,13,19,20,21
454,454,5
7,8,9,10,19
38,38,5
2,9,14,19,20
438,438,4
7,8,18,19
6,6,3
9,13,19
326,326,1
17
502,502,1
1
406,406,2
1,2
150,150,2
2,10
390,390,4
2,8,10,23
22,22,2
8,19
86,86,6
2,7,8,10,13,14
534,534,5
2,3,7,8,13
326,326,7
1,2,3,4,8,17,23
38,38,7
2,4,7,13,14,16,17
486,486,7
1,2,3,5,7,13,22
502,502,5
2,7,8,11,13
54,54,7
1,2,4,8,11,12,13
518,518,5
1,2,7,8,11
6,6,5
1,5,7,8,13
54,54,7
1,2,5,7,9,13,22
54,54,6
1,2,3,7,8,13
118,118,4
1,7,13,19
502,502,1
13
406,406,5
5,6,12,18,24
22,22,7
4,5,6,11,12,18,24
310,310,8
4,5,6,11,12,17,18,24
278,278,10
4,5,10,11,16,17,18,22,23,24
310,310,8
1,7,8,14,19,20,21,22
566,566,4
7,13,19,20
326,326,2
21,22
86,86,1
23
358,358,1
10
534,534,1
17
166,166,2
3,17
486,486,2
4,16
70,70,2
2,16
470,470,3
3,16,19
70,70,3
4,12,16
70,70,3
2,5,16
182,182,4
1,4,5,16
278,278,5
1,4,11,15,16
70,70,4
1,4,16,21
182,182,4
1,12,15,16
262,262,3
2,15,16
6,6,4
4,6,15,16
22,22,3
2,4,15
486,486,3
4,15,16
422,422,4
1,15,16,19
486,486,3
2,16,19
486,486,3
2,12,15
406,406,3
5,15,16
406,406,2
11,15
38,38,2
11,15
438,438,3
13,15,19
422,422,3
1,11,15
6,6,3
11,15,19
486,486,3
5,15,19
6,6,3
3,11,19
454,454,4
1,2,3,8
374,374,5
1,2,10,15,19
54,54,5
1,2,3,4,19
326,326,6
1,2,3,5,12,15
246,246,3
12,18,24
86,86,7
5,6,11,12,16,22,23
278,278,10
2,3,4,8,9,14,15,19,20,21
262,262,9
1,2,3,7,8,13,19,20,24
550,550,8
1,2,7,8,13,14,19,24
566,566,7
1,2,7,9,13,19,20
310,310,7
1,2,6,7,14,19,20
470,470,6
1,7,16,19,23,24
454,454,5
12,18,22,23,24
326,326,5
10,18,20,23,24
214,214,3
16,18,24
214,214,3
17,18,24
438,438,3
18,21,24
438,438,3
17,18,24
342,342,1
2
102,102,1
24
102,102,1
3
550,550,1
23
102,102,1
1
6,6,2
1,2
374,374,4
2,3,10,15
86,86,5
1,2,3,6,20
486,486,4
2,3,15,23
278,278,4
1,2,7,15
70,70,5
1,2,3,4,16
22,22,4
2,3,11,15
38,38,4
1,2,3,12
38,38,4
2,11,12,15
182,182,5
1,2,3,4,12
102,102,4
1,2,4,7
70,70,4
1,2,7,20
118,118,3
1,2,15
550,550,2
6,11
550,550,5
5,6,12,18,24
310,310,7
4,5,6,11,12,18,24
22,22,8
5,6,11,12,17,18,23,24
278,278,10
4,5,10,11,16,17,18,22,23,24
22,22,8
1,7,8,14,15,20,21,22
502,502,5
13,19,20,21,24
86,86,2
22,23
342,342,1
22
342,342,1
23
518,518,1
1
6,6,4
3,10,11,19
470,470,4
3,10,11,16
470,470,4
1,10,11,16
246,246,3
11,15,16
38,38,5
5,10,11,16,18
454,454,4
3,11,15,16
22,22,4
3,11,13,16
70,70,3
2,10,11
70,70,4
10,11,16,18
182,182,5
2,9,10,11,16
262,262,4
1,2,9,16
182,182,4
1,6,11,16
566,566,3
2,11,16
422,422,3
2,11,16
438,438,2
2,16
438,438,2
2,16
166,166,3
2,3,9
246,246,3
1,7,15
246,246,3
2,13,15
6,6,3
2,7,15
246,246,3
2,13,15
470,470,2
1,2
166,166,3
1,12,15
166,166,3
1,7,15
310,310,2
1,7
38,38,4
1,7,8,14
390,390,4
1,7,10,15
38,38,4
1,2,7,15
326,326,5
1,2,7,15,16
70,70,3
18,23,24
262,262,7
5,6,10,11,16,17,22
278,278,10
2,3,4,8,9,14,15,19,20,21
550,550,9
1,2,3,7,8,13,14,19,20
86,86,8
1,2,6,7,8,13,14,19
70,70,7
1,2,7,8,13,14,19
470,470,7
1,2,3,7,8,13,19
230,230,6
1,7,13,22,23,24
246,246,6
17,18,19,21,23,24
230,230,6
17,18,21,22,23,24
534,534,6
16,17,18,22,23,24
470,470,5
17,18,22,23,24
534,534,4
18,22,23,24
438,438,4
18,22,23,24
486,486,2
23,24
502,502,2
23,24
566,566,1
24
422,422,2
18,24
102,102,1
2
22,22,1
14
166,166,3
8,11,13
86,86,4
5,8,14,15
262,262,5
9,12,13,14,15
502,502,5
1,5,6,13,24
502,502,5
1,5,6,13,14
550,550,4
1,5,6,12
70,70,4
1,6,12,14
326,326,3
6,12,13
102,102,4
1,6,12,14
166,166,4
1,5,6,12
486,486,3
1,14,15
6,6,2
1,9
86,86,1
18
406,406,5
5,6,18,23,24
438,438,7
5,6,11,12,18,23,24
470,470,8
5,6,11,12,17,18,23,24
278,278,10
4,10,11,15,16,17,21,22,23,24
22,22,8
1,7,13,14,19,20,21,22
342,342,4
13,19,20,21
422,422,2
21,23
358,358,1
23
118,118,1
21
102,102,1
11
470,470,4
1,6,8,10
214,214,3
4,10,15
54,54,6
1,4,6,7,11,19
422,422,2
8,10
6,6,6
5,6,8,11,15,22
54,54,6
1,8,10,11,12,15
182,182,5
1,8,10,11,13
38,38,5
6,10,11,12,14
566,566,4
6,7,11,12
262,262,5
5,6,11,12,13
422,422,5
6,7,11,12,13
86,86,6
2,6,11,12,14,15
22,22,4
6,10,11,12
182,182,5
5,6,11,12,20
358,358,2
11,13
246,246,4
3,11,12,20
182,182,5
1,3,11,12,19
70,70,3
1,12,14
102,102,3
1,11,12
38,38,3
1,6,12
38,38,3
1,6,12
38,38,3
1,7,11
406,406,4
1,5,11,12
374,374,5
1,2,7,11,12
358,358,5
1,2,6,7,12
214,214,5
1,2,5,11,12
342,342,4
1,5,11,12
486,486,4
1,7,11,12
326,326,6
1,2,3,11,12,15
6,6,3
12,18,24
262,262,8
5,6,8,11,12,16,17,22
278,278,10
2,3,4,8,9,14,15,19,20,21
262,262,9
1,2,3,7,8,13,14,16,19
534,534,8
1,2,7,8,13,14,19,20
86,86,8
1,2,7,8,13,14,15,19
86,86,8
1,5,7,13,19,20,21,22
470,470,7
1,5,19,20,21,22,23
294,294,6
17,19,21,22,23,24
230,230,5
18,21,22,23,24
486,486,5
19,20,22,23,24
310,310,5
11,20,22,23,24
230,230,4
21,22,23,24
6,6,2
22,23
342,342,1
23
342,342,1
6
326,326,2
2,16
326,326,2
1,8
118,118,3
2,8,10
198,198,3
1,7,8
326,326,4
2,8,14,24
358,358,4
2,8,12,14
70,70,5
4,8,9,12,14
54,54,6
4,5,8,9,12,14
38,38,6
4,6,8,13,14,18
310,310,5
4,8,12,13,14
54,54,6
4,5,8,10,14,15
566,566,5
4,8,10,13,14
102,102,5
4,6,8,13,14
6,6,5
4,6,8,12,14
182,182,5
4,8,12,13,14
38,38,3
8,13,14
214,214,1
24
422,422,5
5,6,18,23,24
262,262,8
5,6,11,12,18,19,23,24
262,262,9
5,6,11,12,17,18,19,23,24
278,278,10
4,5,10,11,16,17,18,22,23,24
262,262,8
1,2,7,8,14,20,21,22
422,422,4
13,19,20,21
70,70,2
19,21
566,566,1
12
374,374,1
9
278,278,1
9
102,102,3
5,9,12
6,6,3
4,9,12
102,102,3
5,9,12
550,550,3
3,4,9
38,38,4
4,5,9,12
182,182,4
5,8,9,12
38,38,5
5,9,12,15,24
278,278,5
1,5,8,9,12
438,438,5
1,5,9,12,17
70,70,5
1,3,5,9,12
230,230,3
1,9,12
422,422,4
1,2,5,9
198,198,4
1,3,5,9
182,182,4
1,2,9,12
182,182,4
5,6,9,12
182,182,4
5,6,9,12
38,38,4
5,6,12,24
38,38,3
2,5,9
38,38,3
5,10,11
86,86,3
6,9,10
6,6,3
4,6,10
38,38,3
4,10,22
118,118,3
4,10,12
6,6,3
4,5,9
310,310,2
4,16
438,438,4
2,4,9,14
374,374,4
2,4,10,12
214,214,4
5,9,10,12
150,150,3
5,6,12
70,70,3
6,18,24
278,278,8
5,6,9,11,16,17,22,23
262,262,10
2,3,4,9,13,14,15,19,20,21
22,22,9
1,2,3,7,8,13,14,19,20
246,246,8
1,2,3,7,8,13,19,20
518,518,8
1,2,7,8,13,14,19,21
246,246,8
1,2,7,13,16,18,19,20
470,470,7
7,8,12,19,20,21,22
454,454,5
19,20,22,23,24
566,566,5
16,20,21,22,23
310,310,5
20,21,22,23,24
230,230,5
20,21,22,23,24
486,486,4
19,21,22,23
566,566,3
21,22,23
422,422,1
19
54,54,1
21
422,422,1
2
422,422,1
12
406,406,1
3
102,102,2
9,12
326,326,4
3,9,10,12
262,262,4
3,9,10,12
262,262,5
3,6,10,12,13
550,550,5
3,4,9,10,12
486,486,6
1,3,4,5,12,13
550,550,5
3,4,9,12,23
38,38,4
3,4,6,12
6,6,5
3,4,7,9,12
326,326,4
3,4,9,12
102,102,4
3,6,9,12
70,70,2
3,12
534,534,1
8
310,310,3
6,10,22
550,550,6
6,12,18,22,23,24
262,262,8
5,6,9,11,12,18,23,24
262,262,9
5,6,11,12,13,17,18,23,24
278,278,10
4,5,10,11,15,17,18,22,23,24
262,262,8
1,2,7,8,14,20,21,22
70,70,4
13,19,20,21
342,342,3
20,22,23
406,406,1
22
150,150,1
2
102,102,1
9
374,374,2
9,15
374,374,2
6,9
470,470,2
9,11
198,198,2
9,11
374,374,3
3,8,9
374,374,3
3,9,11
22,22,3
3,9,10
70,70,3
9,10,16
70,70,3
6,12,15
278,278,5
6,10,12,15,22
566,566,4
6,10,11,12
374,374,3
6,10,11
182,182,4
6,10,11,12
566,566,4
6,10,11,12
182,182,4
6,10,11,12
438,438,3
4,12,15
566,566,4
11,12,15,24
70,70,3
6,12,15
406,406,4
6,10,11,12
566,566,3
6,12,15
326,326,3
5,12,15
406,406,4
9,11,12,15
422,422,4
11,12,15,20
38,38,3
11,12,15
358,358,4
6,9,11,12
374,374,5
3,6,11,12,15
422,422,4
11,12,15,16
