504,28
389,389,2
18,24
517,517,7
6,11,12,17,18,22,23
533,533,10
3,4,5,9,10,14,15,16,20,21
245,245,9
1,2,3,7,8,13,14,19,20
245,245,9
1,2,3,7,8,13,14,19,24
245,245,9
1,2,3,7,8,13,14,19,24
245,245,8
1,2,3,7,8,13,14,19
261,261,5
1,2,7,8,13
117,117,3
1,2,7
309,309,3
1,19,22
85,85,2
1,7
293,293,2
1,13
53,53,2
2,3
213,213,1
14
133,133,1
3
405,405,1
1
149,149,1
12
165,165,2
12,17
197,197,1
12
357,357,3
12,13,22
517,517,2
12,13
517,517,2
12,17
85,85,3
7,12,13
485,485,3
7,12,18
357,357,2
12,18
501,501,2
5,6
389,389,6
5,6,12,17,18,24
453,453,8
2,3,4,5,6,9,12,24
453,453,8
4,5,6,10,11,12,18,24
517,517,9
4,5,6,11,12,17,18,23,24
517,517,10
4,5,10,11,12,16,17,18,23,24
517,517,10
6,9,14,15,16,19,20,21,22,23
245,245,7
1,7,13,14,19,20,22
325,325,5
7,12,13,19,20
37,37,3
1,7,20
373,373,1
21
85,85,1
4
133,133,1
21
85,85,1
13
357,357,2
13,19
165,165,3
13,14,19
469,469,3
13,19,20
469,469,3
6,14,19
69,69,2
19,20
357,357,2
14,20
37,37,2
14,19
37,37,3
14,19,20
85,85,3
14,19,20
261,261,4
14,16,18,19
261,261,3
4,14,19
261,261,3
14,19,20
277,277,3
14,19,20
213,213,2
14,19
229,229,2
14,15
277,277,2
15,16
485,485,3
4,15,19
37,37,1
20
229,229,2
15,20
389,389,2
12,19
165,165,2
14,19
469,469,2
14,19
181,181,2
12,20
53,53,2
6,10
453,453,3
6,16,19
341,341,3
6,15,16
405,405,3
6,15,22
325,325,3
6,10,15
421,421,4
6,13,15,23
373,373,4
2,21,22,23
373,373,4
2,15,16,23
373,373,4
2,6,12,15
309,309,2
15,23
565,565,3
17,18,24
21,21,7
5,6,11,17,18,22,23
533,533,10
3,4,5,8,9,10,14,15,20,21
21,21,10
1,2,3,7,8,9,13,19,20,24
21,21,9
1,2,3,7,8,9,13,14,19
21,21,9
1,2,3,7,8,13,14,19,24
21,21,9
1,2,3,7,8,11,13,19,20
549,549,8
1,2,3,5,8,13,14,20
69,69,6
1,3,7,8,14,20
453,453,5
2,7,8,13,19
325,325,5
1,2,3,8,11
453,453,4
1,2,8,13
453,453,4
1,3,8,14
293,293,3
1,3,8
213,213,2
3,8
389,389,2
1,8
437,437,2
8,21
549,549,1
1
197,197,3
3,9,14
533,533,1
10
165,165,1
21
197,197,2
3,4
197,197,3
4,5,21
437,437,3
4,5,6
389,389,5
4,5,11,15,20
469,469,6
4,5,6,9,15,20
245,245,7
4,5,6,9,10,11,15
453,453,8
4,5,10,11,15,16,23,24
453,453,8
4,5,6,11,12,17,18,24
517,517,9
4,5,6,10,11,12,17,18,24
517,517,10
3,4,5,6,10,11,12,17,18,24
517,517,10
1,2,3,7,8,9,14,21,22,23
21,21,6
1,7,13,14,19,20
453,453,5
7,13,14,19,20
69,69,4
1,7,13,19
421,421,4
7,13,14,19
69,69,4
1,7,13,19
117,117,4
1,7,13,19
389,389,4
1,7,13,20
69,69,4
7,8,13,20
133,133,4
1,8,13,19
133,133,4
2,7,8,13
389,389,4
2,7,8,13
389,389,4
1,7,13,20
389,389,4
2,14,19,20
389,389,4
1,2,7,19
245,245,4
2,7,13,20
469,469,3
1,14,20
453,453,2
2,13
357,357,2
1,7
453,453,3
1,3,23
453,453,3
2,7,20
277,277,2
2,7
453,453,3
7,19,20
469,469,3
8,20,23
277,277,4
2,13,20,23
277,277,5
2,13,19,22,23
245,245,4
3,7,13,19
245,245,4
1,7,13,19
117,117,4
1,7,13,19
501,501,5
1,7,8,13,19
197,197,4
1,3,7,13
261,261,4
1,7,14,19
5,5,4
3,13,14,23
565,565,3
1,13,23
117,117,3
1,8,13
117,117,3
13,18,23
229,229,3
8,13,19
389,389,3
13,20,24
325,325,3
3,7,13
53,53,1
13
53,53,2
13,24
245,245,4
12,18,23,24
517,517,8
5,6,11,16,17,21,22,23
533,533,10
3,4,8,9,10,14,15,19,20,21
21,21,9
1,2,3,7,8,13,14,19,20
21,21,9
1,2,3,7,8,10,13,14,19
21,21,9
1,2,3,7,8,13,14,19,23
21,21,9
1,2,6,7,8,9,13,14,19
325,325,7
1,2,4,7,8,13,19
5,5,6
1,2,7,8,13,19
5,5,7
2,5,11,13,17,19,23
341,341,5
9,13,14,19,24
341,341,5
1,9,13,14,24
341,341,5
9,13,14,15,19
453,453,5
8,9,13,19,24
565,565,4
9,13,19,24
565,565,4
9,13,14,19
309,309,4
13,14,15,20
437,437,3
9,14,19
421,421,4
12,18,22,24
197,197,2
7,13
197,197,2
13,14
373,373,2
13,14
149,149,3
4,13,15
341,341,4
6,10,12,13
405,405,5
6,10,12,14,18
245,245,6
4,6,9,10,12,18
229,229,7
4,5,6,11,12,18,24
277,277,8
4,5,6,11,12,17,20,23
277,277,8
4,5,6,10,11,12,18,24
517,517,9
4,5,6,10,11,12,17,18,24
517,517,10
3,4,5,6,10,11,12,17,18,24
517,517,10
1,2,3,8,9,10,15,16,21,22
325,325,7
7,9,13,14,19,20,21
501,501,6
1,7,13,14,19,20
389,389,5
14,16,19,20,21
485,485,5
7,10,14,16,21
69,69,4
16,20,21,22
485,485,4
10,15,16,20
133,133,4
4,11,15,16
405,405,4
4,10,16,22
405,405,4
4,15,16,17
405,405,4
5,16,17,22
389,389,4
4,5,16,17
485,485,4
5,15,16,17
389,389,4
10,11,16,17
389,389,3
5,16,17
165,165,2
17,22
245,245,4
5,16,17,22
469,469,3
16,17,22
469,469,3
11,16,17
469,469,3
16,17,22
469,469,3
16,17,24
565,565,3
11,16,17
485,485,4
4,11,16,24
565,565,3
12,15,17
485,485,4
11,16,17,21
245,245,4
6,16,21,23
277,277,4
11,12,17,22
565,565,4
16,17,22,23
229,229,4
11,12,23,24
293,293,5
6,12,17,22,23
245,245,5
12,16,17,18,24
69,69,4
12,16,17,24
5,5,2
18,23
37,37,3
4,12,24
565,565,3
17,18,24
85,85,3
15,17,24
53,53,2
23,24
5,5,2
17,24
5,5,2
12,18
389,389,2
18,24
5,5,1
24
565,565,4
16,18,23,24
517,517,8
4,5,6,11,16,17,22,23
533,533,10
3,4,8,9,10,14,15,16,19,20
21,21,10
1,2,3,7,8,9,13,14,19,24
21,21,9
1,2,3,7,8,13,14,19,20
21,21,9
1,2,3,5,7,8,13,14,19
245,245,9
1,2,3,7,8,9,13,20,24
69,69,7
1,2,3,7,8,9,13
565,565,6
1,2,3,7,8,13
69,69,6
1,3,8,12,13,14
565,565,6
3,4,8,9,17,20
565,565,6
4,5,6,14,16,23
213,213,5
11,12,16,17,18
213,213,5
12,16,17,18,23
293,293,4
11,18,22,23
133,133,4
17,18,22,23
405,405,4
12,18,22,23
389,389,3
13,18,24
197,197,2
3,10
165,165,2
16,18
117,117,1
22
341,341,2
12,24
149,149,2
12,21
197,197,2
4,10
