504,29
144,144,2
6,12
80,80,3
6,10,12
48,48,3
4,5,6
112,112,3
4,5,10
48,48,3
6,10,11
16,16,3
6,10,11
384,384,3
6,9,10
128,128,2
6,10
528,528,2
6,10
336,336,1
6
304,304,1
10
240,240,1
10
368,368,2
1,23
192,192,3
1,2,23
192,192,3
1,20,23
352,352,1
23
336,336,2
1,23
176,176,3
1,17,23
176,176,2
1,23
208,208,2
7,23
192,192,1
23
176,176,2
23,24
240,240,2
23,24
128,128,2
23,24
128,128,2
1,23
128,128,2
3,23
448,448,3
1,7,23
448,448,3
22,23,24
224,224,4
9,18,23,24
272,272,4
18,22,23,24
480,480,3
18,23,24
144,144,2
22,23
272,272,2
23,24
304,304,2
15,23
144,144,2
6,23
32,32,3
12,18,23
112,112,4
15,21,22,24
368,368,8
12,15,17,19,20,21,22,23
352,352,10
1,2,7,8,9,10,11,12,14,17
352,352,10
1,2,3,4,5,6,7,9,10,13
368,368,9
1,2,3,4,5,6,8,10,11
336,336,9
1,2,3,4,5,6,8,11,12
256,256,8
1,2,3,4,5,6,8,11
368,368,7
1,2,3,4,5,6,7
288,288,5
1,3,4,14,17
192,192,3
12,18,19
16,16,3
10,17,20
400,400,2
10,17
0,0,3
9,10,17
16,16,2
10,19
16,16,2
10,16
32,32,3
1,10,17
96,96,3
10,15,16
48,48,3
10,15,16
288,288,3
1,23,24
144,144,4
6,10,11,16
176,176,3
10,12,16
352,352,4
6,12,16,18
288,288,3
6,12,24
512,512,3
6,18,24
512,512,4
6,12,18,24
176,176,6
6,12,17,18,23,24
144,144,7
6,11,12,17,18,23,24
112,112,9
2,6,12,16,17,18,22,23,24
368,368,10
5,6,11,15,16,17,20,21,22,24
112,112,8
3,8,9,13,14,15,19,20
384,384,7
1,2,3,7,8,13,24
336,336,5
1,2,7,8,13
16,16,3
8,13,15
320,320,4
9,11,14,15
48,48,4
11,15,16,20
48,48,4
8,11,14,15
240,240,4
11,15,16,20
240,240,4
11,14,16,20
192,192,4
11,15,16,20
48,48,4
14,16,20,21
128,128,4
11,14,16,20
384,384,4
14,15,16,20
144,144,3
14,19,20
528,528,3
14,19,20
304,304,2
19,20
304,304,1
20
288,288,1
14
368,368,1
21
448,448,2
12,23
560,560,2
3,22
560,560,2
22,23
560,560,2
18,23
192,192,2
18,23
480,480,2
18,22
336,336,2
17,22
368,368,2
15,22
192,192,2
17,22
224,224,3
6,17,22
112,112,3
17,18,22
208,208,2
17,22
208,208,3
8,17,22
144,144,3
17,18,22
448,448,3
17,22,23
288,288,5
3,17,18,22,23
16,16,3
12,17,22
272,272,5
12,17,18,22,23
272,272,4
17,18,22,23
224,224,3
17,22,23
272,272,3
17,22,23
224,224,3
7,17,23
64,64,4
12,17,22,23
64,64,3
17,22,23
240,240,3
22,23,24
256,256,7
18,19,20,21,22,23,24
352,352,10
1,7,8,9,10,11,12,13,17,18
352,352,10
1,2,3,4,5,6,7,11,12,13
256,256,9
1,2,3,4,5,6,7,9,12
336,336,9
1,2,3,4,5,6,7,13,22
368,368,8
1,2,3,4,5,6,7,13
368,368,6
3,5,6,9,13,19
288,288,4
3,6,13,19
32,32,4
2,3,4,9
96,96,3
17,20,22
224,224,2
12,17
208,208,3
12,17,22
448,448,5
11,17,18,21,22
224,224,3
11,17,22
224,224,3
10,17,22
320,320,2
10,22
560,560,3
12,17,22
144,144,4
8,9,14,19
32,32,1
24
352,352,1
21
288,288,2
1,14
176,176,4
6,14,15,16
96,96,6
1,6,12,15,23,24
96,96,6
6,12,15,18,23,24
176,176,6
6,12,17,18,23,24
128,128,7
6,12,17,18,22,23,24
112,112,8
