504,27
519,519,5
1,13,19,22,23
327,327,6
1,13,14,15,16,24
39,39,7
6,13,14,16,17,23,24
39,39,7
3,12,15,16,18,22,24
343,343,6
12,16,20,22,23,24
439,439,6
12,13,14,18,20,24
231,231,5
12,13,14,18,24
311,311,5
11,12,14,16,18
551,551,3
11,12,18
247,247,1
3
103,103,1
12
503,503,1
3
487,487,3
3,18,22
519,519,3
2,6,22
327,327,3
1,6,22
87,87,5
2,3,4,19,22
87,87,4
3,4,21,22
39,39,5
3,4,5,14,21
519,519,4
2,3,4,21
23,23,4
2,3,4,21
87,87,3
2,4,21
535,535,3
3,4,21
199,199,3
2,3,23
183,183,3
2,3,4
199,199,2
2,3
311,311,1
10
343,343,5
6,12,17,18,24
455,455,7
5,6,11,12,17,18,24
279,279,9
4,5,6,11,12,17,18,19,24
439,439,10
3,4,5,9,10,11,12,16,17,23
263,263,8
1,2,8,9,13,14,15,20
407,407,5
7,13,14,19,20
567,567,3
13,15,19
487,487,1
13
487,487,1
13
103,103,1
13
215,215,1
4
23,23,2
4,8
39,39,3
4,8,10
375,375,3
4,5,8
471,471,3
4,8,18
551,551,4
3,4,8,12
39,39,3
3,4,8
535,535,4
3,4,5,8
199,199,3
4,5,8
87,87,4
2,4,5,8
439,439,4
4,5,8,20
199,199,3
4,5,8
183,183,4
3,4,8,24
183,183,4
3,4,5,8
199,199,3
4,5,8
199,199,3
3,4,8
423,423,2
4,8
535,535,3
4,5,8
423,423,3
1,4,9
455,455,2
4,5
423,423,1
5
87,87,1
4
247,247,2
1,4
455,455,2
3,4
535,535,3
1,4,15
567,567,1
4
567,567,1
4
375,375,4
1,3,4,6
55,55,3
1,3,4
87,87,4
6,12,18,24
279,279,9
1,4,5,6,10,11,12,17,22
279,279,10
1,2,3,4,7,8,13,14,19,24
551,551,8
1,2,3,7,8,13,14,19
231,231,7
1,2,7,8,13,14,19
23,23,7
1,2,7,8,13,14,19
471,471,7
1,6,8,13,14,19,20
231,231,6
1,13,17,19,21,23
23,23,6
14,19,21,22,23,24
471,471,6
13,14,20,21,23,24
87,87,6
14,15,19,20,21,23
87,87,6
13,14,15,19,21,22
327,327,6
13,14,15,19,21,22
471,471,5
13,19,20,21,22
119,119,5
13,14,15,21,22
471,471,5
14,15,16,20,22
103,103,2
14,22
567,567,3
13,14,21
487,487,2
13,21
199,199,1
4
327,327,1
4
183,183,2
2,4
375,375,2
2,4
535,535,2
4,11
535,535,2
2,4
183,183,3
2,5,8
247,247,3
4,8,22
199,199,2
1,2
391,391,3
1,2,16
199,199,2
1,2
167,167,2
1,2
391,391,1
2
375,375,3
6,18,24
23,23,6
5,6,12,18,23,24
471,471,7
5,6,11,12,18,23,24
279,279,9
4,5,6,7,11,12,17,18,24
439,439,10
3,4,5,6,10,11,12,16,17,18
263,263,9
1,2,6,7,8,13,14,15,19
359,359,5
4,13,14,19,20
23,23,2
13,19
311,311,2
13,19
407,407,2
13,21
151,151,1
13
375,375,1
24
215,215,1
8
23,23,2
4,15
391,391,4
3,4,7,13
391,391,3
3,4,7
39,39,4
3,4,7,19
39,39,4
3,4,15,23
39,39,5
3,4,7,15,23
199,199,4
4,7,23,24
199,199,4
3,4,7,23
199,199,3
2,3,4
391,391,3
3,4,24
199,199,3
2,3,4
183,183,4
3,4,5,9
183,183,4
2,3,4,23
39,39,3
2,3,4
39,39,3
2,3,4
455,455,3
3,4,5
567,567,3
2,3,4
567,567,3
2,3,4
39,39,2
3,4
39,39,2
3,4
55,55,2
3,4
455,455,3
2,3,4
183,183,3
2,3,4
407,407,3
2,3,4
567,567,3
3,4,22
391,391,5
1,2,3,4,8
391,391,4
2,3,4,8
87,87,4
11,12,18,24
263,263,8
4,5,6,10,11,16,17,18
263,263,10
1,2,3,4,7,8,9,13,14,18
87,87,8
1,2,7,8,13,14,19,20
535,535,7
1,2,7,8,13,14,19
231,231,7
1,2,7,13,14,19,22
343,343,6
1,13,14,15,19,20
519,519,5
7,13,19,20,21
535,535,6
13,17,19,20,21,23
471,471,6
13,14,19,20,21,24
471,471,5
13,14,19,20,21
471,471,5
13,14,19,20,21
471,471,5
13,14,19,20,21
295,295,5
13,14,19,20,23
487,487,4
14,19,20,21
311,311,4
13,14,19,20
39,39,2
7,20
503,503,1
19
327,327,1
1
199,199,2
1,17
391,391,2
1,2
199,199,2
2,7
359,359,2
1,2
519,519,3
1,3,7
519,519,3
1,2,7
183,183,3
2,3,7
199,199,3
1,2,7
87,87,2
2,7
199,199,3
1,2,3
327,327,3
1,2,3
199,199,3
1,2,7
199,199,3
1,2,21
87,87,1
6
375,375,5
5,6,12,18,24
423,423,7
3,5,6,11,12,18,24
279,279,9
4,5,6,10,11,12,17,18,24
439,439,10
4,5,6,10,11,12,17,18,23,24
279,279,9
1,2,5,7,8,9,14,15,20
311,311,5
13,14,19,20,21
23,23,3
13,14,19
455,455,2
13,19
7,7,1
6
503,503,1
24
407,407,1
24
87,87,1
24
407,407,2
4,24
87,87,2
23,24
391,391,3
3,23,24
519,519,3
1,3,24
183,183,3
1,23,24
455,455,4
1,17,23,24
199,199,3
1,23,24
567,567,5
1,3,8,23,24
567,567,5
1,7,8,23,24
199,199,3
8,23,24
199,199,3
7,8,23
23,23,3
1,8,11
567,567,4
1,8,23,24
199,199,3
1,7,8
567,567,4
1,7,8,20
39,39,3
1,7,8
199,199,3
7,8,24
551,551,2
7,8
455,455,2
7,8
567,567,3
3,7,8
567,567,3
7,8,15
423,423,3
7,8,20
567,567,2
7,8
71,71,2
7,8
55,55,2
7,8
311,311,2
7,8
407,407,4
1,2,7,8
23,23,4
12,18,23,24
263,263,9
2,5,10,11,15,16,17,21,22
7,7,10
2,3,7,8,9,13,14,15,19,24
23,23,8
1,2,7,8,13,14,19,20
39,39,7
1,2,7,8,13,19,20
87,87,7
1,2,7,8,13,19,20
247,247,6
1,2,13,18,19,20
279,279,5
13,18,19,20,21
519,519,5
4,13,19,20,21
439,439,5
13,14,19,20,21
39,39,5
13,14,19,20,21
295,295,5
13,14,19,20,21
23,23,5
13,14,19,20,21
87,87,5
9,13,19,20,21
39,39,4
13,19,20,21
247,247,3
14,19,20
151,151,1
9
151,151,1
6
503,503,2
7,8
503,503,2
1,7
519,519,2
4,7
183,183,2
1,7
199,199,3
1,7,8
503,503,3
1,7,8
199,199,3
3,7,8
71,71,5
1,2,7,8,21
183,183,4
3,4,7,8
247,247,5
1,2,3,4,13
567,567,4
1,2,3,4
567,567,3
1,2,3
199,199,3
1,2,3
519,519,4
1,2,8,23
87,87,1
6
311,311,5
1,5,6,12,18
359,359,7
5,6,11,12,18,19,24
279,279,9
4,5,6,11,12,13,17,18,24
439,439,10
4,5,6,10,11,12,17,18,23,24
439,439,9
1,2,8,13,14,15,17,20,21
311,311,5
7,13,14,19,20
119,119,3
13,19,20
423,423,2
13,19
103,103,1
13
455,455,1
9
519,519,1
24
391,391,1
4
167,167,1
4
503,503,2
4,24
535,535,2
3,4
343,343,2
3,4
39,39,4
3,4,7,23
199,199,4
3,4,7,23
455,455,4
3,4,7,23
199,199,4
3,4,22,23
439,439,4
3,4,23,24
7,7,4
3,18,23,24
279,279,5
3,4,7,23,24
183,183,4
1,13,23,24
39,39,4
1,5,8,23
199,199,3
8,23,24
263,263,3
1,7,23
183,183,3
1,7,23
183,183,4
1,4,5,8
423,423,3
4,8,24
423,423,3
3,4,8
247,247,2
3,4
87,87,2
3,10
535,535,2
4,6
423,423,3
3,4,10
423,423,3
2,4,22
55,55,3
1,2,3
423,423,4
2,3,4,23
439,439,3
2,3,7
87,87,4
11,12,18,24
279,279,9
4,5,10,11,16,17,19,21,22
279,279,10
1,2,3,7,8,13,14,18,19,20
247,247,8
1,2,7,8,13,14,17,19
87,87,7
1,2,7,8,13,19,20
471,471,6
1,2,7,13,14,19
39,39,5
1,2,13,19,20
535,535,4
1,4,7,19
231,231,4
7,19,20,21
231,231,4
13,16,19,20
343,343,2
19,20
71,71,2
19,20
535,535,1
20
343,343,1
20
487,487,1
5
343,343,1
23
167,167,3
5,22,23
167,167,3
10,14,22
7,7,3
3,14,22
199,199,4
1,5,20,22
87,87,6
2,5,7,10,11,22
87,87,5
1,3,5,7,22
87,87,5
8,11,21,22,24
55,55,7
1,2,7,8,11,20,22
23,23,6
1,5,7,8,22,24
55,55,6
2,3,4,8,11,22
567,567,6
1,3,4,7,19,24
7,7,5
3,4,7,8,22
71,71,5
1,3,7,8,24
55,55,5
1,2,3,7,8
263,263,5
1,2,3,7,13
311,311,4
2,3,7,22
39,39,1
7
327,327,4
5,6,12,18
23,23,6
5,6,11,12,18,24
375,375,8
4,5,6,11,12,17,18,24
279,279,10
4,5,9,10,11,12,16,17,18,24
279,279,9
1,2,8,13,14,15,20,21,24
247,247,5
7,13,14,19,20
391,391,3
13,15,19
23,23,1
13
423,423,1
13
151,151,2
10,13
487,487,1
12
215,215,1
22
487,487,1
24
343,343,1
24
487,487,1
24
103,103,2
2,7
551,551,2
2,24
87,87,3
2,3,23
535,535,2
2,3
87,87,4
2,3,16,24
183,183,4
2,3,4,7
183,183,4
2,3,4,7
199,199,4
2,3,4,7
183,183,4
2,3,4,7
423,423,5
2,3,7,8,14
199,199,4
1,2,3,4
199,199,4
2,3,4,7
567,567,4
2,3,4,7
247,247,4
3,4,7,23
87,87,3
3,7,15
71,71,3
4,7,17
71,71,2
4,7
423,423,3
4,7,8
375,375,2
4,7
551,551,3
7,8,21
423,423,3
7,8,24
231,231,3
4,7,8
167,167,4
1,3,4,7
343,343,5
4,5,7,8,9
39,39,4
12,18,21,24
279,279,9
4,5,10,11,13,16,17,21,22
263,263,9
2,3,7,8,9,13,14,19,20
503,503,8
1,2,7,8,13,16,19,20
375,375,7
1,2,7,8,13,19,20
231,231,6
1,2,7,8,13,19
39,39,6
1,2,7,13,14,17
535,535,4
1,2,7,13
7,7,4
1,7,20,24
327,327,4
4,19,20,24
343,343,3
4,20,24
535,535,2
1,23
343,343,2
2,23
55,55,1
23
55,55,1
22
55,55,1
1
103,103,3
7,10,23
487,487,3
10,13,23
567,567,3
5,7,10
519,519,4
4,7,8,10
279,279,6
2,4,5,7,11,22
535,535,6
2,3,4,5,7,22
71,71,6
2,3,4,7,8,22
55,55,7
2,3,4,7,11,16,22
55,55,6
2,3,4,5,7,8
535,535,6
2,3,4,5,7,8
199,199,5
1,3,4,7,8
487,487,5
3,4,7,8,22
199,199,5
2,3,4,7,8
199,199,5
2,3,4,7,8
503,503,5
2,3,7,8,24
55,55,5
1,3,4,7,8
167,167,2
7,8
343,343,4
4,6,12,18
375,375,7
5,6,11,12,18,22,24
455,455,8
4,5,6,11,12,17,18,24
279,279,10
4,5,6,10,11,12,17,18,23,24
455,455,9
1,8,9,12,13,14,15,20,21
375,375,5
7,13,14,19,20
407,407,3
13,14,19
23,23,2
13,19
503,503,2
13,17
343,343,1
13
423,423,1
3
423,423,1
2
23,23,1
2
23,23,1
2
23,23,2
2,5
423,423,2
7,24
535,535,1
24
359,359,3
2,7,24
551,551,2
2,24
87,87,4
2,7,8,23
519,519,3
7,23,24
519,519,3
7,23,24
7,7,2
7,24
519,519,3
7,8,23
39,39,3
7,23,24
279,279,3
7,23,24
359,359,3
7,23,24
519,519,3
7,23,24
407,407,3
7,23,24
519,519,3
2,7,24
391,391,3
7,16,23
519,519,3
7,15,24
407,407,2
7,24
7,7,2
7,24
7,7,2
7,24
7,7,2
7,24
439,439,3
7,23,24
215,215,6
2,3,4,7,8,24
343,343,3
2,7,8
391,391,4
12,17,18,24
279,279,9
2,4,5,6,10,11,16,17,21
247,247,9
2,3,7,8,9,13,14,19,20
87,87,8
1,2,3,7,8,13,14,19
343,343,7
1,2,3,7,8,13,19
55,55,6
1,2,7,8,13,20
551,551,5
1,2,7,8,20
519,519,4
1,2,7,23
55,55,4
1,2,4,9
471,471,3
1,2,3
311,311,2
2,4
71,71,3
2,4,8
71,71,2
2,4
551,551,2
4,9
71,71,1
4
71,71,1
4
279,279,2
7,17
167,167,2
2,7
199,199,3
1,2,7
199,199,3
1,2,7
535,535,6
1,2,4,7,11,22
87,87,6
1,2,6,7,22,24
71,71,6
1,2,7,8,22,24
55,55,7
1,2,4,7,9,22,24
55,55,6
1,2,7,8,22,24
39,39,6
1,2,7,8,11,22
71,71,5
1,2,3,7,8
55,55,6
1,2,3,6,7,8
55,55,5
1,2,3,7,8
55,55,5
1,2,3,7,8
39,39,5
1,2,3,7,24
55,55,5
1,2,3,7,22
7,7,3
1,7,17
375,375,5
5,6,11,12,18
439,439,7
5,6,11,12,18,20,24
279,279,8
4,5,6,11,12,17,18,24
263,263,10
4,5,6,10,11,12,17,18,19,24
279,279,9
2,6,7,8,13,14,15,20,21
439,439,5
1,7,13,19,20
343,343,3
13,19,20
23,23,2
13,19
375,375,2
