504,29
575,575,5
2,4,5,10,11
271,271,6
3,4,5,10,11,17
271,271,6
3,4,5,6,10,17
79,79,6
3,4,9,10,11,22
559,559,6
3,4,9,10,11,22
559,559,6
3,4,9,10,17,22
559,559,6
3,4,6,9,10,22
79,79,6
2,3,4,9,10,17
271,271,5
3,4,9,10,21
127,127,5
3,4,6,10,21
479,479,4
2,3,13,14
271,271,4
2,3,7,13
575,575,3
2,3,14
399,399,3
2,3,11
511,511,3
3,4,20
511,511,3
3,14,20
143,143,2
3,14
143,143,2
3,14
159,159,2
2,3
511,511,2
3,14
223,223,4
3,12,14,21
399,399,4
3,4,13,15
335,335,3
2,4,15
399,399,4
4,9,13,21
127,127,4
4,13,14,21
367,367,4
2,3,4,6
575,575,4
3,4,6,21
95,95,3
3,4,13
319,319,5
2,3,4,5,6
463,463,6
3,4,5,6,10,24
559,559,7
4,5,6,12,18,20,24
447,447,8
4,5,6,11,12,17,18,24
351,351,9
4,5,6,11,12,17,18,19,24
287,287,10
3,4,5,10,11,17,18,19,23,24
271,271,10
2,3,4,6,8,9,15,16,21,22
287,287,8
1,2,7,12,13,14,19,20
287,287,6
1,7,13,19,20,21
239,239,6
2,3,4,7,19,22
111,111,6
1,2,3,4,20,24
431,431,6
1,2,3,4,5,7
223,223,5
1,2,3,4,22
319,319,4
1,2,3,4
319,319,4
2,3,4,9
319,319,4
2,3,4,7
479,479,4
3,4,15,22
559,559,3
2,3,4
559,559,3
2,3,4
463,463,3
2,3,4
495,495,3
3,4,22
207,207,2
3,4
495,495,3
3,4,22
143,143,3
3,4,22
479,479,3
3,4,8
463,463,3
3,4,20
431,431,3
3,4,8
511,511,3
2,3,4
559,559,4
2,3,4,22
31,31,4
3,4,13,22
559,559,4
2,3,4,22
511,511,3
2,3,4
303,303,5
1,4,22,23,24
111,111,8
12,16,17,18,21,22,23,24
127,127,11
1,3,4,8,9,13,14,15,16,19,20
287,287,9
1,2,3,7,8,9,13,14,19
287,287,9
1,2,3,7,8,9,13,14,19
255,255,8
1,2,3,7,8,9,13,14
495,495,7
1,2,3,4,7,8,10
351,351,7
1,2,3,4,7,8,16
511,511,6
1,2,3,4,5,12
511,511,6
1,2,3,4,6,12
543,543,6
1,2,4,5,6,18
559,559,6
2,3,4,8,12,18
95,95,5
3,4,6,13,19
559,559,6
1,2,3,4,7,9
559,559,6
1,2,3,4,7,17
351,351,5
1,2,3,4,7
431,431,5
1,2,4,6,7
287,287,4
1,2,4,7
543,543,4
1,2,4,7
447,447,4
1,4,7,12
415,415,3
2,4,7
495,495,2
4,7
559,559,4
2,7,14,22
159,159,2
7,8
319,319,3
4,7,8
319,319,2
2,8
511,511,2
7,13
319,319,1
8
383,383,1
8
367,367,2
8,22
223,223,3
7,10,11
351,351,4
1,8,13,14
479,479,5
1,4,8,13,14
479,479,5
1,7,8,13,14
127,127,5
1,7,8,13,14
271,271,5
7,8,9,13,14
15,15,4
7,8,13,14
15,15,5
6,7,8,13,14
559,559,5
4,7,8,13,14
15,15,6
7,8,12,16,17,18
367,367,6
1,5,7,9,15,21
367,367,6
1,5,7,8,9,15
15,15,7
4,5,6,12,15,18,24
351,351,8
