504,28
227,227,2
1,18
131,131,1
17
467,467,1
17
35,35,2
17,18
451,451,2
1,18
451,451,1
1
35,35,3
1,18,20
211,211,3
1,17,18
195,195,3
1,7,18
291,291,4
1,6,17,18
195,195,3
1,7,17
195,195,3
1,3,15
3,3,1
1
3,3,1
1
387,387,1
1
3,3,1
1
3,3,1
1
3,3,1
1
227,227,1
1
131,131,2
1,6
3,3,2
1,14
499,499,1
1
131,131,2
1,7
259,259,1
1
131,131,2
1,21
115,115,2
23,24
227,227,5
12,18,21,23,24
547,547,8
6,11,16,17,19,21,22,23
547,547,10
2,5,10,11,14,15,16,19,20,21
515,515,10
2,3,5,7,8,9,13,14,19,20
531,531,9
1,2,3,4,7,8,13,14,19
531,531,9
1,2,3,4,5,7,8,13,19
483,483,7
1,2,3,4,7,8,14
483,483,7
1,2,3,4,7,10,14
403,403,6
1,2,3,8,9,14
371,371,5
2,3,4,9,14
83,83,4
2,8,14,15
83,83,4
1,8,15,19
259,259,3
8,10,16
259,259,3
8,15,21
259,259,3
17,21,22
83,83,3
15,21,23
499,499,3
14,20,23
499,499,3
10,17,21
67,67,2
19,21
51,51,5
1,5,10,11,16
115,115,5
5,6,11,12,18
259,259,6
5,6,11,12,18,24
483,483,7
5,6,11,12,17,18,24
531,531,8
4,5,6,11,12,17,18,24
531,531,9
4,5,10,11,12,17,18,23,24
531,531,10
3,9,10,16,17,18,20,22,23,24
243,243,9
1,2,8,9,14,15,20,21,22
259,259,7
1,3,7,13,14,19,20
259,259,5
1,7,13,19,20
499,499,4
7,13,19,21
147,147,1
3
179,179,2
3,13
451,451,3
3,7,12
451,451,3
3,6,7
451,451,4
3,7,8,9
35,35,4
3,7,8,9
67,67,4
3,7,9,21
451,451,5
3,6,7,9,14
323,323,4
3,7,9,14
323,323,4
3,7,9,14
419,419,4
3,9,14,16
99,99,4
3,7,9,14
35,35,3
3,9,14
99,99,4
3,7,9,14
147,147,3
3,7,9
499,499,3
3,7,9
403,403,3
7,9,14
403,403,4
3,4,9,20
499,499,4
2,3,4,9
499,499,4
4,9,10,14
291,291,5
3,4,7,9,14
99,99,3
4,10,14
179,179,7
3,4,9,10,11,14,19
419,419,5
4,9,10,14,24
147,147,8
1,3,4,7,9,10,14,15
147,147,7
4,7,9,10,14,15,19
115,115,6
4,9,10,14,15,19
179,179,7
4,8,9,10,14,15,21
499,499,4
4,8,9,14
499,499,3
4,10,14
339,339,5
4,8,9,10,14
195,195,5
4,8,9,10,14
483,483,3
4,8,14
115,115,4
3,4,8,14
179,179,7
4,8,9,10,14,16,19
179,179,7
4,8,10,14,15,19,20
307,307,5
8,10,14,15,16
179,179,7
2,4,8,10,14,15,19
163,163,6
4,10,11,15,16,19
291,291,7
3,4,9,10,11,14,15
179,179,6
4,9,10,11,14,19
403,403,1
24
387,387,4
12,18,23,24
547,547,8
6,11,12,16,17,21,22,24
515,515,10
4,5,9,10,14,15,18,19,20,21
515,515,10
2,3,4,7,8,13,14,16,19,20
531,531,9
1,2,3,4,7,8,13,14,19
531,531,9
1,2,3,7,8,13,14,19,23
387,387,7
1,2,3,7,8,13,14
387,387,6
1,2,3,7,8,13
307,307,5
1,2,3,7,8
499,499,3
1,2,3
83,83,4
1,4,8,21
291,291,2
3,7
83,83,1
3
67,67,1
3
403,403,1
3
211,211,1
20
547,547,1
16
19,19,1
16
547,547,1
13
83,83,4
3,4,8,13
339,339,4
4,6,12,18
259,259,6
4,6,11,12,18,24
483,483,7
4,5,6,12,17,18,24
243,243,8
4,5,6,11,12,17,18,24
531,531,9
4,5,10,11,12,17,18,23,24
243,243,10
3,4,9,10,13,15,16,17,22,23
531,531,9
2,3,8,9,15,16,20,21,22
259,259,6
1,7,13,14,19,20
291,291,4
1,7,13,19
179,179,2
19,22
403,403,3
10,15,17
3,3,5
1,11,12,15,21
3,3,5
3,10,11,15,17
35,35,5
6,10,15,17,19
163,163,5
11,12,15,16,17
339,339,6
3,6,11,15,17,21
163,163,5
6,10,11,15,17
83,83,5
2,6,11,15,22
451,451,6
2,6,11,15,21,22
483,483,7
2,6,11,13,17,20,21
451,451,7
2,6,11,20,21,22,23
307,307,6
2,6,11,20,21,22
499,499,5
2,11,20,21,22
163,163,5
2,11,16,21,22
163,163,5
2,11,16,20,22
291,291,7
2,3,11,16,20,21,22
483,483,7
3,4,11,14,16,22,23
419,419,6
3,11,14,16,22,23
211,211,7
3,4,11,12,16,17,22
403,403,6
3,12,16,18,21,22
195,195,7
3,8,12,13,18,21,22
403,403,8
3,12,13,15,17,18,21,22
147,147,9
3,5,8,12,13,17,18,21,22
163,163,8
12,17,18,20,21,22,23,24
387,387,7
3,12,17,18,22,23,24
131,131,6
12,13,17,18,22,24
179,179,7
10,12,16,17,18,22,24
115,115,5
17,18,22,23,24
131,131,5
17,18,22,23,24
211,211,4
12,17,18,23
211,211,4
12,14,18,23
499,499,3
12,18,24
291,291,3
3,12,23
147,147,2
18,23
483,483,2
18,24
355,355,2
18,24
291,291,3
8,18,24
307,307,5
8,18,19,21,24
195,195,4
18,19,21,24
163,163,5
7,13,18,21,24
99,99,4
8,13,19,21
403,403,2
22,24
243,243,5
12,17,18,23,24
531,531,8
6,11,12,16,17,21,22,23
547,547,10
4,5,9,10,13,14,15,19,20,21
531,531,10
1,2,3,4,7,8,13,14,18,19
515,515,9
1,2,3,4,7,8,9,13,14
531,531,9
1,2,3,4,7,8,13,14,19
371,371,8
1,2,3,7,8,13,19,24
371,371,7
1,2,3,5,7,13,19
307,307,6
1,2,3,5,7,13
483,483,5
1,2,7,16,20
403,403,5
4,5,9,19,20
83,83,4
1,3,4,7
291,291,4
1,2,5,7
403,403,4
1,4,14,17
499,499,4
5,7,12,14
291,291,4
3,5,11,17
483,483,4
4,6,10,17
483,483,4
4,5,6,12
339,339,5
4,5,6,9,12
291,291,5
5,6,18,21,22
323,323,6
4,5,6,11,12,18
355,355,7
5,6,11,12,18,23,24
307,307,7
5,6,11,12,17,18,24
515,515,9
4,5,6,11,12,13,17,18,24
515,515,9
4,5,10,11,12,17,18,23,24
515,515,10
3,4,6,9,10,15,16,17,23,24
243,243,9
2,8,9,14,15,16,20,21,22
259,259,7
1,7,8,13,14,19,20
323,323,5
1,7,13,19,20
499,499,4
1,7,13,19
419,419,3
3,7,11
451,451,1
8
195,195,1
19
403,403,1
19
3,3,1
19
3,3,1
19
51,51,1
20
339,339,3
13,19,20
35,35,1
20
35,35,1
20
115,115,1
20
3,3,1
20
403,403,1
14
403,403,1
20
403,403,1
13
147,147,1
3
67,67,1
20
467,467,2
7,20
67,67,2
19,20
499,499,2
19,20
451,451,2
1,20
387,387,3
1,19,20
483,483,3
1,19,20
211,211,5
1,2,7,19,20
291,291,3
1,19,20
211,211,5
1,4,19,20,21
131,131,6
1,2,4,19,20,21
211,211,5
1,2,4,19,20
211,211,5
1,4,19,20,21
275,275,3
1,16,20
291,291,2
1,20
83,83,1
1
291,291,3
1,17,20
211,211,3
1,15,19
483,483,4
1,4,19,21
355,355,2
13,19
483,483,4
1,4,19,20
131,131,5
1,13,17,19,22
131,131,5
1,13,18,19,20
99,99,5
1,9,19,20,22
83,83,5
1,4,11,19,20
451,451,1
24
387,387,4
12,18,23,24
515,515,8
6,10,11,12,16,17,21,24
531,531,10
2,4,5,8,9,10,14,15,19,20
531,531,10
2,3,4,5,7,8,9,10,13,24
531,531,9
1,2,3,4,7,8,9,13,14
515,515,9
1,2,3,4,7,8,13,14,24
371,371,7
1,2,3,7,8,13,14
355,355,7
1,2,3,7,8,13,19
307,307,6
1,2,3,9,13,14
83,83,3
1,3,13
19,19,3
17,23,24
483,483,2
8,13
499,499,1
19
499,499,1
15
3,3,1
15
499,499,1
21
499,499,1
21
547,547,1
16
67,67,1
21
483,483,3
6,22,23
19,19,5
5,6,12,18,23
339,339,6
5,6,12,17,18,24
307,307,7
5,6,11,12,17,18,24
515,515,8
4,5,6,11,12,17,18,24
515,515,9
4,5,10,11,12,16,17,18,24
531,531,10
2,3,4,9,10,11,17,22,23,24
243,243,9
1,2,3,8,9,15,20,21,22
307,307,7
1,3,7,13,19,20,21
547,547,5
1,7,13,19,20
115,115,2
13,19
387,387,2
12,13
211,211,4
5,9,12,15
99,99,4
5,8,17,22
163,163,5
2,5,9,10,22
339,339,5
5,9,10,15,23
163,163,5
5,10,17,22,23
451,451,5
5,9,10,12,23
323,323,7
2,5,8,9,10,18,23
99,99,5
5,9,15,18,23
323,323,5
5,8,10,11,23
483,483,5
5,9,11,12,23
99,99,6
9,10,12,18,19,23
483,483,5
8,10,12,21,23
163,163,6
10,11,12,14,20,23
467,467,4
8,12,17,23
499,499,5
3,10,11,12,23
419,419,6
1,5,10,11,12,23
451,451,5
2,10,11,22,23
275,275,5
10,11,12,17,23
211,211,6
5,9,10,11,12,23
195,195,7
8,9,10,12,18,22,23
179,179,7
8,9,10,11,12,22,23
195,195,6
1,8,9,10,11,23
291,291,6
7,8,9,10,12,24
483,483,6
5,8,9,12,18,21
483,483,6
8,9,10,11,12,23
115,115,6
7,9,10,12,18,23
115,115,6
9,11,12,16,22,23
275,275,5
4,5,9,11,23
211,211,5
8,9,10,11,12
499,499,5
