504,28
193,193,3
17,21,24
129,129,3
5,15,21
145,145,3
8,19,21
513,513,3
13,19,20
257,257,2
19,20
513,513,3
17,19,21
129,129,2
19,21
289,289,2
19,20
385,385,4
19,20,21,22
193,193,6
3,13,14,19,20,21
177,177,7
3,11,13,19,20,21,22
193,193,6
3,7,15,19,20,22
369,369,6
3,7,15,19,20,21
177,177,6
3,6,19,20,21,22
225,225,6
3,13,14,19,20,22
193,193,5
3,15,16,19,21
97,97,6
3,13,14,19,21,24
193,193,5
3,14,19,21,22
193,193,5
3,4,8,20,21
145,145,7
3,4,5,10,14,19,21
161,161,6
9,13,19,20,21,22
161,161,6
4,7,11,13,20,21
305,305,1
24
385,385,6
6,12,16,17,23,24
561,561,10
1,3,4,5,9,10,11,15,16,21
561,561,9
1,2,3,7,8,9,13,14,19
401,401,8
1,2,3,7,8,13,14,19
353,353,8
1,2,3,7,8,13,14,19
97,97,7
1,3,7,8,10,13,19
97,97,6
1,2,3,7,8,13
561,561,6
1,6,7,10,12,20
513,513,5
5,6,9,11,12
305,305,3
5,6,12
81,81,3
1,6,12
481,481,1
19
289,289,2
19,20
177,177,3
19,20,22
49,49,3
16,19,20
17,17,3
8,16,20
1,1,4
4,16,21,23
465,465,2
19,20
193,193,3
14,19,20
177,177,5
5,15,16,20,23
417,417,5
13,15,16,20,23
417,417,5
9,12,14,16,20
433,433,5
2,9,14,15,23
497,497,2
14,23
1,1,3
14,15,20
401,401,3
12,14,23
145,145,3
9,14,22
385,385,3
14,21,23
481,481,2
3,23
225,225,3
14,21,23
369,369,3
14,20,23
417,417,1
23
33,33,1
14
177,177,1
12
417,417,1
4
449,449,2
3,6
417,417,4
4,5,6,19
465,465,6
5,6,11,12,18,24
273,273,7
5,6,11,12,15,18,24
369,369,8
4,5,6,11,12,17,18,24
97,97,9
4,5,6,10,11,12,17,18,24
337,337,10
1,2,8,9,12,14,15,16,21,22
353,353,7
1,2,7,13,14,19,20
129,129,3
7,13,19
417,417,1
1
193,193,1
18
145,145,1
17
529,529,1
17
481,481,4
3,17,22,24
417,417,3
16,17,21
481,481,4
21,22,23,24
481,481,4
4,16,17,22
289,289,4
1,2,3,16
513,513,3
16,18,24
1,1,4
18,22,23,24
449,449,4
3,16,18,22
433,433,5
3,4,16,23,24
241,241,4
9,14,18,24
209,209,6
3,6,18,22,23,24
225,225,7
3,4,11,12,17,19,24
161,161,7
3,12,15,16,22,23,24
209,209,6
3,5,16,19,23,24
145,145,7
3,15,18,19,21,23,24
209,209,6
5,6,9,15,23,24
129,129,6
5,6,15,18,19,22
161,161,7
3,5,6,9,15,19,24
145,145,7
1,5,6,15,16,18,21
97,97,6
5,6,15,16,21,22
97,97,4
4,14,15,23
97,97,4
4,5,6,23
209,209,6
5,6,11,16,20,23
17,17,1
24
385,385,6
6,11,12,17,23,24
401,401,10
3,4,5,9,10,13,15,16,21,22
401,401,9
1,2,3,7,8,13,14,19,20
353,353,8
1,2,3,7,8,13,14,19
337,337,8
1,2,3,7,8,13,14,19
241,241,7
1,2,3,7,8,9,13
241,241,6
1,2,3,7,8,13
113,113,5
1,2,3,7,9
225,225,5
1,2,3,9,16
305,305,5
1,2,3,9,16
113,113,3
1,2,3
513,513,2
1,2
497,497,1
2
273,273,2
11,19
273,273,1
19
193,193,1
15
33,33,3
12,13,20
33,33,3
15,20,21
193,193,2
11,21
1,1,2
17,20
33,33,3
7,17,20
545,545,4
1,10,11,15
433,433,5
11,12,16,17,21
401,401,4
10,12,17,18
417,417,5
11,14,15,17,19
417,417,5
1,12,17,19,21
417,417,5
1,15,18,19,20
449,449,5
6,15,17,18,20
449,449,4
15,19,20,24
1,1,4
15,19,20,24
193,193,3
11,19,22
353,353,4
15,20,22,23
161,161,4
1,15,19,20
161,161,3
15,19,20
49,49,3
15,19,20
529,529,1
19
241,241,2
6,12
193,193,6
5,6,11,12,18,24
129,129,7
5,6,11,12,18,22,24
113,113,8
4,5,6,11,12,17,18,24
353,353,10
4,5,6,10,11,12,17,18,19,24
353,353,10
1,2,3,8,9,12,14,15,21,22
369,369,7
1,7,13,14,15,19,20
49,49,3
7,13,19
177,177,2
1,7
209,209,1
13
145,145,1
4
529,529,1
24
97,97,2
21,24
209,209,2
22,24
161,161,2
23,24
161,161,3
21,23,24
257,257,3
3,22,24
273,273,3
15,21,23
449,449,5
15,16,21,23,24
481,481,7
13,15,16,20,21,22,24
129,129,4
2,20,22,24
193,193,7
15,16,20,21,22,23,24
225,225,6
2,15,16,22,23,24
225,225,6
2,6,17,22,23,24
225,225,6
12,15,18,21,23,24
401,401,5
18,21,22,23,24
145,145,7
6,11,15,18,19,23,24
161,161,7
7,15,18,21,22,23,24
129,129,7
12,15,18,21,22,23,24
129,129,7
4,15,19,21,22,23,24
129,129,6
12,15,21,22,23,24
337,337,6
3,20,21,22,23,24
129,129,6
14,16,18,22,23,24
129,129,6
11,16,17,22,23,24
161,161,6
9,17,20,22,23,24
353,353,1
24
49,49,6
6,11,12,17,18,24
401,401,10
3,4,5,9,10,14,15,16,20,21
401,401,9
1,2,3,7,8,13,14,19,20
481,481,8
1,2,3,7,8,13,14,19
545,545,8
1,2,3,7,8,13,14,19
241,241,7
1,2,7,8,13,14,19
241,241,6
1,2,7,8,13,14
113,113,6
1,2,7,8,13,14
497,497,5
1,2,4,7,10
113,113,4
2,7,8,13
81,81,3
1,2,7
289,289,1
1
545,545,1
2
193,193,2
21,22
209,209,2
22,23
465,465,2
21,23
209,209,2
22,23
273,273,2
22,23
33,33,2
21,22
209,209,2
21,22
561,561,2
21,22
561,561,2
22,23
417,417,4
17,21,22,23
1,1,2
21,22
129,129,2
21,22
1,1,3
13,15,21
145,145,4
4,15,19,20
145,145,3
10,20,21
417,417,3
20,21,24
97,97,4
13,16,20,24
417,417,3
7,19,24
17,17,3
20,23,24
97,97,3
20,22,24
433,433,2
20,24
33,33,3
20,21,23
449,449,1
20
81,81,5
1,5,6,12,18
273,273,6
5,6,11,12,17,18
257,257,6
5,6,11,12,18,24
113,113,8
4,5,6,11,12,17,18,24
353,353,10
3,4,5,6,11,12,17,18,19,24
353,353,10
1,2,3,6,7,8,9,15,21,22
337,337,6
1,7,13,14,19,20
193,193,4
6,7,13,19
145,145,1
4
225,225,1
6
305,305,1
18
129,129,1
18
17,17,2
17,18
465,465,3
3,6,12
417,417,3
14,18,24
161,161,4
14,18,21,23
97,97,4
12,14,18,21
449,449,5
5,12,17,18,19
1,1,5
5,12,18,23,24
1,1,5
17,18,19,23,24
1,1,5
12,14,17,18,24
113,113,3
1,14,18
209,209,6
9,14,16,17,18,19
177,177,7
1,5,12,16,18,22,23
177,177,6
8,12,16,17,18,23
193,193,6
17,18,21,22,23,24
225,225,5
14,18,19,23,24
177,177,6
9,11,12,18,21,23
113,113,6
8,12,14,18,20,23
193,193,6
17,18,19,20,23,24
97,97,7
13,17,18,19,20,21,23
193,193,6
18,19,20,21,22,23
193,193,6
8,19,20,21,22,23
145,145,6
8,18,19,21,22,23
1,1,7
1,8,14,19,20,21,22
353,353,1
24
49,49,6
5,6,12,17,18,23
481,481,10
3,4,5,9,10,13,15,16,21,22
481,481,9
1,2,3,7,8,13,14,19,20
465,465,8
1,2,3,7,8,13,14,19
545,545,8
1,2,3,7,8,13,19,24
561,561,7
1,2,3,4,7,13,19
561,561,6
1,2,3,4,7,8
497,497,5
1,2,3,4,7
529,529,5
1,2,4,7,11
497,497,5
1,2,3,7,11
241,241,5
1,2,3,10,17
497,497,4
1,2,5,7
497,497,3
1,2,7
225,225,1
10
81,81,3
1,2,7
49,49,2
2,7
465,465,2
2,7
513,513,2
2,7
513,513,2
2,7
385,385,1
9
33,33,1
22
209,209,1
15
113,113,1
23
17,17,1
22
129,129,1
22
17,17,1
23
97,97,1
19
17,17,2
20,22
561,561,2
19,22
225,225,2
19,20
417,417,2
7,22
449,449,2
2,22
33,33,1
10
193,193,1
8
145,145,1
8
97,97,2
2,3
81,81,5
5,6,8,12,17
129,129,6
5,6,11,12,17,18
129,129,7
5,6,10,11,12,18,24
385,385,8
5,6,9,11,12,17,18,24
353,353,10
4,5,10,11,12,17,18,19,23,24
353,353,10
1,2,3,8,9,12,14,15,21,22
337,337,7
1,7,8,10,13,14,19
401,401,4
7,13,19,22
145,145,2
7,8
561,561,1
8
177,177,1
8
97,97,1
8
177,177,1
18
