504,29
322,322,3
18,23,24
402,402,3
19,20,21
306,306,3
7,19,20
2,2,3
14,19,20
2,2,3
14,19,20
370,370,2
19,20
2,2,4
13,19,20,21
306,306,7
1,13,14,19,20,21,22
306,306,7
7,13,14,19,20,21,22
338,338,8
7,13,14,19,20,21,22,23
530,530,9
7,8,13,14,15,19,20,21,22
18,18,9
1,2,3,7,8,9,14,15,16
530,530,9
2,3,4,5,6,9,10,12,19
82,82,7
4,5,6,11,12,16,18
50,50,6
4,5,6,11,12,18
514,514,5
9,12,17,22,23
402,402,4
13,15,19,20
114,114,3
8,13,15
242,242,1
14
434,434,1
20
370,370,1
13
50,50,1
6
450,450,1
6
274,274,2
4,14
162,162,3
4,6,12
162,162,3
4,5,12
178,178,3
4,6,12
162,162,3
5,6,16
450,450,1
6
146,146,2
5,6
146,146,3
6,8,12
434,434,1
6
322,322,1
11
18,18,3
6,11,12
66,66,3
6,11,18
194,194,5
3,6,7,11,12
194,194,5
2,3,6,11,12
562,562,4
6,10,11,12
194,194,5
4,5,10,11,24
194,194,5
3,4,5,6,10
2,2,4
4,10,11,15
98,98,5
2,3,10,12,17
98,98,5
2,3,5,10,24
546,546,4
2,3,6,24
2,2,5
1,2,5,10,24
274,274,4
2,10,17,18
210,210,4
2,4,17,18
210,210,5
5,10,11,18,24
162,162,4
5,10,11,18
2,2,5
3,9,10,18,24
418,418,5
2,3,5,10,23
546,546,4
2,9,11,23
434,434,7
2,3,5,9,11,12,20
434,434,6
2,10,11,12,16,23
34,34,2
5,6
530,530,4
1,7,8,13
242,242,8
2,3,5,8,9,14,15,21
306,306,10
3,4,5,6,10,11,12,17,22,23
290,290,9
1,5,6,11,12,17,18,23,24
290,290,8
5,6,11,12,17,18,23,24
402,402,7
5,6,12,17,18,23,24
562,562,7
6,10,11,12,18,23,24
386,386,6
4,6,12,14,18,24
338,338,5
16,17,21,22,23
418,418,3
13,20,21
50,50,2
19,20
66,66,1
13
130,130,1
19
242,242,1
4
322,322,2
12,24
370,370,2
12,24
2,2,3
3,12,24
322,322,2
20,21
162,162,3
5,9,24
370,370,2
4,21
402,402,1
14
130,130,1
19
386,386,2
13,19
322,322,3
13,19,20
514,514,6
7,11,13,19,20,21
354,354,7
7,8,13,14,19,20,21
338,338,8
7,13,14,15,18,19,20,21
82,82,9
1,7,8,13,14,19,20,21,22
82,82,10
1,2,3,10,16,17,18,19,23,24
82,82,8
4,5,6,7,10,11,12,18
562,562,5
4,5,6,11,12
274,274,3
5,6,12
322,322,1
9
34,34,2
18,22
226,226,2
18,22
146,146,3
8,22,23
130,130,5
1,7,8,18,23
66,66,4
4,6,22,24
258,258,7
1,8,9,19,22,23,24
338,338,7
1,5,7,8,18,22,23
66,66,9
1,7,8,12,16,18,22,23,24
66,66,8
1,7,8,18,21,22,23,24
50,50,8
1,2,6,7,18,22,23,24
34,34,9
6,7,8,16,18,21,22,23,24
18,18,9
1,8,17,18,19,21,22,23,24
18,18,8
3,7,8,18,21,22,23,24
2,2,9
2,3,7,17,18,21,22,23,24
290,290,9
2,3,5,7,17,18,21,23,24
466,466,9
2,3,7,12,17,18,22,23,24
466,466,9
2,3,7,17,18,21,22,23,24
466,466,9
2,3,5,6,17,18,22,23,24
562,562,8
3,5,7,17,18,20,23,24
562,562,7
3,5,17,18,22,23,24
434,434,10
2,3,4,6,12,17,20,22,23,24
546,546,7
2,3,5,6,22,23,24
546,546,9
1,2,4,5,9,20,22,23,24
130,130,8
1,3,4,6,20,22,23,24
114,114,8
1,2,3,5,17,22,23,24
146,146,9
1,2,3,4,5,6,20,21,23
146,146,10
3,4,6,12,14,17,21,22,23,24
402,402,9
1,3,4,7,12,20,21,23,24
386,386,7
2,3,4,17,21,23,24
386,386,10
1,7,11,12,16,17,20,22,23,24
194,194,9
1,3,8,11,15,16,18,22,24
194,194,10
1,2,8,11,12,14,17,18,22,24
194,194,10
1,2,6,8,11,12,15,17,22,23
194,194,8
1,2,11,12,17,18,22,23
370,370,9
1,2,3,10,11,17,18,22,23
370,370,9
1,2,6,8,10,18,20,22,23
562,562,8
1,2,3,10,14,18,22,23
562,562,8
2,3,7,8,9,10,22,24
434,434,6
3,10,17,18,20,21
530,530,4
1,7,13,21
258,258,8
3,8,9,14,15,16,20,21
306,306,10
5,6,10,11,12,17,18,20,21,23
274,274,9
5,6,8,11,12,16,18,23,24
274,274,8
5,6,11,12,17,18,23,24
386,386,7
6,12,14,17,18,23,24
386,386,6
5,6,12,18,23,24
562,562,5
6,12,17,18,24
562,562,4
11,17,18,24
514,514,1
13
514,514,2
19,20
210,210,2
19,23
162,162,5
1,2,3,5,19
306,306,6
1,2,8,19,20,22
290,290,7
1,3,8,10,19,20,22
290,290,6
1,3,8,19,22,23
514,514,4
3,5,19,22
130,130,3
16,21,23
466,466,3
1,13,19
98,98,3
3,19,20
2,2,1
6
386,386,2
14,22
18,18,3
15,22,23
34,34,5
8,13,15,20,22
562,562,7
6,7,13,19,20,21,22
354,354,8
6,13,14,15,19,20,21,22
514,514,8
1,7,13,19,20,21,23,24
514,514,9
7,8,13,14,15,20,21,22,23
514,514,9
2,3,8,9,15,16,22,23,24
514,514,8
3,4,5,6,8,11,12,18
290,290,5
4,5,6,12,18
66,66,3
5,6,12
338,338,1
6
18,18,1
1
114,114,1
1
114,114,3
2,6,14
450,450,3
1,2,7
210,210,4
1,2,7,8
130,130,5
1,2,7,8,14
258,258,7
1,2,6,7,8,14,15
306,306,8
1,2,3,7,8,9,14,15
274,274,6
1,2,6,13,14,15
322,322,8
1,2,7,8,9,13,14,15
50,50,8
1,2,7,8,9,13,14,15
34,34,8
1,2,7,8,13,14,19,23
466,466,5
1,2,7,14,15
34,34,6
1,2,7,13,14,19
18,18,7
1,2,3,7,8,13,14
274,274,7
1,2,7,8,13,14,23
66,66,5
1,2,7,13,14
18,18,6
1,2,7,9,13,14
162,162,6
1,2,7,13,14,23
194,194,6
1,2,7,8,13,14
466,466,6
1,7,8,13,14,19
466,466,6
1,8,13,14,18,19
466,466,5
1,2,7,8,13
194,194,6
1,4,7,8,13,14
98,98,5
1,7,8,13,14
178,178,7
1,4,7,8,13,14,19
98,98,4
1,7,13,14
98,98,4
1,8,13,19
210,210,5
1,7,13,19,20
146,146,5
1,7,13,19,20
146,146,5
1,7,11,13,20
98,98,4
4,7,13,19
146,146,4
1,7,13,19
2,2,5
1,7,13,19,20
530,530,3
1,7,13
386,386,6
1,2,7,11,13,19
402,402,6
1,7,13,15,16,21
370,370,6
1,7,13,14,20,21
386,386,1
21
82,82,5
1,7,9,13,19
258,258,8
2,3,4,9,14,15,20,21
306,306,10
5,6,7,11,12,16,17,18,22,23
290,290,9
5,6,11,12,17,18,22,23,24
258,258,8
6,11,12,17,18,22,23,24
178,178,7
6,12,13,17,18,23,24
178,178,6
6,12,17,18,23,24
178,178,5
6,12,17,18,24
562,562,4
15,18,23,24
274,274,3
12,18,24
274,274,2
6,12
226,226,1
12
418,418,2
12,16
498,498,2
12,18
2,2,1
12
226,226,1
18
370,370,1
5
370,370,2
4,19
146,146,1
14
2,2,1
6
130,130,2
6,12
370,370,2
4,19
2,2,3
8,19,20
370,370,5
8,17,19,20,22
354,354,7
8,13,14,19,20,21,22
354,354,8
5,7,13,14,19,20,21,22
306,306,8
7,13,14,15,19,20,21,22
338,338,9
7,8,13,14,15,16,20,21,22
546,546,10
1,2,7,8,10,11,15,16,17,19
82,82,8
2,4,5,6,10,11,12,17
306,306,6
4,5,6,11,12,18
562,562,4
5,6,11,12
466,466,3
6,11,12
386,386,2
5,6
66,66,1
5
370,370,1
14
322,322,1
18
434,434,2
4,13
2,2,2
14,18
178,178,4
6,7,14,18
450,450,4
6,12,14,18
450,450,4
10,12,13,18
2,2,3
9,12,14
194,194,4
10,12,14,15
194,194,4
6,8,12,15
178,178,4
9,12,14,22
450,450,4
9,12,15,18
178,178,4
12,14,15,19
194,194,3
9,12,15
290,290,2
12,15
146,146,2
9,14
50,50,2
11,12
66,66,2
14,15
178,178,4
1,14,19,20
18,18,2
19,20
562,562,2
14,19
34,34,2
14,19
34,34,2
14,19
34,34,2
14,19
34,34,2
14,19
114,114,3
13,14,19
466,466,2
11,14
274,274,4
3,11,20,24
466,466,3
3,21,24
146,146,3
3,14,24
466,466,2
2,24
418,418,3
3,11,24
18,18,3
1,11,24
146,146,2
2,3
402,402,4
2,3,11,24
402,402,3
2,3,11
386,386,1
19
418,418,4
1,7,13,19
242,242,9
1,9,14,15,16,18,20,21,22
258,258,10
5,6,7,11,12,16,17,18,22,23
274,274,8
6,11,12,17,18,22,23,24
114,114,8
5,6,12,17,18,22,23,24
386,386,7
6,12,17,18,22,23,24
418,418,7
6,12,18,20,22,23,24
178,178,7
6,18,19,20,22,23,24
418,418,6
4,6,8,16,19,22
418,418,5
6,15,16,18,23
338,338,4
6,15,18,23
562,562,3
