504,26
123,123,5
1,9,12,13,14
347,347,3
3,4,14
363,363,4
2,3,7,21
363,363,3
3,8,10
43,43,3
3,7,10
443,443,2
8,10
299,299,2
2,7
299,299,2
2,15
459,459,1
2
507,507,4
1,2,9,12
475,475,2
1,4
475,475,2
1,14
475,475,2
4,15
315,315,2
2,4
459,459,1
3
139,139,1
4
475,475,1
4
59,59,1
18
443,443,3
10,11,13
43,43,1
24
267,267,3
4,17,23
187,187,6
5,11,12,17,22,23
91,91,6
5,11,17,18,22,24
267,267,7
5,11,14,16,17,22,24
59,59,9
5,10,11,16,17,19,20,22,24
299,299,9
2,5,9,11,14,15,16,17,22
315,315,7
5,10,11,16,17,19,22
411,411,2
9,10
267,267,8
1,2,4,7,8,11,16,22
267,267,8
1,2,4,7,11,12,16,22
267,267,7
7,8,11,14,17,22,24
571,571,8
1,7,11,16,17,19,20,22
171,171,7
1,8,15,17,19,20,22
267,267,7
7,11,14,17,19,20,22
155,155,6
15,17,19,20,22,24
187,187,7
7,10,16,17,19,20,22
491,491,3
11,16,17
571,571,4
19,22,23,24
27,27,4
6,7,19,22
411,411,1
22
43,43,1
22
43,43,1
8
43,43,1
4
123,123,1
17
139,139,1
4
123,123,3
3,15,22
43,43,2
3,5
43,43,2
4,5
123,123,3
3,5,6
267,267,3
4,5,6
75,75,4
4,5,6,20
123,123,4
4,5,6,15
123,123,4
1,4,5,6
91,91,3
4,5,6
91,91,4
1,2,4,17
395,395,1
4
107,107,2
22,24
155,155,3
17,18,22
171,171,5
6,17,18,22,23
171,171,5
12,17,18,22,23
459,459,5
9,17,18,22,23
171,171,4
15,17,22,23
107,107,3
13,19,22
427,427,4
1,3,4,6
427,427,3
3,4,24
379,379,3
2,3,4
123,123,3
1,2,3
363,363,4
1,2,3,7
331,331,5
1,2,3,4,14
11,11,5
1,2,3,4,7
331,331,5
1,2,3,7,10
331,331,5
1,2,3,4,10
43,43,5
8,9,10,17,21
123,123,3
1,2,8
347,347,3
1,2,8
491,491,3
1,2,7
571,571,2
1,2
571,571,2
1,2
27,27,1
2
27,27,1
2
427,427,1
4
299,299,2
1,22
571,571,2
10,16
27,27,2
1,17
27,27,1
1
443,443,2
1,10
395,395,1
10
459,459,1
21
459,459,1
13
475,475,1
22
379,379,3
7,14,24
123,123,3
11,12,24
155,155,6
3,11,12,16,17,19
107,107,6
3,5,11,12,14,19
267,267,5
3,10,12,19,23
267,267,7
5,10,11,12,19,23,24
299,299,8
1,3,10,11,12,16,21,23
43,43,8
1,2,3,5,7,18,23,24
315,315,6
1,3,7,11,12,23
315,315,2
3,11
59,59,8
1,3,7,8,12,13,19,23
267,267,7
3,5,7,11,12,13,18
59,59,8
3,4,5,7,8,12,13,23
59,59,8
3,6,7,10,12,13,20,23
107,107,7
2,3,5,7,13,19,20
171,171,7
3,5,7,13,14,20,23
475,475,8
3,7,10,13,14,18,19,20
555,555,6
3,13,18,19,20,24
43,43,1
23
267,267,4
3,6,14,23
267,267,4
5,6,13,14
27,27,3
5,6,13
267,267,3
6,13,23
571,571,2
13,23
571,571,2
13,18
571,571,1
13
267,267,1
21
139,139,2
7,23
123,123,2
3,10
43,43,3
3,7,8
123,123,3
3,8,10
91,91,4
4,5,6,7
347,347,5
3,4,5,6,8
139,139,4
3,4,5,6
299,299,5
2,3,4,5,6
299,299,5
1,2,3,4,6
123,123,3
1,2,5
91,91,1
24
475,475,3
18,23,24
475,475,4
11,18,22,23
171,171,5
16,17,18,23,24
347,347,6
3,15,17,18,23,24
171,171,5
7,15,17,23,24
475,475,5
7,14,17,19,23
187,187,2
14,15
27,27,3
2,3,4
43,43,3
2,3,12
379,379,3
2,3,4
379,379,4
1,2,3,4
363,363,4
1,2,3,5
347,347,4
1,2,4,5
43,43,6
1,2,3,5,7,20
331,331,5
1,2,4,5,7
363,363,5
1,2,4,5,7
571,571,5
1,8,20,21,22
379,379,4
7,13,19,20
491,491,4
7,13,19,20
75,75,3
3,13,19
491,491,3
4,13,19
475,475,2
13,19
443,443,1
13
443,443,1
13
427,427,1
19
459,459,2
1,7
443,443,2
2,7
459,459,1
19
475,475,1
19
459,459,1
18
411,411,1
22
283,283,1
22
139,139,2
17,18
283,283,2
16,22
379,379,2
7,20
283,283,2
13,22
123,123,4
12,16,22,23
155,155,4
16,18,22,23
11,11,3
12,16,20
299,299,8
2,11,16,18,20,21,22,23
187,187,6
11,16,18,20,21,22
59,59,8
13,16,17,18,19,20,21,22
43,43,8
9,11,13,16,18,19,20,22
283,283,1
11
43,43,6
11,15,17,18,20,21
43,43,5
11,18,19,20,21
107,107,5
17,18,19,21,23
107,107,5
17,18,19,20,24
203,203,5
11,18,19,20,21
11,11,6
3,5,15,18,20,21
139,139,6
2,3,11,18,19,20
267,267,5
3,15,18,20,21
27,27,1
2
267,267,4
12,18,21,23
11,11,4
12,18,22,23
267,267,4
3,18,21,24
267,267,4
8,21,22,24
11,11,2
22,24
11,11,2
19,24
267,267,2
22,24
571,571,1
24
91,91,2
11,12
107,107,1
5
27,27,2
4,6
475,475,2
5,6
43,43,3
4,5,6
475,475,3
4,5,6
491,491,5
2,4,5,6,11
75,75,4
2,3,4,5
491,491,5
1,2,3,4,12
75,75,3
1,2,3
427,427,2
1,2
107,107,2
2,9
107,107,1
8
155,155,3
17,23,24
171,171,4
7,16,23,24
171,171,4
15,18,22,23
347,347,2
22,23
43,43,1
4
203,203,2
3,4
395,395,3
2,3,4
27,27,3
2,3,4
267,267,4
1,2,3,4
411,411,5
1,2,3,4,6
27,27,5
1,2,4,7,8
331,331,6
1,2,3,7,8,12
91,91,5
1,2,3,7,8
91,91,6
1,2,3,4,7,23
331,331,3
2,7,12
43,43,5
1,2,3,9,13
91,91,5
1,2,3,8,9
27,27,5
2,3,8,9,13
379,379,5
2,3,9,10,11
379,379,4
2,3,9,10
75,75,4
2,3,7,9
75,75,4
2,3,7,9
75,75,4
1,2,7,9
75,75,4
2,7,8,17
75,75,4
1,2,7,8
347,347,3
1,2,7
75,75,4
1,7,13,19
75,75,3
1,2,7
475,475,2
1,7
443,443,2
1,7
475,475,2
1,21
267,267,1
1
571,571,3
8,9,11
43,43,1
8
203,203,3
11,16,17
267,267,3
10,11,17
187,187,5
11,12,16,17,23
171,171,6
5,10,11,12,17,22
571,571,3
10,11,17
91,91,6
5,10,11,17,22,23
171,171,7
11,12,17,21,22,23,24
139,139,1
22
187,187,6
14,19,20,21,22,23
91,91,5
17,19,20,22,23
91,91,4
19,20,22,23
203,203,4
20,21,22,23
91,91,4
17,20,22,23
267,267,4
12,19,21,22
267,267,3
19,22,23
27,27,1
21
491,491,2
4,5
11,11,1
4
75,75,2
4,6
91,91,2
5,6
75,75,2
4,6
75,75,3
4,5,6
91,91,3
4,6,9
75,75,3
4,6,9
91,91,4
2,4,5,6
27,27,2
6,19
123,123,3
4,5,18
475,475,3
2,5,6
299,299,4
3,4,5,6
299,299,5
2,4,5,6,17
299,299,5
3,4,5,6,13
75,75,5
2,3,4,5,6
299,299,5
2,3,4,5,18
299,299,4
1,2,4,5
491,491,2
4,8
411,411,3
1,2,4
123,123,2
1,2
379,379,1
8
363,363,1
10
459,459,4
3,10,11,19
475,475,4
17,18,19,21
155,155,4
11,16,19,20
139,139,1
20
571,571,3
3,4,6
43,43,2
3,6
43,43,2
1,2
411,411,3
1,2,3
11,11,4
1,2,3,23
75,75,4
1,2,3,7
395,395,5
1,2,3,7,13
363,363,5
1,2,4,7,21
91,91,5
1,2,3,4,8
331,331,4
4,6,13,14
395,395,4
1,4,6,19
43,43,4
1,2,4,5
11,11,4
2,4,5,7
475,475,4
2,4,5,24
27,27,3
1,2,7
443,443,3
1,2,3
475,475,3
1,4,14
475,475,3
1,4,21
363,363,3
5,9,11
571,571,3
3,4,15
571,571,2
4,15
411,411,3
1,4,13
571,571,2
1,4
27,27,1
4
379,379,1
13
27,27,1
13
27,27,1
5
443,443,3
2,3,4
491,491,5
4,11,12,13,17
107,107,6
5,6,9,11,16,17
299,299,6
5,11,16,17,22,24
299,299,8
3,5,6,10,11,13,16,17
75,75,7
3,5,9,10,11,16,24
299,299,8
3,10,11,14,16,21,22,24
43,43,8
2,3,9,10,11,13,16,21
43,43,8
3,10,11,14,15,18,19,21
315,315,1
18
283,283,4
11,14,16,23
171,171,7
3,8,11,16,18,20,21
11,11,7
3,11,13,16,18,19,21
107,107,6
1,11,13,16,18,19
267,267,5
13,16,18,19,21
443,443,2
3,18
139,139,4
13,16,17,21
203,203,4
3,7,16,19
491,491,1
1
27,27,3
11,16,19
267,267,2
16,22
571,571,1
16
43,43,2
16,22
571,571,1
13
571,571,1
4
123,123,1
6
123,123,2
2,6
139,139,1
22
11,11,2
4,6
43,43,2
4,6
475,475,3
4,6,9
91,91,4
4,5,6,9
75,75,5
2,4,5,6,9
299,299,5
3,4,5,6,12
75,75,5
2,3,4,5,9
299,299,5
1,2,3,4,14
427,427,1
2
139,139,2
4,8
491,491,1
1
459,459,2
17,22
475,475,4
4,11,17,24
475,475,5
5,10,16,19,20
171,171,6
5,10,11,14,15,20
475,475,6
10,15,16,17,19,20
283,283,4
1,15,16,19
363,363,3
3,4,5
107,107,1
4
43,43,2
4,5
43,43,3
1,5,11
347,347,3
1,2,5
347,347,3
1,2,5
331,331,4
1,2,5,9
395,395,5
1,2,4,11,13
91,91,4
1,2,13,19
75,75,5
3,8,11,13,14
347,347,3
3,5,9
123,123,3
6,8,13
475,475,2
8,19
443,443,1
19
27,27,1
7
459,459,1
8
571,571,1
8
27,27,1
7
475,475,1
7
299,299,1
12
299,299,1
19
459,459,1
1
411,411,1
11
283,283,2
5,11
107,107,3
11,17,18
75,75,1
11
123,123,3
5,11,17
411,411,1
22
491,491,5
1,3,11,17,23
299,299,5
1,2,3,11,17
187,187,7
1,3,5,8,16,17,18
91,91,7
1,2,3,5,11,18,20
299,299,8
1,2,8,11,12,16,17,21
267,267,7
1,2,3,5,8,11,21
299,299,8
1,2,5,7,8,11,14,17
59,59,9
1,2,7,11,12,16,18,21,24
139,139,3
11,16,18
59,59,8
1,2,11,16,17,18,19,21
299,299,6
1,2,11,14,16,17
59,59,8
1,5,11,15,16,17,18,19
171,171,7
1,11,14,16,17,18,19
171,171,7
1,2,11,14,16,17,18
59,59,8
1,5,10,11,15,17,18,24
155,155,8
2,10,11,15,16,17,18,19
475,475,8
2,10,11,15,16,17,18,23
571,571,4
11,13,16,17
283,283,5
11,16,17,18,21
203,203,5
11,16,17,18,20
107,107,5
11,16,17,18,23
203,203,6
11,15,16,17,18,20
59,59,3
11,16,17
123,123,3
16,17,20
267,267,4
14,16,17,20
571,571,3
9,16,17
11,11,1
4
267,267,1
2
475,475,1
4
267,267,2
4,6
123,123,3
4,5,6
475,475,3
4,5,6
283,283,3
2,4,6
475,475,3
1,2,4
107,107,3
1,2,4
139,139,2
9,13
107,107,3
8,9,11
203,203,1
8
459,459,1
1
11,11,2
5,17
347,347,6
3,5,8,10,11,12
475,475,6
3,10,11,15,17,22
59,59,5
10,11,12,14,15
171,171,5
10,11,12,15,20
395,395,1
4
347,347,1
13
107,107,1
2
283,283,2
2,8
11,11,2
1,2
75,75,2
1,2
123,123,2
1,2
11,11,2
1,3
267,267,2
2,20
11,11,2
6,7
107,107,1
2
315,315,1
3
107,107,1
18
459,459,1
17
443,443,1
21
459,459,1
1
459,459,1
5
459,459,1
6
427,427,1
1
299,299,1
19
411,411,2
9,13
411,411,1
13
459,459,1
11
203,203,3
5,11,19
59,59,2
11,13
107,107,4
5,6,11,22
139,139,3
5,11,13
251,251,1
17
315,315,5
4,5,6,13,22
187,187,6
5,6,7,11,17,22
27,27,3
3,5,11
91,91,7
3,4,5,7,11,13,17
299,299,8
3,4,5,6,11,13,17,19
171,171,7
3,5,6,11,13,14,17
59,59,8
3,4,5,6,11,13,17,20
43,43,7
3,5,6,11,13,17,19
91,91,3
3,17,19
171,171,7
3,5,10,16,17,19,22
11,11,7
3,6,10,13,17,18,19
59,59,8
1,5,10,11,16,17,18,19
59,59,7
3,5,6,7,11,17,19
155,155,8
5,9,10,13,16,17,18,19
155,155,8
1,4,5,7,11,18,19,21
171,171,7
5,7,10,13,17,18,19
555,555,5
5,7,10,17,18
267,267,3
3,11,19
283,283,6
3,5,7,10,17,18
283,283,6
3,10,15,16,17,18
283,283,6
7,9,10,17,18,24
491,491,5
7,10,13,17,18
59,59,3
10,17,18
267,267,3
8,17,18
59,59,3
10,17,18
283,283,3
10,17,20
267,267,1
16
139,139,2
15,17
475,475,1
21
139,139,1
11
139,139,1
6
75,75,2
6,12
123,123,3
1,2,9
75,75,3
1,2,5
411,411,3
1,2,21
123,123,3
1,2,3
91,91,2
1,2
379,379,1
2
283,283,1
19
459,459,3
5,11,19
11,11,3
3,5,11
475,475,5
3,5,10,11,24
155,155,6
10,11,15,19,20,24
507,507,3
2,11,24
43,43,2
6,10
395,395,1
11
363,363,2
2,8
43,43,2
2,4
43,43,3
1,2,10
363,363,2
1,2
75,75,3
1,4,7
75,75,3
1,2,7
571,571,3
1,2,8
