504,30
239,239,1
19
335,335,4
18,22,23,24
79,79,6
12,17,18,22,23,24
31,31,8
7,12,16,17,18,22,23,24
31,31,8
12,16,17,18,21,22,23,24
255,255,9
12,17,18,19,20,21,22,23,24
31,31,10
6,10,11,12,14,15,16,17,20,21
31,31,7
1,2,3,4,5,7,8
447,447,5
1,2,3,4,7
303,303,2
14,23
559,559,3
8,9,14
15,15,2
11,14
143,143,1
16
191,191,3
10,16,23
527,527,4
1,7,10,21
95,95,5
1,7,10,19,21
79,79,4
1,2,7,13
543,543,4
1,7,13,21
559,559,4
1,16,19,21
559,559,3
1,10,19
543,543,4
1,3,16,19
191,191,4
1,3,7,19
15,15,4
1,3,19,20
191,191,4
1,19,20,21
47,47,4
1,3,19,20
207,207,5
1,7,13,19,21
207,207,5
1,7,13,19,21
527,527,5
1,9,15,20,21
207,207,6
1,3,7,9,14,21
63,63,4
7,9,15,20
239,239,4
1,7,15,20
63,63,4
1,7,15,20
63,63,3
1,15,20
383,383,3
1,7,20
31,31,3
1,7,20
15,15,3
1,7,15
31,31,3
1,7,14
383,383,3
1,7,20
207,207,3
1,7,20
207,207,3
1,3,7
79,79,3
1,7,14
31,31,4
1,7,14,20
79,79,3
1,7,14
95,95,3
1,7,14
79,79,3
1,7,14
79,79,4
7,13,20,23
495,495,1
19
223,223,8
7,13,14,15,19,20,21,22
127,127,10
2,3,4,5,6,9,10,11,12,18
223,223,10
2,3,4,5,6,10,11,12,18,19
303,303,8
3,4,5,6,10,11,12,18
559,559,8
3,4,5,6,10,11,12,18
159,159,7
3,4,5,6,10,12,18
159,159,6
4,5,6,11,12,15
143,143,4
4,5,6,12
319,319,4
5,6,12,18
511,511,4
5,6,9,18
495,495,3
5,6,12
495,495,3
4,5,12
543,543,3
5,6,12
79,79,2
6,12
79,79,2
6,12
239,239,2
6,18
415,415,1
8
351,351,1
1
527,527,1
7
63,63,1
7
383,383,2
7,19
47,47,2
7,19
383,383,2
7,22
367,367,1
16
223,223,1
4
447,447,4
12,16,23,24
239,239,6
4,17,18,22,23,24
255,255,7
11,16,17,18,22,23,24
287,287,8
16,17,18,20,21,22,23,24
79,79,9
1,12,17,18,20,21,22,23,24
271,271,10
1,12,16,17,18,20,21,22,23,24
79,79,10
