504,24
569,569,3
6,18,24
41,41,2
7,9
25,25,2
5,6
57,57,3
5,6,23
297,297,4
4,5,6,11
73,73,5
4,5,6,10,11
377,377,6
3,4,5,10,16,17
249,249,7
2,3,4,9,10,15,16
265,265,8
1,2,3,8,9,14,15,16
553,553,8
1,2,3,7,8,13,14,15
297,297,8
1,2,7,8,13,14,19,20
297,297,8
1,7,8,13,14,19,20,24
89,89,7
1,7,13,14,19,20,21
73,73,7
1,5,7,13,14,19,20
457,457,6
1,7,13,19,20,21
409,409,5
1,7,13,19,20
457,457,5
1,7,13,19,20
41,41,4
7,16,19,20
377,377,4
4,5,7,19
57,57,3
4,9,10
281,281,2
1,7
569,569,2
1,4
361,361,2
1,4
441,441,2
4,13
121,121,1
4
425,425,1
16
489,489,2
17,24
153,153,2
8,18
137,137,3
11,17,21
313,313,2
16,17
489,489,3
11,16,17
265,265,3
16,18,24
489,489,3
11,16,22
153,153,3
16,21,22
281,281,5
17,18,22,23,24
473,473,4
20,21,22,24
217,217,1
17
153,153,4
2,20,21,22
121,121,4
2,16,20,21
169,169,5
2,19,20,21,22
153,153,6
2,16,19,20,21,22
169,169,6
2,7,16,20,21,22
457,457,6
2,11,16,20,21,22
185,185,6
2,16,18,20,21,22
425,425,6
2,16,17,20,21,22
121,121,4
4,16,21,22
361,361,3
16,22,24
441,441,6
16,18,21,22,23,24
505,505,2
22,24
217,217,4
21,22,23,24
153,153,3
21,22,24
377,377,3
22,23,24
169,169,3
18,22,23
169,169,3
22,23,24
441,441,1
20
153,153,1
24
201,201,1
24
201,201,2
1,7
393,393,3
1,2,3
137,137,4
1,2,3,7
393,393,5
1,2,3,7,8
457,457,6
1,2,3,7,8,13
393,393,6
1,2,3,7,8,13
329,329,7
1,2,7,8,13,19,24
377,377,8
6,7,8,9,13,14,19,20
345,345,8
5,10,14,15,16,19,20,21
329,329,8
1,5,10,15,16,20,21,22
377,377,7
2,10,15,16,21,22,23
313,313,5
16,17,21,22,23
393,393,4
16,22,23,24
393,393,3
16,22,23
297,297,3
22,23,24
121,121,1
22
473,473,1
3
393,393,1
5
25,25,3
5,6,11
553,553,4
4,5,10,11
25,25,5
4,5,6,10,21
361,361,6
3,4,5,10,14,16
265,265,7
3,4,9,10,14,15,16
553,553,8
1,2,3,8,9,15,19,21
265,265,8
1,2,7,8,9,14,15,20
345,345,8
1,3,7,8,13,14,19,20
265,265,8
1,6,7,8,13,14,19,20
265,265,8
1,7,12,13,14,19,20,21
329,329,7
1,2,7,13,14,19,20
73,73,6
1,2,13,14,19,20
73,73,6
1,7,8,13,19,20
457,457,5
3,7,13,19,20
57,57,4
1,13,19,20
41,41,4
6,12,13,24
9,9,3
8,12,19
569,569,2
4,19
569,569,2
4,8
569,569,2
4,8
505,505,1
4
441,441,1
5
121,121,1
10
425,425,3
15,22,23
153,153,2
3,17
201,201,3
10,17,23
201,201,3
8,10,22
201,201,3
10,22,23
201,201,3
10,22,23
185,185,3
10,17,23
25,25,5
7,10,17,22,23
