504,28
498,498,2
4,6
482,482,3
7,15,19
482,482,2
15,19
473,473,4
7,15,19,20
469,469,4
13,19,20,21
479,479,5
13,14,19,20,21
468,468,6
7,13,14,19,20,21
475,475,7
7,13,14,19,20,21,22
478,478,8
7,13,14,15,19,20,21,22
477,477,10
1,6,7,8,13,14,15,21,22,23
477,477,9
2,3,4,10,11,12,17,18,20
471,471,6
3,4,5,6,11,12
468,468,6
4,5,6,7,12,17
473,473,5
4,5,6,19,20
499,499,3
4,19,20
498,498,3
13,19,20
496,496,3
3,19,20
490,490,2
19,20
482,482,2
13,19
490,490,3
9,19,20
482,482,2
19,20
491,491,3
8,19,20
498,498,3
13,19,20
479,479,3
13,19,20
490,490,3
13,19,20
500,500,3
13,19,20
479,479,3
9,19,20
484,484,2
13,19
476,476,1
19
496,496,1
19
485,485,1
6
497,497,1
6
497,497,2
6,19
497,497,2
5,6
489,489,1
6
497,497,2
6,12
497,497,2
5,6
497,497,2
5,6
497,497,2
5,6
489,489,2
3,6
493,493,1
4
503,503,2
1,20
492,492,1
20
503,503,2
1,7
501,501,3
1,7,8
492,492,1
1
490,490,3
14,19,20
501,501,3
1,14,19
476,476,3
1,7,19
502,502,3
1,14,19
502,502,3
1,14,16
491,491,3
13,19,20
491,491,5
1,7,13,19,20
484,484,8
2,3,8,9,14,15,21,22
483,483,10
3,4,5,10,11,12,17,18,23,24
483,483,9
4,5,6,11,12,17,18,23,24
491,491,8
5,6,11,12,17,18,23,24
502,502,7
5,6,11,12,18,23,24
473,473,6
6,12,17,18,23,24
495,495,5
6,12,18,23,24
485,485,3
12,18,24
470,470,1
3
476,476,3
3,9,10
476,476,5
4,5,10,12,15
479,479,5
5,10,12,15,22
471,471,5
4,5,6,15,17
470,470,5
5,6,11,12,15
472,472,6
4,5,6,11,12,15
499,499,2
4,12
480,480,2
4,6
473,473,2
6,19
489,489,1
5
480,480,2
4,19
474,474,1
5
500,500,1
20
482,482,3
19,23,24
476,476,5
1,19,20,23,24
473,473,6
13,19,20,21,22,23
476,476,7
8,13,19,20,21,22,23
473,473,7
7,13,14,19,20,21,22
472,472,8
7,13,14,15,19,20,21,22
477,477,10
1,2,7,8,9,10,14,15,16,19
477,477,9
2,3,4,5,6,11,12,18,19
473,473,6
4,5,6,11,12,16
468,468,4
4,5,6,12
487,487,3
1,5,10
490,490,3
10,17,23
482,482,2
7,16
469,469,3
9,19,22
469,469,3
9,12,18
469,469,3
11,17,19
499,499,2
9,22
499,499,2
20,23
