504,28
204,204,2
5,6
211,211,1
3
198,198,1
12
197,197,2
3,6
206,206,2
6,12
189,189,1
6
191,191,1
16
191,191,1
16
191,191,1
14
190,190,1
14
189,189,1
14
183,183,1
21
191,191,1
3
197,197,1
19
192,192,1
21
199,199,1
18
192,192,1
18
192,192,1
18
189,189,1
4
189,189,1
4
196,196,3
3,4,11
195,195,2
3,4
214,214,2
3,18
208,208,3
3,11,18
200,200,2
3,4
194,194,3
3,4,11
194,194,3
3,4,11
204,204,3
3,11,18
200,200,3
3,5,11
196,196,4
4,11,12,18
202,202,4
5,6,12,18
200,200,5
5,6,11,12,18
200,200,6
5,6,11,12,18,21
200,200,6
5,6,11,12,18,24
212,212,8
5,6,11,12,17,18,20,24
211,211,10
4,5,10,11,12,17,18,19,23,24
200,200,8
1,2,3,7,8,9,20,22
195,195,5
1,7,13,19,20
202,202,3
13,19,20
212,212,2
2,18
184,184,2
5,18
191,191,1
18
193,193,1
18
184,184,1
18
183,183,1
21
191,191,1
18
199,199,1
18
213,213,1
4
187,187,1
18
190,190,1
18
187,187,2
6,18
181,181,2
7,18
186,186,2
7,18
203,203,3
6,7,18
207,207,3
1,12,18
188,188,3
12,18,24
202,202,3
12,18,20
180,180,4
10,18,21,24
188,188,3
1,12,18
187,187,3
12,18,24
204,204,3
12,18,21
184,184,3
12,18,24
181,181,2
18,24
184,184,4
12,18,23,24
187,187,8
5,10,11,12,17,18,23,24
180,180,10
1,2,3,4,5,7,8,9,16,24
202,202,8
1,2,3,7,8,9,13,19
201,201,7
1,2,3,7,8,13,19
185,185,6
1,5,7,12,13,18
214,214,5
1,5,7,11,12
206,206,3
11,13,18
197,197,3
12,13,18
204,204,3
5,11,12
207,207,3
6,12,13
213,213,3
5,6,12
196,196,3
6,12,18
196,196,3
5,12,18
198,198,2
12,18
203,203,2
5,12
199,199,3
5,12,18
191,191,3
5,6,12
195,195,1
12
196,196,4
8,13,19,20
213,213,4
6,8,18,20
213,213,4
8,13,18,20
211,211,5
8,11,14,18,20
205,205,5
8,15,18,20,24
207,207,4
6,8,11,18
203,203,2
6,18
205,205,4
5,6,11,18
196,196,3
13,18,20
205,205,4
12,14,23,24
214,214,5
13,14,18,23,24
214,214,5
13,14,18,23,24
214,214,5
13,14,18,23,24
210,210,5
13,14,20,23,24
210,210,5
13,14,15,23,24
210,210,5
12,13,21,23,24
212,212,6
13,16,18,21,23,24
197,197,4
17,21,23,24
200,200,4
18,21,23,24
202,202,5
15,17,18,21,24
203,203,5
12,17,18,23,24
202,202,5
12,17,18,23,24
194,194,6
6,12,17,18,19,24
203,203,6
5,6,12,17,18,24
200,200,7
5,6,11,12,17,18,24
211,211,10
3,4,5,10,11,17,18,19,23,24
200,200,8
1,2,7,8,9,14,15,21
194,194,5
1,7,13,19,20
186,186,4
13,16,19,20
186,186,3
18,21,23
184,184,2
18,21
184,184,2
18,21
202,202,1
21
181,181,1
21
193,193,1
18
190,190,1
23
190,190,1
18
213,213,1
20
213,213,1
18
181,181,1
18
183,183,1
23
183,183,1
18
207,207,3
18,21,24
189,189,3
18,21,24
206,206,4
3,18,23,24
189,189,3
18,23,24
194,194,4
2,18,23,24
202,202,4
2,18,23,24
192,192,4
2,18,23,24
192,192,4
2,18,23,24
192,192,4
18,22,23,24
189,189,3
18,23,24
187,187,2
23,24
185,185,4
12,18,23,24
186,186,9
1,5,6,11,12,16,17,22,23
193,193,10
1,2,3,4,7,8,9,19,21,24
202,202,9
1,2,3,4,7,8,13,19,24
200,200,7
1,2,3,7,8,13,19
209,209,7
1,2,3,4,7,8,10
208,208,5
1,2,4,7,13
215,215,4
1,7,10,13
215,215,4
1,4,7,13
215,215,4
10,13,21,23
212,212,3
7,13,19
204,204,3
4,13,19
199,199,3
4,13,14
199,199,3
4,13,14
203,203,2
4,13
196,196,3
4,5,13
199,199,3
6,13,19
205,205,3
6,13,14
210,210,2
2,6
211,211,4
8,14,16,23
212,212,4
2,8,13,23
212,212,5
2,8,10,13,23
212,212,5
2,6,7,8,23
215,215,5
1,2,8,14,23
207,207,4
1,21,23,24
206,206,2
2,23
205,205,3
2,21,23
214,214,4
1,7,13,21
213,213,6
10,13,16,21,23,24
212,212,6
7,13,16,22,23,24
212,212,6
7,13,16,21,23,24
212,212,6
7,8,13,16,23,24
204,204,7
8,13,14,15,16,23,24
211,211,7
7,13,15,16,22,23,24
211,211,7
5,13,14,15,21,23,24
211,211,7
5,7,13,14,15,23,24
213,213,6
5,6,15,16,17,23
213,213,5
6,11,14,15,23
213,213,5
6,14,17,23,24
196,196,5
6,12,17,23,24
196,196,5
5,6,12,23,24
193,193,6
5,6,12,18,19,24
193,193,6
5,6,12,17,18,24
204,204,7
5,11,12,17,18,23,24
210,210,9
4,5,10,11,13,17,18,23,24
200,200,8
1,2,7,8,9,16,21,22
186,186,5
1,7,13,19,20
202,202,4
7,13,19,20
202,202,3
1,23,24
211,211,3
18,23,24
192,192,3
17,18,23
192,192,2
18,23
199,199,2
18,21
192,192,2
18,23
181,181,2
17,24
196,196,2
23,24
209,209,2
18,23
191,191,1
24
181,181,2
18,23
205,205,2
18,23
183,183,2
18,23
197,197,3
1,18,23
207,207,3
1,18,23
186,186,4
1,18,23,24
198,198,3
1,18,24
193,193,3
1,21,24
197,197,4
1,7,23,24
197,197,4
1,18,23,24
195,195,3
1,18,23
204,204,3
1,21,23
194,194,3
1,23,24
200,200,2
23,24
188,188,4
12,18,23,24
192,192,8
5,6,11,17,18,21,22,23
180,180,10
1,2,3,4,5,7,8,13,14,24
209,209,9
1,2,3,7,8,13,14,19,24
185,185,8
1,2,3,7,8,12,13,19
201,201,7
1,2,6,7,8,13,14
200,200,6
1,2,7,8,9,15
208,208,5
1,2,14,15,23
215,215,4
1,15,16,23
214,214,4
2,16,22,23
212,212,4
9,12,15,23
199,199,3
9,15,16
204,204,3
8,15,18
199,199,4
2,9,15,20
197,197,3
3,8,15
189,189,3
6,8,15
211,211,3
8,15,21
210,210,3
8,15,18
210,210,2
9,23
212,212,4
8,9,18,23
204,204,4
8,12,18,23
210,210,3
12,18,21
206,206,2
18,23
206,206,2
18,21
183,183,2
18,23
183,183,2
18,22
196,196,2
22,23
209,209,3
1,6,10
209,209,3
17,18,24
209,209,3
18,21,24
203,203,4
9,18,21,24
210,210,4
1,18,21,24
205,205,5
1,12,18,21,24
205,205,6
1,16,17,18,21,24
205,205,5
1,12,17,18,24
204,204,6
1,12,17,18,23,24
209,209,3
2,9,18
212,212,4
12,17,18,24
212,212,5
6,15,18,23,24
212,212,5
6,17,18,23,24
212,212,5
5,6,12,18,23
209,209,5
5,6,12,18,24
204,204,6
5,6,11,12,18,24
209,209,7
5,6,11,12,18,23,24
210,210,9
3,4,5,12,17,18,22,23,24
215,215,7
1,2,7,14,15,20,21
203,203,5
1,7,13,19,20
200,200,3
7,13,19
183,183,2
2,18
208,208,1
18
199,199,1
18
199,199,1
22
211,211,1
21
208,208,1
17
198,198,1
19
198,198,1
19
208,208,1
19
191,191,1
19
209,209,1
13
183,183,1
2
183,183,1
2
194,194,1
18
207,207,2
1,18
194,194,2
1,18
180,180,2
1,18
196,196,2
1,18
180,180,2
1,18
180,180,2
7,18
184,184,2
1,18
204,204,2
1,18
209,209,3
1,17,18
180,180,2
18,24
192,192,4
12,18,23,24
209,209,8
5,6,10,16,17,18,22,23
202,202,10
2,7,8,9,13,14,15,19,20,24
209,209,9
1,2,7,8,9,13,14,19,24
185,185,7
1,2,3,7,8,13,19
202,202,6
1,2,3,7,8,13
205,205,4
1,2,3,7
206,206,2
1,2
207,207,2
2,3
206,206,1
3
204,204,1
6
198,198,1
16
198,198,1
16
192,192,1
11
190,190,1
16
190,190,1
16
196,196,1
23
190,190,1
9
204,204,1
16
189,189,1
9
209,209,1
2
209,209,1
5
195,195,1
7
201,201,1
13
201,201,1
13
195,195,1
3
191,191,1
3
206,206,1
6
195,195,1
13
206,206,2
13,19
203,203,3
6,13,19
203,203,3
5,6,19
214,214,3
5,6,14
197,197,3
5,6,19
204,204,3
5,6,19
204,204,3
5,6,19
195,195,2
2,5
202,202,3
6,13,19
202,202,3
2,6,19
202,202,4
6,8,12,18
212,212,4
5,6,12,18
202,202,5
5,6,12,18,24
202,202,6
5,6,12,17,18,24
209,209,7
5,6,11,12,17,18,24
210,210,9
3,4,5,10,11,17,18,23,24
210,210,8
1,8,9,14,15,20,21,24
202,202,5
1,7,13,19,20
207,207,3
7,13,19
192,192,2
13,14
184,184,2
13,18
208,208,2
2,18
190,190,1
18
184,184,1
18
200,200,1
18
183,183,1
18
201,201,1
18
209,209,1
18
208,208,1
15
190,190,1
18
181,181,1
24
181,181,1
6
185,185,1
14
180,180,1
18
188,188,2
18,24
180,180,3
18,23,24
206,206,4
7,18,23,24
188,188,3
8,18,24
192,192,3
7,18,24
188,188,3
18,23,24
185,185,3
7,18,24
180,180,3
7,18,24
194,194,2
18,24
193,193,4
12,18,23,24
186,186,8
5,6,11,12,17,18,22,23
202,202,10
2,3,4,5,7,8,9,10,14,15
201,201,8
1,2,3,7,8,9,13,14
192,192,7
1,2,3,7,8,13,14
208,208,6
1,2,7,8,13,14
194,194,5
1,2,7,13,20
214,214,3
6,7,13
205,205,3
1,6,13
190,190,3
7,18,19
201,201,3
3,5,7
197,197,1
5
196,196,3
5,7,24
184,184,2
6,7
203,203,2
6,24
203,203,2
5,7
202,202,3
7,15,24
202,202,3
7,18,24
202,202,3
1,7,18
211,211,4
7,18,21,23
206,206,5
7,13,18,21,23
215,215,6
7,13,14,18,21,23
214,214,6
7,13,18,19,21,23
213,213,6
7,9,18,21,23,24
213,213,6
7,9,13,18,21,23
213,213,6
7,17,18,19,21,23
212,212,7
3,7,9,18,21,22,23
204,204,5
2,8,9,18,23
212,212,6
9,10,18,19,21,23
211,211,7
5,8,13,17,18,21,23
211,211,7
8,10,17,18,20,21,23
211,211,7
7,8,12,13,18,20,21
212,212,6
7,8,12,13,18,21
212,212,6
7,8,13,18,20,21
212,212,6
7,8,12,13,18,21
212,212,6
1,7,8,13,18,21
204,204,5
3,9,17,18,19
204,204,6
6,7,8,9,18,21
204,204,6
6,9,11,17,18,23
213,213,6
6,8,11,18,23,24
205,205,6
6,11,12,17,18,24
212,212,6
5,6,12,18,21,24
209,209,6
5,6,11,12,18,24
209,209,8
4,5,6,11,12,18,19,24
211,211,10
2,4,5,10,11,17,18,19,23,24
202,202,8
1,2,8,9,16,17,21,22
200,200,5
7,8,13,19,20
184,184,3
13,19,20
201,201,3
11,18,21
206,206,3
11,18,21
201,201,2
11,18
194,194,2
18,24
192,192,2
18,24
202,202,2
18,24
188,188,2
18,24
196,196,3
14,18,23
200,200,2
23,24
209,209,2
18,23
195,195,2
18,23
189,189,2
18,23
186,186,4
10,18,23,24
195,195,4
10,18,23,24
194,194,4
10,18,23,24
194,194,5
10,17,18,23,24
194,194,5
10,17,18,23,24
202,202,5
10,18,19,23,24
197,197,5
10,13,18,21,24
203,203,5
5,10,18,23,24
203,203,4
10,18,23,24
195,195,4
10,18,23,24
200,200,4
10,17,18,24
184,184,3
18,23,24
200,200,4
12,18,23,24
202,202,8
5,10,11,12,16,17,18,22
202,202,10
2,4,7,8,9,10,14,16,21,24
209,209,9
1,2,6,7,8,9,13,19,20
201,201,7
1,2,7,8,13,14,19
184,184,7
1,2,7,10,14,19,22
185,185,6
1,2,7,10,13,19
213,213,4
1,7,8,10
207,207,4
5,8,9,10
213,213,4
6,12,13,14
205,205,4
5,6,8,17
206,206,3
5,6,8
211,211,4
5,6,8,13
212,212,4
5,6,8,17
208,208,3
5,6,11
211,211,4
5,6,8,11
212,212,4
5,6,11,14
212,212,4
5,6,11,21
204,204,5
2,8,13,23,24
203,203,5
6,8,13,21,23
205,205,5
6,13,21,23,24
214,214,5
6,9,21,23,24
205,205,6
6,9,21,22,23,24
214,214,5
9,21,22,23,24
197,197,3
17,23,24
210,210,2
21,23
197,197,3
21,22,23
204,204,4
5,12,19,21
204,204,4
10,15,23,24
205,205,6
9,10,15,17,23,24
205,205,6
3,9,10,15,23,24
205,205,6
9,10,12,19,23,24
205,205,6
9,10,12,14,23,24
210,210,6
6,9,14,19,23,24
210,210,7
6,7,13,14,19,20,24
203,203,6
6,9,10,13,14,19
205,205,4
5,9,17,18
213,213,5
5,9,16,17,18
213,213,5
4,5,15,17,18
209,209,5
4,5,15,17,18
205,205,5
4,5,6,12,18
202,202,5
5,6,12,18,24
200,200,6
5,6,11,12,18,24
203,203,8
5,6,11,12,17,18,23,24
211,211,10
2,3,4,5,10,17,18,19,22,23
200,200,7
1,2,9,14,15,20,21
209,209,5
1,7,13,19,20
186,186,3
13,19,20
192,192,2
17,18
192,192,2
5,17
192,192,2
17,21
191,191,1
5
193,193,1
17
209,209,1
21
211,211,2
21,23
196,196,1
5
191,191,1
5
195,195,1
13
198,198,1
23
198,198,1
14
183,183,2
21,22
204,204,3
21,23,24
212,212,3
21,23,24
194,194,4
18,21,22,23
186,186,4
7,21,22,23
186,186,4
21,22,23,24
201,201,4
1,6,22,23
188,188,4
17,21,22,24
188,188,4
1,21,22,23
200,200,4
1,5,23,24
189,189,4
1,17,18,22
196,196,3
1,22,24
185,185,4
12,18,23,24
201,201,8
5,10,11,12,16,18,21,23
202,202,10
2,3,4,7,8,10,13,14,19,24
194,194,9
1,2,3,7,8,13,14,19,20
187,187,8
1,2,3,7,8,12,13,19
193,193,7
1,2,7,8,10,13,19
192,192,6
1,2,3,7,9,19
207,207,4
2,3,7,13
213,213,4
12,14,16,18
