504,28
90,90,4
6,13,19,20
83,83,3
18,19,20
83,83,3
18,19,20
90,90,3
13,19,20
83,83,3
19,20,21
83,83,3
4,19,20
83,83,3
4,19,20
75,75,3
13,19,20
75,75,3
13,19,20
75,75,3
18,23,24
75,75,6
12,18,20,22,23,24
91,91,9
5,6,10,11,12,16,17,21,22
90,90,10
3,4,5,8,9,10,13,14,15,19
83,83,9
1,2,3,7,8,9,13,14,19
73,73,8
1,2,3,7,8,13,14,19
80,80,8
1,2,3,7,8,13,18,19
103,103,6
1,2,3,7,8,13
102,102,4
1,7,8,19
79,79,1
20
100,100,1
19
94,94,1
19
95,95,1
20
78,78,1
17
86,86,1
17
77,77,2
11,17
99,99,2
11,12
100,100,2
5,11
99,99,3
5,6,11
77,77,2
5,6
85,85,2
5,14
77,77,2
5,18
76,76,1
5
78,78,1
24
106,106,1
24
86,86,1
20
76,76,1
24
79,79,1
5
76,76,1
20
86,86,1
20
86,86,1
20
102,102,1
20
103,103,1
20
103,103,1
20
77,77,1
20
76,76,2
19,24
105,105,2
19,20
105,105,3
13,16,19
97,97,3
13,16,19
97,97,3
13,19,22
97,97,4
13,15,19,22
97,97,4
13,16,19,20
73,73,5
6,12,18,19,24
83,83,6
6,12,16,18,19,24
72,72,7
5,6,11,12,18,23,24
72,72,7
4,5,6,11,12,18,24
80,80,8
4,5,6,11,12,17,18,24
105,105,9
4,5,6,10,11,12,18,23,24
89,89,10
2,3,6,9,10,15,16,21,22,23
81,81,8
1,6,7,13,14,19,20,21
106,106,5
7,13,14,19,20
103,103,3
13,19,20
98,98,3
13,19,20
102,102,3
13,16,19
95,95,2
19,20
102,102,2
19,20
102,102,2
19,20
98,98,2
19,20
94,94,2
19,20
106,106,2
19,20
74,74,2
19,20
90,90,3
13,19,20
76,76,3
13,19,20
86,86,3
7,19,20
76,76,4
11,13,19,20
86,86,3
13,19,20
91,91,4
4,13,19,20
76,76,3
13,19,20
88,88,3
13,19,20
86,86,4
13,19,20,21
80,80,3
13,19,20
97,97,3
13,19,20
72,72,3
18,23,24
91,91,6
6,12,18,22,23,24
76,76,9
5,6,10,11,12,16,17,20,22
90,90,10
3,4,7,8,9,10,13,14,15,20
80,80,9
1,2,3,7,8,9,13,14,19
81,81,8
1,2,3,7,8,13,14,19
73,73,8
1,2,3,6,7,8,13,19
103,103,6
1,2,3,7,13,19
106,106,4
1,7,13,19
79,79,1
19
97,97,1
19
95,95,1
19
99,99,1
19
99,99,1
19
87,87,1
19
84,84,1
13
84,84,1
2
77,77,1
14
85,85,1
22
89,89,1
19
78,78,1
19
79,79,1
19
86,86,1
19
86,86,1
19
86,86,1
19
105,105,1
19
77,77,1
19
79,79,1
19
77,77,2
19,24
78,78,2
13,19
72,72,2
13,19
74,74,2
13,19
72,72,2
13,19
102,102,3
13,19,24
75,75,3
13,19,24
73,73,3
13,19,24
75,75,3
13,19,20
73,73,3
13,19,20
75,75,3
13,19,20
102,102,4
13,19,20,21
106,106,4
7,13,19,20
83,83,4
13,19,20,24
75,75,5
6,13,19,20,24
102,102,6
6,12,13,19,20,24
103,103,7
5,6,11,12,18,19,24
103,103,8
4,5,6,9,11,12,18,24
90,90,8
4,5,6,11,12,17,18,24
80,80,9
4,5,6,10,11,12,17,18,24
89,89,10
1,2,3,9,10,15,16,22,23,24
81,81,8
1,4,7,13,14,19,20,21
104,104,5
7,13,19,20,21
96,96,4
13,19,20,21
107,107,3
13,19,20
105,105,3
19,20,21
95,95,3
19,20,22
107,107,3
21,22,24
96,96,4
16,20,21,24
104,104,4
13,19,21,24
96,96,3
13,21,24
86,86,4
13,19,21,22
91,91,4
13,19,20,21
82,82,4
13,19,20,21
79,79,4
13,20,21,24
90,90,4
13,19,20,21
79,79,5
16,19,20,23,24
89,89,4
7,16,20,24
76,76,5
13,14,20,23,24
79,79,4
7,13,20,24
79,79,4
7,13,20,24
90,90,4
7,13,20,24
