504,28
462,462,8
8,13,14,15,17,18,21,23
460,460,9
4,7,8,9,11,13,14,16,19
447,447,6
1,2,3,4,7,8
453,453,4
1,2,7,13
464,464,4
2,3,7,23
453,453,3
1,4,7
467,467,3
1,4,7
453,453,3
4,7,11
457,457,3
4,7,11
443,443,3
3,4,7
464,464,3
3,4,7
453,453,3
3,4,7
453,453,3
3,7,11
447,447,3
3,4,10
453,453,3
3,4,10
443,443,3
4,10,11
464,464,3
4,10,11
436,436,3
4,7,11
436,436,3
4,10,11
443,443,3
4,7,11
460,460,3
3,4,7
460,460,3
4,7,11
452,452,3
4,7,11
443,443,3
3,4,7
460,460,3
4,7,11
452,452,3
3,7,11
455,455,3
4,6,7
454,454,2
7,11
443,443,2
1,7
455,455,3
13,19,20
460,460,8
7,13,14,18,19,20,21,22
439,439,10
1,3,4,7,8,9,10,11,16,24
435,435,10
3,4,5,6,9,10,11,12,18,19
445,445,8
2,3,4,5,6,11,12,18
448,448,2
5,6
440,440,1
1
450,450,2
21,24
442,442,3
2,9,24
442,442,2
1,2
451,451,1
10
442,442,1
2
433,433,1
8
441,441,1
19
467,467,2
13,19
446,446,3
7,13,19
446,446,2
8,13
467,467,3
8,13,19
457,457,3
4,13,19
447,447,3
2,3,13
452,452,4
1,3,7,13
453,453,3
2,8,13
453,453,3
1,7,13
444,444,3
1,7,13
453,453,2
1,13
447,447,1
11
445,445,1
3
441,441,1
7
441,441,1
13
441,441,1
7
447,447,2
2,7
462,462,2
7,13
460,460,2
3,7
453,453,2
7,13
460,460,1
18
442,442,1
18
432,432,2
17,18
446,446,3
1,16,17
465,465,3
8,11,15
458,458,4
8,9,11,15
457,457,3
1,2,8
453,453,1
16
459,459,5
17,18,22,23,24
467,467,9
1,10,11,15,16,17,19,20,23
461,461,9
7,9,10,11,12,13,16,19,20
447,447,6
1,2,3,4,7,8
446,446,4
1,2,3,7
447,447,4
1,3,7,10
447,447,4
1,2,3,4
444,444,4
2,3,4,10
447,447,4
2,3,4,10
454,454,4
3,4,10,11
453,453,4
2,3,4,5
435,435,4
3,4,8,10
443,443,4
2,3,4,10
443,443,4
3,4,9,10
453,453,4
3,4,9,10
461,461,4
3,4,9,10
453,453,4
3,4,9,10
443,443,4
3,9,10,16
461,461,4
3,4,9,10
443,443,4
3,4,10,11
443,443,4
3,9,10,11
435,435,4
3,9,10,11
435,435,4
3,4,10,11
435,435,4
3,4,10,11
435,435,4
3,4,10,11
461,461,4
3,4,10,11
447,447,4
3,4,10,11
447,447,4
3,4,10,11
438,438,4
3,4,10,11
452,452,4
3,7,10,11
