504,26
5,5,2
3,24
22,22,3
6,10,15
32,32,3
5,11,12
20,20,4
5,6,11,12
31,31,3
6,12,18
22,22,3
6,12,18
22,22,3
4,10,12
31,31,3
5,6,12
13,13,3
11,12,18
13,13,4
6,8,11,12
13,13,3
6,11,12
29,29,3
6,12,17
11,11,3
5,6,11
21,21,3
5,11,12
9,9,2
5,6
12,12,1
10
21,21,1
20
26,26,1
14
1,1,1
2
4,4,2
14,22
23,23,4
19,20,21,22
30,30,4
7,19,20,22
29,29,5
1,7,20,22,23
15,15,1
11
2,2,5
6,11,12,17,23
16,16,9
3,4,5,9,14,15,20,21,23
16,16,9
1,2,3,7,8,13,14,19,23
30,30,8
1,2,3,7,8,13,14,24
0,0,6
1,2,7,8,13,14
31,31,5
1,2,7,13,14
28,28,5
2,7,13,14,19
28,28,4
3,13,14,19
30,30,3
13,14,19
23,23,3
13,14,20
23,23,2
13,19
30,30,1
13
22,22,7
3,6,8,11,12,15,18
30,30,1
14
30,30,1
24
34,34,2
15,24
23,23,2
17,24
30,30,2
21,24
9,9,1
24
8,8,1
24
27,27,1
19
32,32,5
1,5,7,8,20
10,10,3
8,9,17
27,27,3
3,8,9
24,24,4
8,9,17,18
16,16,5
5,6,12,17,18
33,33,6
5,6,11,12,18,24
26,26,7
5,6,11,12,18,20,24
31,31,8
5,6,11,12,17,18,23,24
23,23,9
1,2,3,8,9,14,16,17,23
23,23,7
1,2,7,8,13,14,15
25,25,4
1,7,13,19
16,16,2
13,19
5,5,1
1
5,5,1
1
32,32,1
6
35,35,2
6,24
35,35,1
24
5,5,1
19
9,9,1
20
9,9,1
17
10,10,1
19
27,27,1
2
25,25,1
2
14,14,2
1,2
13,13,2
1,2
13,13,2
1,2
25,25,2
1,2
29,29,3
1,2,7
29,29,3
1,2,18
13,13,2
2,4
12,12,3
3,7,18
25,25,3
3,6,13
12,12,3
1,2,3
12,12,3
3,6,19
12,12,3
2,6,19
25,25,3
2,3,6
25,25,3
13,19,20
25,25,3
13,20,21
11,11,3
14,20,21
29,29,3
1,19,20
11,11,3
13,20,22
28,28,2
13,14
27,27,2
13,19
4,4,2
13,19
26,26,1
21
35,35,1
21
10,10,1
22
1,1,1
9
31,31,3
2,9,10
31,31,3
10,11,16
2,2,1
24
17,17,5
6,12,17,22,23
0,0,10
1,3,4,5,8,9,10,14,15,21
24,24,9
1,2,3,7,8,9,13,14,19
30,30,8
1,2,6,7,8,13,14,19
28,28,6
1,2,7,8,13,19
7,7,5
1,3,7,8,13
19,19,4
1,7,8,13
27,27,3
1,8,13
5,5,2
22,23
5,5,2
22,23
30,30,3
14,19,23
27,27,2
14,19
22,22,7
1,5,6,11,16,17,22
28,28,3
14,19,22
15,15,3
7,9,19
19,19,3
2,7,19
19,19,4
2,12,19,23
19,19,3
2,12,19
28,28,3
6,12,19
27,27,3
6,12,19
8,8,3
6,12,18
33,33,2
12,23
32,32,3
4,23,24
24,24,3
18,23,24
34,34,3
6,18,23
34,34,5
6,12,13,18,23
24,24,6
5,6,12,15,18,24
26,26,7
4,5,6,12,18,19,24
14,14,8
4,5,6,7,11,12,18,23
23,23,9
3,9,10,11,15,16,17,22,23
21,21,8
2,7,8,14,15,20,21,22
31,31,5
1,7,13,19,20
7,7,3
13,19,20
6,6,2
20,21
32,32,2
19,21
19,19,1
21
7,7,2
12,19
15,15,2
12,22
4,4,2
12,21
35,35,1
23
27,27,2
5,6
19,19,3
6,12,22
23,23,3
6,11,23
29,29,4
6,18,22,23
29,29,4
6,12,18,23
29,29,4
5,6,12,23
13,13,4
6,13,18,23
