504,30
431,431,7
4,6,10,11,12,20,22
415,415,8
2,3,6,11,12,19,20,22
415,415,9
3,4,10,12,14,19,20,22,24
407,407,8
2,3,4,11,12,14,18,20
419,419,8
2,3,4,12,14,19,20,24
411,411,5
3,4,11,13,14
426,426,2
3,4
401,401,3
16,23,24
420,420,7
12,17,18,21,22,23,24
427,427,9
11,12,14,15,16,17,19,20,21
415,415,7
1,2,3,7,8,13,24
407,407,3
1,2,7
406,406,1
21
401,401,2
21,22
419,419,3
8,16,20
419,419,3
16,21,22
416,416,3
15,16,20
421,421,4
2,9,15,20
421,421,4
6,13,14,15
419,419,3
4,5,22
419,419,4
1,4,5,22
419,419,4
6,8,15,21
416,416,3
5,9,21
429,429,4
4,5,6,22
429,429,4
4,5,6,21
419,419,4
4,5,15,22
429,429,5
5,11,13,15,22
416,416,3
10,14,15
426,426,3
10,16,21
425,425,3
10,15,21
425,425,4
10,13,15,21
425,425,3
9,16,21
426,426,3
3,9,15
414,414,4
3,9,21,22
414,414,4
9,15,21,22
429,429,5
3,4,9,10,21
408,408,5
9,10,15,17,21
417,417,9
4,8,9,10,14,15,19,21,22
417,417,10
1,3,4,6,9,10,14,16,21,22
418,418,10
3,4,9,10,12,14,15,16,21,22
416,416,5
3,4,8,9,10
403,403,6
13,14,19,20,21,22
415,415,10
1,3,4,6,7,8,9,10,15,16
396,396,8
2,3,4,5,6,11,12,17
427,427,5
5,6,11,12,21
401,401,3
5,6,18
421,421,1
6
412,412,1
23
403,403,3
9,15,16
426,426,3
9,14,15
425,425,3
2,9,16
414,414,3
3,8,9
414,414,3
3,14,16
429,429,3
4,9,15
397,397,4
2,3,9,15
429,429,4
3,9,13,15
429,429,4
3,9,13,15
426,426,4
3,11,15,20
413,413,4
3,9,10,20
413,413,5
3,9,12,13,15
421,421,4
3,9,10,15
413,413,5
3,9,14,15,17
421,421,5
3,4,7,11,13
423,423,4
3,9,14,15
421,421,5
3,13,17,19,20
426,426,5
3,9,18,19,20
429,429,5
3,8,13,18,19
426,426,5
3,13,15,19,20
425,425,6
3,4,7,12,19,20
424,424,6
3,4,12,13,15,19
429,429,6
2,3,4,12,13,19
429,429,7
2,3,9,12,15,19,20
431,431,7
3,8,9,11,12,19,22
430,430,7
