504,29
234,234,2
19,20
234,234,3
2,5,11
248,248,3
1,5,12
238,238,3
1,5,12
238,238,3
5,6,12
235,235,4
2,5,11,12
230,230,4
1,5,11,12
230,230,4
1,5,6,12
229,229,3
5,6,12
230,230,3
5,6,11
230,230,4
5,6,12,18
236,236,7
3,4,5,6,11,12,18
251,251,10
1,2,3,4,5,8,9,10,16,22
251,251,10
1,7,8,13,14,15,16,20,21,22
243,243,9
1,7,8,13,14,15,19,20,21
244,244,9
1,7,8,13,14,19,20,21,22
236,236,8
7,13,14,16,19,20,21,22
236,236,8
1,7,13,14,19,20,21,22
230,230,6
1,7,13,19,20,21
245,245,6
1,2,13,19,20,21
245,245,6
1,2,3,7,13,19
229,229,5
1,2,7,13,19
229,229,5
1,2,7,8,13
245,245,5
1,2,7,8,13
242,242,5
1,2,3,7,13
229,229,5
1,2,7,13,22
237,237,4
1,2,7,13
241,241,2
1,24
234,234,3
1,6,12
248,248,3
1,6,12
226,226,3
1,6,12
248,248,4
1,5,6,12
226,226,4
1,5,6,12
248,248,4
1,5,6,12
219,219,4
1,5,6,12
228,228,4
1,5,6,12
231,231,3
6,11,12
227,227,4
5,6,11,12
239,239,4
5,6,11,12
227,227,4
5,6,11,12
231,231,3
5,6,12
227,227,4
5,6,12,21
237,237,4
5,6,11,12
227,227,4
3,5,6,12
227,227,4
5,6,12,18
241,241,2
5,6
223,223,3
5,6,12
249,249,3
5,6,12
249,249,3
5,6,11
222,222,3
5,6,11
241,241,2
5,6
241,241,2
5,6
233,233,1
5
233,233,1
5
233,233,1
11
241,241,3
1,3,5
248,248,5
1,2,4,5,7
245,245,7
1,2,3,4,7,8,9
235,235,8
1,2,3,4,5,7,8,13
250,250,9
1,2,3,4,5,6,7,8,13
243,243,9
1,2,3,4,7,8,9,13,14
251,251,10
2,4,5,7,8,9,13,14,15,19
251,251,10
1,5,6,11,12,16,17,20,21,22
250,250,7
5,12,17,18,22,23,24
235,235,6
11,12,18,22,23,24
227,227,4
12,18,23,24
246,246,3
5,18,24
242,242,2
12,23
222,222,1
12
240,240,1
5
248,248,1
5
238,238,1
5
250,250,2
7,22
234,234,1
5
239,239,2
5,12
239,239,2
5,12
239,239,2
5,12
238,238,2
5,12
230,230,3
5,12,23
249,249,3
5,12,17
231,231,3
5,6,12
228,228,2
5,6
245,245,4
4,5,6,12
236,236,7
3,4,5,11,12,17,18
243,243,10
1,2,3,4,8,9,10,15,16,20
243,243,10
1,2,7,8,9,14,15,16,21,22
251,251,9
1,7,8,13,14,15,19,20,21
236,236,9
1,5,7,8,13,14,19,20,21
244,244,8
1,7,13,14,19,20,21,22
244,244,8
1,7,13,14,19,20,21,22
235,235,6
1,5,7,13,19,20
228,228,6
1,7,13,19,20,21
245,245,5
1,7,13,19,20
235,235,5
1,7,13,19,20
219,219,5
1,7,13,19,22
237,237,5
1,7,13,19,20
245,245,4
1,7,13,19
237,237,4
1,7,13,19
250,250,4
1,7,13,16
234,234,2
14,19
234,234,3
1,7,19
218,218,4
1,2,7,19
234,234,3
1,2,7
218,218,4
1,5,7,13
234,234,3
1,6,7
247,247,4
1,5,6,11
247,247,4
1,5,6,12
227,227,4
3,5,6,12
241,241,1
2
228,228,3
2,5,6
250,250,3
5,6,12
239,239,4
5,6,8,12
239,239,4
3,5,6,12
237,237,4
1,5,6,12
237,237,4
1,2,5,12
241,241,4
1,2,5,12
231,231,4
1,2,5,18
248,248,2
1,2
222,222,4
1,2,5,18
223,223,3
1,2,7
249,249,4
1,2,4,7
227,227,3
1,2,7
237,237,3
1,2,12
245,245,2
1,2
245,245,3
1,7,21
240,240,2
1,7
220,220,2
12,18
237,237,4
1,2,5,7
248,248,5
1,2,5,7,15
237,237,6
1,2,3,4,7,8
250,250,8
1,2,3,4,5,7,8,13
236,236,9
1,2,3,4,5,6,7,8,9
251,251,9
1,2,3,4,5,7,8,9,13
243,243,10
2,4,5,7,8,9,13,14,19,20
243,243,10
5,6,11,12,16,17,19,20,21,22
235,235,7
12,17,18,21,22,23,24
250,250,6
4,12,17,18,23,24
227,227,4
12,18,23,24
226,226,3
6,18,24
246,246,1
12
238,238,1
18
240,240,1
23
231,231,1
6
246,246,1
5
223,223,3
8,14,19
246,246,1
24
246,246,1
15
241,241,1
5
241,241,2
5,11
230,230,2
5,17
239,239,2
5,10
250,250,2
5,6
245,245,2
5,6
229,229,2
6,12
237,237,4
5,6,11,12
244,244,7
4,5,7,10,11,12,18
243,243,10
1,2,3,8,9,11,13,16,17,23
243,243,10
1,7,8,13,14,15,16,20,21,22
251,251,9
1,7,8,13,14,15,19,20,21
236,236,9
1,6,7,8,13,14,19,20,21
244,244,8
7,8,13,14,15,19,20,21
244,244,8
7,13,14,15,19,20,21,22
236,236,6
1,2,13,19,20,21
242,242,6
2,13,14,19,20,21
228,228,5
1,2,8,13,14
237,237,5
1,2,13,14,19
237,237,5
1,2,7,13,14
219,219,4
1,2,7,13
237,237,4
1,2,13,14
227,227,4
1,2,7,14
218,218,4
1,2,7,14
226,226,2
