504,28
363,363,1
20
371,371,1
21
379,379,1
23
363,363,1
9
362,362,2
23,24
362,362,2
23,24
378,378,1
3
371,371,4
3,12,17,23
385,385,3
17,23,24
378,378,4
12,18,23,24
377,377,6
9,18,21,22,23,24
362,362,8
12,16,17,18,21,22,23,24
390,390,7
3,4,5,6,7,13,19
362,362,1
1
378,378,5
6,17,18,22,23
384,384,5
5,6,19,21,23
374,374,3
6,11,21
390,390,2
6,21
370,370,1
6
370,370,1
22
368,368,1
21
389,389,1
24
385,385,3
14,21,24
372,372,3
14,23,24
369,369,3
4,14,24
360,360,3
5,21,24
384,384,3
8,18,21
360,360,3
21,23,24
384,384,3
11,18,21
360,360,3
14,21,23
384,384,3
4,11,18
394,394,3
18,23,24
369,369,3
18,21,24
372,372,3
20,23,24
369,369,3
18,20,24
387,387,3
14,21,24
360,360,3
20,21,24
369,369,3
17,21,24
385,385,3
18,21,24
369,369,3
17,21,24
369,369,3
19,20,21
377,377,5
13,19,20,21,22
377,377,10
5,7,8,14,15,16,17,22,23,24
388,388,10
2,3,4,5,6,10,11,12,17,18
371,371,9
2,3,4,5,6,10,11,12,18
389,389,8
2,3,4,5,6,11,12,19
365,365,5
3,4,5,6,10
390,390,2
20,21
388,388,6
7,11,12,13,18,21
390,390,8
6,7,11,12,17,18,19,20
372,372,8
4,6,7,11,12,13,19,20
365,365,7
5,6,7,13,19,20,21
364,364,7
5,6,7,11,13,19,20
373,373,7
1,4,7,11,13,19,20
391,391,4
6,7,12,20
381,381,4
1,6,7,19
362,362,3
6,12,19
364,364,2
6,22
364,364,1
6
371,371,1
9
363,363,1
24
387,387,2
23,24
387,387,2
16,24
363,363,1
14
380,380,2
14,24
385,385,2
9,24
380,380,2
9,23
385,385,2
4,24
371,371,2
9,22
371,371,2
9,24
377,377,2
2,24
371,371,2
2,9
379,379,2
23,24
371,371,2
9,16
386,386,2
9,13
386,386,2
3,16
385,385,2
15,23
378,378,2
10,24
370,370,2
13,24
371,371,3
1,13,19
371,371,3
22,23,24
371,371,4
18,22,23,24
384,384,5
17,18,22,23,24
361,361,8
12,16,17,18,21,22,23,24
382,382,7
2,3,4,5,8,9,14
362,362,1
1
362,362,6
8,12,17,18,23,24
384,384,5
6,17,18,20,23
391,391,5
1,6,12,14,24
370,370,3
18,23,24
370,370,3
12,17,18
382,382,3
6,12,24
389,389,1
6
369,369,1
12
369,369,1
3
369,369,1
3
369,369,1
14
378,378,2
3,9
384,384,1
2
364,364,1
2
364,364,1
1
371,371,1
2
363,363,1
1
363,363,1
7
378,378,1
7
384,384,1
7
371,371,1
3
384,384,1
3
378,378,1
19
395,395,1
19
371,371,1
19
364,364,1
20
378,378,1
19
387,387,5
13,19,20,21,22
377,377,10
5,9,14,15,16,17,21,22,23,24
379,379,10
2,3,4,5,6,10,11,12,17,18
369,369,9
2,3,4,5,6,8,10,11,12
389,389,7
2,3,4,5,6,11,12
374,374,5
2,3,4,5,6
385,385,3
15,20,21
388,388,6
3,11,17,20,21,24
371,371,8
4,6,11,14,17,18,19,20
391,391,8
4,5,11,12,14,18,20,24
373,373,9
5,6,8,14,17,18,19,20,22
374,374,8
5,7,12,14,18,19,20,21
365,365,8
7,12,13,14,19,20,21,23
365,365,7
12,14,18,19,20,23,24
373,373,7
1,7,10,13,19,20,23
374,374,6
1,3,7,13,19,23
391,391,5
1,7,13,19,20
362,362,4
1,7,13,18
361,361,1
1
378,378,1
7
386,386,1
24
388,388,1
9
364,364,1
13
385,385,1
2
379,379,1
2
379,379,1
2
364,364,1
2
372,372,1
2
386,386,1
2
372,372,1
2
372,372,1
2
379,379,2
2,17
364,364,2
2,8
371,371,2
14,16
371,371,2
2,16
370,370,3
16,17,23
379,379,1
2
388,388,1
14
385,385,3
15,23,24
385,385,3
22,23,24
378,378,4
18,22,23,24
377,377,6
17,18,21,22,23,24
360,360,9
12,16,17,18,20,21,22,23,24
389,389,8
3,4,6,9,10,14,15,24
374,374,1
1
368,368,5
6,17,18,20,24
361,361,6
6,12,16,18,21,22
365,365,5
6,7,12,19,20
366,366,4
4,8,22,24
375,375,3
2,4,22
364,364,2
3,22
367,367,1
7
370,370,1
7
370,370,1
11
370,370,1
15
394,394,1
15
372,372,1
15
372,372,1
11
372,372,1
5
372,372,1
14
372,372,1
17
386,386,1
5
372,372,1
11
386,386,1
14
368,368,1
20
361,361,1
11
368,368,1
20
386,386,1
9
386,386,1
3
378,378,1
3
386,386,1
4
395,395,2
4,19
380,380,5
13,14,19,20,21
377,377,10
1,7,8,9,14,15,16,22,23,24
388,388,10
1,2,3,4,5,6,10,11,12,18
369,369,9
2,3,4,5,6,10,11,12,18
362,362,8
2,3,4,5,6,7,11,12
391,391,5
