504,28
437,437,9
9,13,15,16,17,20,21,22,23
449,449,9
1,3,4,13,14,15,19,20,21
441,441,9
2,8,13,14,16,19,20,21,22
440,440,9
2,7,8,11,14,15,16,19,22
432,432,9
3,7,8,13,14,15,19,20,24
448,448,6
2,3,6,7,8,13
433,433,5
1,2,8,13,14
441,441,4
2,4,7,9
466,466,4
1,2,7,19
458,458,4
3,7,8,13
437,437,5
2,7,9,14,20
450,450,2
7,14
450,450,2
1,8
450,450,2
7,14
456,456,2
2,7
442,442,3
7,8,16
446,446,3
2,7,15
450,450,2
2,20
442,442,3
4,7,20
450,450,3
3,18,20
449,449,3
7,19,20
449,449,3
1,7,14
446,446,3
2,7,14
446,446,3
2,7,14
449,449,3
1,7,14
450,450,3
2,14,20
450,450,3
1,7,20
437,437,5
1,7,13,14,20
440,440,6
1,2,7,13,14,20
432,432,7
1,2,3,7,13,15,24
449,449,8
1,2,3,7,8,14,15,24
451,451,2
19,20
443,443,8
7,14,16,20,21,22,23,24
444,444,10
3,5,6,10,11,12,17,18,23,24
446,446,8
2,3,4,5,6,10,11,12
457,457,3
1,4,6
441,441,1
24
462,462,3
22,23,24
435,435,5
8,17,18,22,23
436,436,6
6,11,13,18,19,23
455,455,5
3,6,17,18,24
455,455,4
6,12,23,24
432,432,4
12,14,18,23
451,451,4
11,12,17,18
438,438,4
11,12,17,18
443,443,4
11,12,15,18
441,441,5
2,11,13,14,18
441,441,6
2,13,14,18,19,23
440,440,6
2,10,11,14,18,19
440,440,7
2,4,7,8,13,14,19
434,434,8
2,3,6,8,10,13,14,19
434,434,7
2,7,10,13,14,15,19
434,434,7
1,7,8,10,13,14,19
434,434,7
2,3,5,7,8,13,19
448,448,4
4,13,19,21
448,448,4
12,13,18,19
437,437,5
3,4,6,13,19
437,437,4
3,4,12,19
467,467,4
1,2,3,12
451,451,3
3,5,12
451,451,3
5,10,12
449,449,2
5,12
441,441,1
5
449,449,1
19
448,448,2
15,21
464,464,4
16,21,22,24
433,433,5
2,21,22,23,24
456,456,6
17,18,21,22,23,24
435,435,7
6,10,11,12,16,17,18
440,440,3
3,4,5
465,465,6
13,14,15,19,20,21
437,437,8
13,14,16,18,19,20,21,22
450,450,9
4,7,9,14,15,18,19,20,23
442,442,9
2,4,5,7,12,13,18,19,20
434,434,9
4,12,13,14,17,18,19,20,21
433,433,9
3,7,9,13,14,18,19,20,24
434,434,7
1,7,12,13,18,19,20
448,448,5
7,12,13,18,24
458,458,4
7,13,15,19
466,466,4
2,9,12,13
441,441,4
2,12,13,19
458,458,4
2,12,14,19
450,450,4
6,7,10,12
442,442,3
10,12,14
463,463,3
2,12,13
463,463,3
2,7,13
437,437,3
2,7,13
463,463,3
1,2,13
463,463,3
2,12,13
434,434,2
7,12
441,441,3
1,13,19
434,434,2
1,16
455,455,3
1,13,19
455,455,3
5,12,13
459,459,1
13
459,459,1
1
459,459,1
13
434,434,2
13,17
441,441,2
1,13
437,437,3
2,12,19
442,442,3
2,7,14
450,450,3
12,13,19
432,432,5
1,2,7,13,19
451,451,2
19,20
438,438,8
12,16,17,20,21,22,23,24
439,439,10
3,4,5,6,10,11,12,16,17,18
455,455,8
3,4,5,6,10,11,12,21
467,467,3
4,5,6
441,441,1
14
443,443,4
17,19,21,24
444,444,5
10,17,18,20,24
454,454,4
10,11,17,24
435,435,4
11,12,18,24
435,435,4
11,12,18,24
435,435,4
2,11,12,18
441,441,4
11,12,17,18
438,438,4
11,12,18,19
432,432,5
8,11,12,13,18
434,434,6
11,12,13,14,18,19
433,433,7
6,11,12,13,14,18,19
440,440,7
3,11,12,13,14,18,19
440,440,7
3,7,8,9,13,14,19
433,433,8
2,3,6,7,8,12,13,14
433,433,7
1,2,7,8,13,14,19
433,433,7
2,3,7,8,13,14,19
434,434,7
2,3,7,8,13,14,21
448,448,5
3,9,10,14,19
440,440,5
3,7,11,18,19
434,434,4
3,11,13,18
458,458,5
3,10,11,13,18
434,434,4
2,3,10,11
434,434,3
3,10,17
467,467,3
3,10,12
455,455,3
3,10,12
441,441,2
3,17
461,461,1
11
437,437,2
20,24
437,437,4
20,21,23,24
442,442,5
1,21,22,23,24
442,442,6
16,17,21,22,23,24
442,442,7
10,11,12,15,16,17,19
440,440,3
1,4,5
457,457,6
14,15,19,20,21,22
457,457,8
