504,29
190,190,1
1
190,190,1
16
180,180,4
3,13,14,15
187,187,4
7,13,14,23
181,181,3
7,13,14
200,200,3
7,14,21
185,185,6
7,8,10,13,14,16
201,201,5
7,8,13,14,16
193,193,5
7,8,13,14,16
184,184,6
7,8,13,14,16,21
193,193,4
11,13,16,21
187,187,3
13,14,16
186,186,4
13,14,21,24
188,188,3
16,20,21
201,201,3
13,16,21
201,201,3
16,21,23
202,202,3
21,22,23
186,186,3
21,22,23
187,187,4
10,21,22,23
202,202,3
21,22,23
182,182,3
21,22,23
183,183,3
21,22,23
191,191,3
21,22,23
199,199,3
21,22,23
199,199,3
17,21,22
187,187,4
11,17,21,22
187,187,3
17,21,22
207,207,4
17,21,22,23
180,180,4
17,21,22,23
182,182,4
17,21,22,23
214,214,5
5,18,21,22,23
214,214,5
5,17,21,22,23
214,214,5
7,18,21,22,23
214,214,6
1,13,17,21,22,23
214,214,6
12,17,20,21,22,23
214,214,7
13,14,15,19,20,21,22
198,198,8
13,14,15,20,21,22,23,24
191,191,3
7,21,22
212,212,2
6,12
193,193,4
5,6,12,18
192,192,6
5,6,12,18,19,24
210,210,7
5,6,11,12,16,18,24
215,215,8
3,4,5,10,11,16,17,18
198,198,8
1,2,3,6,8,9,14,15
208,208,6
1,7,9,13,14,20
208,208,3
13,19,20
183,183,2
6,10
195,195,5
5,12,17,18,23
202,202,7
6,12,15,17,18,22,23
194,194,8
4,6,11,12,16,17,18,22
202,202,9
12,13,16,17,18,19,21,22,23
201,201,9
2,9,12,16,17,18,21,22,23
200,200,9
9,12,15,16,17,18,21,22,23
209,209,8
6,12,16,17,18,21,22,23
200,200,8
4,6,12,17,18,21,22,23
210,210,7
6,15,17,18,21,22,23
209,209,8
6,12,15,17,21,22,23,24
213,213,8
12,14,15,16,17,18,21,22
207,207,8
9,12,15,17,18,21,22,23
213,213,9
6,12,13,15,17,20,21,22,23
206,206,9
6,9,12,15,16,17,21,22,23
199,199,10
6,7,9,12,15,17,18,21,22,23
191,191,10
6,9,12,15,16,17,18,21,22,23
191,191,9
1,5,6,9,12,13,15,16,21
214,214,1
9
186,186,5
12,17,18,22,23
180,180,8
4,5,6,10,11,12,15,16
200,200,9
2,3,4,5,8,9,10,13,23
186,186,7
1,2,3,4,7,8,13
185,185,6
1,2,3,4,7,8
214,214,4
1,2,3,7
207,207,2
1,2
199,199,1
13
193,193,1
18
183,183,4
17,18,19,24
182,182,3
17,18,24
182,182,3
8,18,24
181,181,4
8,15,18,24
181,181,4
8,15,18,24
181,181,4
8,18,22,24
181,181,5
8,16,17,18,24
185,185,4
16,17,22,24
182,182,4
11,17,23,24
188,188,4
3,7,17,24
188,188,4
3,17,21,24
184,184,4
7,17,21,24
194,194,3
17,23,24
187,187,4
4,18,21,24
186,186,4
6,21,23,24
188,188,3
17,21,24
182,182,3
20,23,24
184,184,3
21,22,24
201,201,3
21,22,24
195,195,3
3,21,24
180,180,3
21,23,24
199,199,3
21,22,23
199,199,3
21,22,23
181,181,4
21,22,23,24
207,207,4
18,21,22,23
183,183,4
14,18,21,23
180,180,4
13,17,21,23
180,180,4
17,20,21,23
180,180,4
13,17,21,23
190,190,4
19,20,21,23
206,206,4
13,14,15,20
206,206,5
13,14,15,19,20
206,206,6
13,14,15,16,19,20
181,181,5
8,14,15,19,20
181,181,6
8,13,14,15,19,20
188,188,3
14,19,20
204,204,1
6
185,185,4
5,6,12,18
198,198,5
5,6,12,18,24
198,198,7
4,5,6,11,12,18,24
198,198,8
3,4,5,10,11,17,18,24
198,198,8
1,2,3,7,8,9,14,15
206,206,6
1,7,13,15,19,20
180,180,3
2,13,19
211,211,3
6,12,24
202,202,6
4,6,12,17,18,24
202,202,7
5,6,12,17,18,21,22
194,194,7
5,6,8,12,17,18,21
201,201,8
6,7,12,15,17,18,21,22
200,200,8
6,13,15,16,17,18,21,22
209,209,8
6,9,11,12,17,18,21,23
210,210,8
6,12,13,14,15,17,18,21
200,200,8
6,7,11,13,17,18,21,24
210,210,7
3,6,8,13,17,18,21
209,209,8
6,12,13,17,18,21,22,24
214,214,9
4,6,14,15,16,17,18,21,24
214,214,9
5,6,7,8,14,17,18,21,22
214,214,8
6,8,12,16,17,18,21,22
207,207,9
1,6,8,11,16,17,18,21,22
199,199,10
4,6,7,8,13,16,17,18,21,22
191,191,10
1,6,8,9,16,17,18,21,22,24
205,205,8
4,5,6,7,8,12,16,21
181,181,1
24
195,195,5
11,12,17,18,23
192,192,8
4,5,6,10,11,12,16,17
186,186,9
1,2,3,4,5,8,9,10,15
184,184,8
1,2,3,4,7,9,13,24
209,209,6
1,2,3,7,8,13
208,208,5
1,2,3,7,12
206,206,3
1,2,7
204,204,1
8
211,211,1
20
183,183,3
11,20,23
191,191,2
10,11
195,195,3
2,10,11
183,183,4
5,11,16,20
182,182,3
11,16,20
183,183,4
8,12,20,23
180,180,3
20,21,23
185,185,4
12,20,21,23
187,187,3
21,22,23
201,201,3
12,21,23
185,185,3
21,22,23
185,185,3
21,22,23
190,190,3
12,21,22
190,190,3
12,21,22
188,188,3
17,21,23
188,188,3
21,22,23
180,180,4
17,21,22,23
191,191,3
21,22,23
180,180,3
21,22,23
183,183,3
21,22,23
183,183,4
17,21,22,23
180,180,3
21,22,23
208,208,3
21,22,23
208,208,3
21,22,23
215,215,4
12,21,22,23
215,215,4
12,21,22,23
187,187,4
15,21,23,24
181,181,4
12,21,22,23
182,182,5
12,20,21,22,23
182,182,5
12,20,21,22,23
214,214,5
4,20,21,22,23
214,214,5
20,21,22,23,24
214,214,6
14,20,21,22,23,24
181,181,5
16,20,21,22,23
189,189,4
13,15,16,21
195,195,1
18
201,201,3
6,12,23
211,211,4
5,6,12,18
193,193,5
5,6,12,18,24
210,210,7
5,6,10,11,12,18,24
206,206,8
3,4,5,9,10,11,17,23
215,215,8
1,2,3,7,8,9,11,15
207,207,5
1,7,8,13,14
197,197,3
1,7,19
182,182,2
6,12
184,184,6
5,6,12,17,23,24
212,212,6
6,12,18,22,23,24
192,192,7
6,12,17,18,22,23,24
202,202,8
12,15,17,18,21,22,23,24
202,202,8
6,12,17,18,21,22,23,24
210,210,7
6,12,17,18,21,22,24
208,208,8
6,12,17,18,21,22,23,24
209,209,8
12,16,17,18,21,22,23,24
214,214,2
17,22
211,211,4
12,21,22,23
212,212,4
17,21,22,23
191,191,4
11,21,22,23
205,205,4
15,22,23,24
214,214,7
15,17,18,21,22,23,24
214,214,6
17,18,21,22,23,24
207,207,7
6,12,17,18,21,22,23
215,215,5
8,12,17,20,21
200,200,2
18,24
185,185,6
12,17,18,22,23,24
180,180,9
1,4,5,6,9,10,11,12,17
192,192,9
2,3,4,5,7,8,9,13,14
193,193,8
1,2,3,4,7,8,11,13
201,201,6
1,2,3,7,8,13
213,213,5
1,2,3,7,13
208,208,4
1,2,3,7
199,199,2
1,19
206,206,2
2,15
203,203,1
23
197,197,1
9
198,198,1
2
180,180,1
24
188,188,1
24
190,190,1
24
190,190,2
3,24
188,188,2
13,24
181,181,2
23,24
185,185,2
21,24
183,183,1
24
184,184,1
24
187,187,1
24
186,186,1
24
195,195,2
21,24
182,182,2
21,24
193,193,1
24
187,187,2
6,24
193,193,2
6,24
193,193,3
6,21,24
201,201,3
6,19,21
199,199,3
6,11,21
199,199,3
6,9,21
198,198,3
6,21,24
192,192,2
6,21
202,202,1
4
187,187,1
3
195,195,1
7
185,185,1
6
195,195,1
12
208,208,1
12
187,187,1
4
208,208,1
4
195,195,1
9
204,204,1
11
208,208,2
5,10
192,192,3
5,6,18
194,194,4
5,6,12,24
211,211,5
5,6,11,12,18
209,209,7
4,5,6,11,12,18,24
214,214,8
2,4,5,9,10,11,12,17
214,214,8
1,2,3,4,7,8,9,14
209,209,6
1,7,8,13,14,20
206,206,3
13,19,20
190,190,1
19
201,201,3
14,18,24
201,201,4
12,18,23,24
210,210,4
9,18,23,24
212,212,4
12,18,23,24
198,198,2
18,24
203,203,1
24
190,190,1
18
180,180,1
1
212,212,3
3,23,24
182,182,2
1,24
211,211,3
11,14,24
211,211,2
18,24
210,210,1
24
209,209,1
15
188,188,1
24
200,200,1
24
208,208,1
3
203,203,2
18,24
185,185,6
6,11,12,16,17,22
186,186,8
4,5,6,10,14,15,19,20
209,209,9
2,3,4,7,8,9,13,14,15
185,185,8
1,2,3,4,7,8,9,13
193,193,7
1,2,3,7,8,13,14
208,208,6
1,2,7,8,9,13
205,205,5
1,2,7,11,13
214,214,4
1,3,7,19
207,207,2
7,17
191,191,1
17
204,204,1
17
204,204,1
11
199,199,1
17
198,198,1
17
182,182,1
17
198,198,2
5,17
202,202,2
10,17
211,211,2
12,17
212,212,3
2,12,16
210,210,3
11,12,18
198,198,3
4,12,16
207,207,3
4,11,12
210,210,3
4,11,12
207,207,3
7,11,17
209,209,2
4,11
195,195,2
6,18
202,202,1
14
207,207,1
6
207,207,1
5
202,202,1
17
198,198,1
5
206,206,1
12
195,195,2
12,18
194,194,2
12,23
212,212,2
5,12
198,198,1
12
193,193,1
12
208,208,1
12
208,208,1
12
204,204,1
6
204,204,1
12
204,204,1
11
192,192,1
6
212,212,1
6
193,193,2
6,12
208,208,3
5,6,12
207,207,4
5,6,12,18
211,211,5
5,6,11,12,18
214,214,7
4,5,6,10,11,12,18
214,214,8
3,4,5,9,10,11,12,18
214,214,8
1,2,3,8,9,10,14,15
210,210,6
1,7,8,13,14,20
201,201,3
13,19,20
211,211,3
5,6,8
184,184,6
5,6,11,12,23,24
203,203,7
1,5,6,11,12,23,24
202,202,8
1,5,6,7,8,11,13,23
202,202,8
1,5,6,7,12,13,23,24
200,200,8
1,3,5,6,7,8,12,23
209,209,7
1,5,6,7,11,13,24
210,210,8
1,5,6,9,11,13,18,19
209,209,8
1,5,6,7,8,11,13,23
200,200,5
4,5,6,7,13
214,214,6
4,5,6,13,14,17
208,208,7
1,6,7,9,13,17,23
207,207,8
1,5,6,7,9,11,13,23
213,213,8
1,4,6,7,9,11,13,23
207,207,9
1,4,5,6,7,13,14,20,23
206,206,9
1,4,5,6,7,13,14,18,20
199,199,9
1,4,6,7,11,13,14,20,23
205,205,8
3,6,7,8,9,13,14,20
181,181,1
24
209,209,5
11,12,17,18,22
195,195,8
5,6,10,11,12,15,16,21
186,186,9
2,3,4,5,7,8,9,13,14
193,193,8
1,2,3,4,7,8,13,23
184,184,7
1,2,3,7,8,13,20
208,208,6
1,2,3,7,8,13
214,214,3
1,2,7
212,212,2
3,9
204,204,1
12
188,188,2
8,14
182,182,3
7,8,13
189,189,3
8,13,20
183,183,4
8,14,19,20
183,183,4
7,8,13,20
183,183,4
7,19,20,22
181,181,4
7,13,14,20
185,185,4
13,20,21,22
185,185,4
13,20,21,22
191,191,3
20,21,22
185,185,3
21,22,23
184,184,3
21,22,23
191,191,3
21,22,23
188,188,3
21,22,23
191,191,3
21,22,23
200,200,3
21,22,23
188,188,3
17,21,23
181,181,3
18,21,23
190,190,3
1,18,21
180,180,3
18,21,22
190,190,3
18,21,23
188,188,3
14,18,21
184,184,3
17,18,21
180,180,2
18,21
