504,30
392,392,6
5,6,11,16,22,23
384,384,5
5,9,11,16,22
368,368,6
3,5,11,13,16,22
368,368,6
5,11,16,17,21,22
388,388,7
5,11,16,17,21,22,24
368,368,8
16,17,18,19,21,22,23,24
368,368,8
16,17,18,19,21,22,23,24
368,368,9
9,12,17,18,20,21,22,23,24
360,360,10
1,6,12,14,15,18,20,21,23,24
377,377,8
2,3,4,7,8,9,13,14
392,392,1
7
373,373,7
8,10,16,17,20,23,24
393,393,7
10,12,16,17,20,23,24
364,364,7
1,7,8,10,17,20,23
371,371,6
1,7,8,10,17,23
378,378,2
7,13
384,384,1
7
393,393,2
3,15
372,372,3
4,18,24
371,371,3
2,4,9
372,372,3
3,4,9
372,372,3
6,9,24
384,384,4
5,9,13,21
384,384,4
5,6,9,24
394,394,4
3,5,9,24
394,394,4
5,9,15,24
369,369,4
3,9,13,16
369,369,4
2,16,17,23
387,387,4
1,5,15,16
384,384,3
14,15,16
387,387,3
3,15,16
387,387,3
9,15,16
387,387,3
2,15,16
387,387,3
2,15,16
387,387,3
3,16,22
386,386,2
3,16
384,384,2
16,19
384,384,2
16,19
384,384,2
20,22
371,371,2
20,22
363,363,1
21
362,362,1
13
370,370,2
5,10
391,391,3
2,6,18
392,392,8
5,6,8,9,14,16,18,24
387,387,8
2,3,5,7,9,12,14,24
360,360,10
2,3,4,5,6,7,8,11,15,19
393,393,2
20,21
367,367,9
6,10,11,12,17,18,22,23,24
393,393,8
4,5,6,11,12,17,18,19
375,375,5
3,4,5,6,12
387,387,4
4,5,6,12
387,387,4
3,5,6,9
387,387,4
3,5,6,9
369,369,3
8,14,17
378,378,2
1,9
379,379,1
7
378,378,1
9
371,371,1
4
379,379,1
13
395,395,2
7,18
371,371,1
13
363,363,2
1,17
394,394,3
9,15,17
363,363,2
7,13
394,394,2
7,13
394,394,2
7,13
369,369,3
7,8,13
369,369,3
6,7,13
369,369,2
7,13
386,386,3
7,13,14
380,380,3
2,7,13
388,388,7
6,12,16,20,21,22,23
392,392,5
11,20,22,23,24
388,388,7
2,4,5,11,20,22,23
364,364,8
2,4,5,11,18,22,23,24
388,388,8
4,11,12,16,20,22,23,24
377,377,8
11,16,17,18,21,22,23,24
377,377,8
16,17,18,20,21,22,23,24
361,361,9
12,15,17,18,20,21,22,23,24
361,361,10
1,5,6,10,11,12,16,17,18,20
362,362,8
2,3,4,5,6,7,12,16
373,373,4
17,20,21,22
380,380,8
5,13,14,17,19,20,22,23
373,373,8
8,13,14,17,19,20,21,22
378,378,8
6,8,13,16,17,20,22,23
384,384,8
5,13,14,16,17,19,20,22
361,361,7
8,13,15,17,19,20,22
370,370,5
8,13,17,20,22
366,366,4
8,13,19,20
367,367,3
13,20,22
372,372,1
13
363,363,1
18
363,363,1
24
364,364,2
18,24
395,395,2
18,24
363,363,2
18,24
369,369,2
18,24
360,360,2
18,24
380,380,3
2,8,24
371,371,3
11,23,24
385,385,3
2,18,24
371,371,2
12,24
385,385,3
18,19,24
385,385,3
2,18,24
388,388,3
9,18,24
385,385,2
18,24
369,369,3
13,18,24
360,360,3
2,12,24
363,363,2
2,24
394,394,3
12,18,24
363,363,3
12,18,24
363,363,3
12,18,24
380,380,3
2,12,24
364,364,2
18,24
381,381,2
20,22
373,373,3
15,21,22
360,360,5
11,15,20,21,23
368,368,9
5,11,14,15,17,19,21,22,23
391,391,4
13,19,20,22
367,367,9
3,4,10,11,12,16,17,18,24
365,365,8
3,4,5,6,10,12,18,24
375,375,6
3,4,5,6,10,12
388,388,5
3,4,5,6,12
388,388,5
3,4,5,6,12
388,388,5
4,5,6,12,18
360,360,4
5,6,11,24
387,387,5
