504,20
232,232,2
2,13
232,232,3
16,23,24
229,229,1
21
227,227,1
12
240,240,1
1
248,248,2
1,16
238,238,2
1,13
238,238,2
1,13
235,235,3
1,7,13
235,235,3
1,3,7
250,250,3
1,3,19
238,238,2
1,20
220,220,2
1,20
220,220,2
1,20
221,221,1
20
242,242,1
21
239,239,1
18
239,239,1
21
229,229,1
22
223,223,1
24
250,250,1
23
226,226,3
22,23,24
238,238,3
6,8,23
233,233,3
6,23,24
233,233,3
5,12,24
222,222,3
5,20,24
248,248,3
6,23,24
233,233,1
6
232,232,3
4,6,22
221,221,3
4,6,12
229,229,3
6,12,21
237,237,2
5,6
240,240,1
6
240,240,1
6
218,218,1
6
218,218,1
4
244,244,1
4
226,226,1
19
240,240,1
12
241,241,1
20
241,241,1
20
238,238,1
10
230,230,1
19
248,248,1
19
237,237,1
1
229,229,2
5,19
245,245,1
6
226,226,2
6,16
237,237,1
6
237,237,1
6
220,220,2
5,6
229,229,2
5,6
229,229,3
5,6,19
246,246,4
5,6,9,19
229,229,2
6,12
219,219,2
6,17
233,233,3
6,17,24
238,238,3
17,18,24
226,226,3
11,17,18
230,230,4
16,17,18,24
226,226,3
12,17,18
231,231,3
12,17,18
222,222,2
17,24
229,229,1
7
219,219,1
24
222,222,1
18
238,238,1
17
238,238,1
23
238,238,1
24
229,229,2
2,18
225,225,2
18,24
226,226,2
18,24
222,222,1
22
232,232,1
6
229,229,1
21
240,240,1
1
229,229,1
1
235,235,2
1,7
229,229,3
1,8,13
229,229,3
1,7,13
242,242,3
1,7,13
245,245,4
7,15,19,21
231,231,3
1,7,13
231,231,3
1,4,7
220,220,3
1,4,7
231,231,2
1,7
239,239,2
1,7
223,223,2
1,7
223,223,1
7
231,231,1
7
227,227,1
2
231,231,1
23
226,226,1
23
250,250,2
6,10
233,233,3
6,17,23
225,225,3
6,17,23
225,225,3
11,17,23
233,233,3
6,17,23
222,222,3
12,17,18
232,232,2
13,18
232,232,3
12,17,23
217,217,3
11,12,23
232,232,3
11,17,23
229,229,3
10,17,23
232,232,3
17,18,23
225,225,2
12,17
231,231,3
12,17,18
240,240,2
12,17
228,228,3
1,5,6
246,246,1
11
223,223,1
17
226,226,1
11
238,238,1
17
226,226,1
11
230,230,1
12
230,230,1
19
249,249,1
1
247,247,1
12
240,240,2
11,23
233,233,2
12,23
225,225,3
11,12,23
233,233,2
12,23
220,220,3
6,11,23
222,222,3
2,17,23
229,229,3
