504,28
441,441,4
10,22,23,24
450,450,5
11,12,15,21,22
437,437,4
3,11,12,21
436,436,3
3,4,24
466,466,3
3,11,22
456,456,2
3,4
436,436,2
3,15
456,456,2
3,4
456,456,2
3,4
446,446,2
3,11
446,446,2
3,6
456,456,2
3,21
459,459,1
3
442,442,2
3,4
446,446,2
3,4
446,446,3
3,12,22
456,456,2
3,4
446,446,3
3,4,22
446,446,3
3,4,11
446,446,3
3,12,20
456,456,2
3,12
434,434,2
3,12
449,449,3
2,3,6
441,441,3
3,12,14
441,441,3
3,6,13
449,449,3
3,6,21
437,437,5
3,4,6,12,17
458,458,4
3,4,11,12
457,457,3
3,4,12
467,467,4
3,4,6,12
456,456,9
2,3,4,6,8,11,12,18,20
459,459,8
1,2,3,4,6,7,11,12
466,466,8
1,2,3,4,5,6,11,12
464,464,2
13,17
435,435,10
1,7,10,11,16,17,18,19,23,24
438,438,9
3,4,5,6,10,11,12,18,21
464,464,4
4,5,6,12
440,440,2
5,6
451,451,1
24
432,432,2
23,24
435,435,4
19,20,23,24
445,445,3
14,23,24
436,436,3
10,23,24
437,437,3
17,23,24
450,450,3
17,23,24
450,450,3
16,17,24
435,435,2
16,24
466,466,3
16,20,24
450,450,3
18,23,24
449,449,4
3,7,17,24
448,448,4
3,17,18,24
437,437,4
2,3,20,24
441,441,4
2,17,20,24
448,448,5
2,3,4,17,20
434,434,6
3,10,17,20,23,24
437,437,5
3,10,17,20,24
466,466,4
2,3,17,20
434,434,4
2,3,20,24
448,448,4
3,17,20,23
458,458,4
3,20,23,24
459,459,4
8,17,23,24
466,466,5
3,17,20,23,24
467,467,6
5,7,16,17,23,24
467,467,6
5,9,15,16,23,24
466,466,5
3,15,16,17,24
466,466,5
4,5,15,16,19
440,440,2
2,3
440,440,2
18,24
432,432,4
18,22,23,24
463,463,8
2,11,12,16,17,18,23,24
454,454,7
4,5,6,7,8,9,11
439,439,1
2
438,438,4
19,21,23,24
434,434,7
3,6,8,16,21,22,24
456,456,4
3,6,20,23
436,436,3
12,16,23
466,466,3
6,20,23
437,437,4
3,5,6,7
437,437,3
5,6,15
463,463,2
3,6
459,459,1
3
465,465,1
21
451,451,1
9
451,451,1
6
451,451,1
2
451,451,1
16
451,451,1
2
465,465,1
7
446,446,1
2
454,454,1
24
467,467,1
22
451,451,1
1
451,451,1
1
451,451,1
1
446,446,1
1
451,451,1
1
446,446,1
1
455,455,3
1,4,6
437,437,3
1,2,4
442,442,3
1,2,4
449,449,4
1,2,4,19
449,449,4
1,3,4,10
459,459,3
1,4,10
465,465,8
1,2,3,4,5,6,16,23
451,451,5
1,2,3,4,10
443,443,4
13,19,21,22
439,439,10
1,7,8,10,11,16,17,18,23,24
446,446,9
3,4,5,6,10,11,12,18,19
466,466,5
3,4,5,6,9
461,461,2
5,6
432,432,1
24
453,453,2
22,23
434,434,3
15,16,23
433,433,2
16,23
449,449,2
16,23
450,450,2
16,23
444,444,2
16,23
444,444,2
22,23
466,466,1
8
459,459,1
1
445,445,1
13
444,444,1
24
455,455,1
20
435,435,1
20
435,435,1
20
435,435,1
20
449,449,3
1,4,20
445,445,3
3,5,20
455,455,2
3,20
441,441,2
3,21
467,467,2
6,20
450,450,2
3,20
441,441,2
20,23
437,437,2
1,20
442,442,2
1,23
459,459,2
1,8
466,466,3
1,11,23
440,440,3
1,4,15
451,451,1
1
432,432,2
18,24
448,448,4
18,22,23,24
463,463,7
12,17,18,21,22,23,24
455,455,7
4,5,6,7,8,10,11
432,432,2
2,7
451,451,3
21,22,23
432,432,5
15,20,21,22,23
458,458,3
18,20,21
463,463,1
23
463,463,1
20
455,455,1
10
451,451,1
9
451,451,1
9
453,453,1
19
453,453,1
5
455,455,1
1
459,459,1
17
459,459,1
14
466,466,1
1
445,445,2
2,11
445,445,2
1,20
455,455,1
1
455,455,1
20
466,466,1
3
445,445,2
2,20
445,445,2
2,3
445,445,2
3,20
456,456,1
2
455,455,2
20,22
445,445,2
1,2
445,445,2
3,23
463,463,2
2,20
433,433,3
2,3,20
442,442,4
2,5,11,20
458,458,4
2,9,20,23
464,464,8
1,2,3,5,6,15,20,23
432,432,7
1,2,3,6,16,20,23
466,466,8
1,2,5,6,15,16,19,23
434,434,4
13,19,20,21
436,436,10
1,2,8,9,10,11,16,17,18,24
446,446,9
3,4,5,6,10,11,12,18,19
456,456,5
3,4,5,6,12
440,440,2
5,6
432,432,1
23
463,463,2
22,23
444,444,3
16,22,23
432,432,3
4,22,23
449,449,3
16,22,23
441,441,3
16,22,23
437,437,3
3,16,23
435,435,2
22,23
456,456,1
23
456,456,1
21
456,456,1
20
456,456,1
20
456,456,1
11
435,435,1
20
446,446,1
20
446,446,1
20
456,456,1
23
459,459,1
23
459,459,1
23
446,446,1
23
441,441,1
2
455,455,1
23
445,445,1
23
446,446,1
23
434,434,2
22,23
467,467,5
5,15,17,22,23
440,440,5
1,5,15,20,24
453,453,3
1,2,6
458,458,2
1,2
432,432,2
17,24
440,440,4
18,22,23,24
462,462,8
3,12,17,18,21,22,23,24
463,463,8
5,6,7,8,9,10,11,23
432,432,2
2,8
451,451,3
16,21,22
432,432,6
8,15,16,20,21,22
450,450,4
2,15,16,21
443,443,1
16
437,437,1
16
436,436,1
2
454,454,1
16
454,454,1
2
451,451,1
6
454,454,1
20
446,446,1
2
451,451,1
3
455,455,1
6
446,446,1
6
467,467,1
3
446,446,1
6
446,446,1
6
467,467,1
6
446,446,1
6
446,446,1
6
467,467,1
23
467,467,1
6
467,467,1
6
467,467,1
6
467,467,1
6
459,459,1
6
455,455,2
6,24
459,459,1
6
442,442,3
3,6,16
450,450,4
2,6,16,24
441,441,2
2,6
465,465,8
2,6,7,15,16,20,23,24
465,465,7
2,3,6,15,16,23,24
434,434,4
13,19,20,22
439,439,10
1,2,3,7,8,9,10,17,18,24
