504,29
96,96,4
11,12,14,24
88,88,3
2,12,18
88,88,3
12,18,24
83,83,3
4,12,18
73,73,3
3,12,18
75,75,3
12,18,19
78,78,3
18,23,24
82,82,7
6,12,17,18,22,23,24
105,105,11
1,4,5,6,10,11,12,15,16,17,22
96,96,10
1,2,3,4,7,8,13,14,16,19
91,91,9
1,2,3,4,7,8,9,13,19
77,77,8
1,2,3,7,8,9,13,15
103,103,7
1,2,3,6,7,8,13
101,101,5
1,2,4,8,16
91,91,3
4,5,10
107,107,3
4,9,16
106,106,3
4,5,16
100,100,2
4,16
98,98,1
12
107,107,3
9,10,11
104,104,1
11
93,93,1
12
87,87,1
7
99,99,2
1,13
72,72,2
6,13
82,82,3
1,2,7
74,74,3
1,7,8
89,89,4
1,2,7,8
87,87,3
7,8,10
92,92,3
2,7,13
98,98,2
7,10
77,77,3
1,7,17
76,76,1
7
88,88,1
13
76,76,1
2
88,88,1
6
86,86,1
6
78,78,1
6
94,94,1
6
94,94,2
6,21
94,94,2
3,6
102,102,2
5,6
74,74,3
3,4,6
74,74,4
3,4,5,6
91,91,4
3,4,5,11
80,80,5
3,4,5,6,14
82,82,6
1,4,5,6,12,18
88,88,6
4,5,6,12,18,24
88,88,7
4,5,6,11,12,18,24
89,89,8
4,5,6,11,12,18,23,24
89,89,8
4,5,6,11,12,17,18,24
88,88,9
3,4,5,11,12,17,18,23,24
90,90,10
1,2,3,4,8,9,12,14,15,22
89,89,7
1,7,13,14,19,20,21
97,97,5
7,13,14,19,20
73,73,5
3,4,12,18,19
73,73,4
3,4,12,18
104,104,3
3,4,12
102,102,2
4,12
102,102,2
4,5
81,81,1
22
96,96,1
11
88,88,2
1,12
93,93,2
1,11
96,96,2
1,17
99,99,2
1,11
104,104,1
23
74,74,1
5
94,94,1
4
106,106,1
4
87,87,2
4,20
74,74,2
3,4
81,81,2
4,5
81,81,2
4,5
81,81,2
3,4
88,88,2
3,4
97,97,2
3,4
81,81,2
3,4
91,91,3
12,18,24
82,82,7
6,12,17,18,22,23,24
78,78,11
1,4,5,6,10,11,12,14,16,17,22
82,82,10
1,2,3,4,7,8,9,10,13,14
83,83,9
1,2,3,4,7,8,13,14,19
74,74,9
1,2,7,8,9,13,14,18,19
84,84,6
1,2,4,5,8,9
102,102,5
1,2,3,4,5
106,106,2
4,5
87,87,1
24
98,98,1
4
87,87,1
5
99,99,1
21
94,94,1
4
93,93,1
13
85,85,2
13,19
100,100,3
1,7,13
90,90,5
1,7,8,13,18
74,74,6
1,2,6,7,8,9
89,89,5
1,2,7,8,11
81,81,5
1,7,8,10,11
102,102,7
1,7,8,11,15,16,17
92,92,3
13,16,17
92,92,3
7,13,17
87,87,3
8,15,17
87,87,3
8,13,17
77,77,2
7,8
80,80,2
8,13
94,94,1
2
80,80,1
9
80,80,1
24
79,79,1
4
88,88,1
7
78,78,1
6
86,86,2
4,6
86,86,1
24
77,77,2
6,24
76,76,3
6,20,24
74,74,3
5,20,24
102,102,4
6,12,18,24
88,88,5
4,5,6,12,17
90,90,7
4,5,6,12,17,18,24
90,90,8
5,6,11,12,13,17,18,24
90,90,8
4,5,6,11,12,17,18,24
90,90,9
4,5,6,11,12,17,18,19,24
80,80,10
4,5,10,11,12,17,18,19,23,24
89,89,10
1,2,8,9,14,15,20,21,22,23
81,81,7
1,7,13,14,19,20,21
102,102,5
7,13,14,19,20
106,106,4
4,12,19,22
98,98,2
4,12
78,78,2
4,18
107,107,2
4,5
86,86,1
4
94,94,2
2,11
85,85,2
2,8
84,84,4
1,2,7,11
93,93,3
1,2,11
84,84,3
1,2,11
74,74,2
2,11
100,100,3
9,11,15
98,98,2
2,13
99,99,2
11,15
99,99,1
11
73,73,1
12
73,73,1
4
87,87,1
4
73,73,1
4
75,75,1
4
88,88,1
4
75,75,1
4
75,75,1
4
81,81,2
18,24
76,76,7
10,12,17,18,22,23,24
78,78,11
1,4,5,6,9,10,11,15,16,18,22
76,76,10
1,2,3,7,8,9,13,14,19,24
91,91,9
1,2,3,7,8,9,13,14,23
83,83,8
1,2,7,8,9,13,14,15
84,84,7
1,2,3,4,7,9,12
101,101,3
1,2,4
100,100,2
3,16
87,87,1
17
99,99,1
15
79,79,1
19
101,101,2
2,19
94,94,1
19
97,97,2
2,19
96,96,3
2,9,11
92,92,3
2,9,11
82,82,5
2,7,9,17,18
81,81,7
1,2,7,8,9,11,17
81,81,6
1,2,7,9,11,17
73,73,6
1,2,7,9,11,17
88,88,5
1,7,8,9,17
92,92,4
1,9,16,17
92,92,4
7,9,10,16
96,96,3
9,16,17
80,80,3
7,9,10
85,85,3
2,9,16
85,85,2
9,16
94,94,2
2,3
86,86,1
20
79,79,1
3
104,104,2
20,21
86,86,1
4
86,86,1
20
86,86,1
5
78,78,2
5,22
74,74,3
4,20,21
74,74,4
4,5,9,21
72,72,4
4,5,20,21
72,72,4
6,12,20,21
73,73,5
4,5,6,11,12
103,103,7
4,5,6,12,14,18,24
80,80,7
4,5,6,11,12,18,24
103,103,8
4,5,6,11,12,17,18,24
103,103,8
4,5,6,11,12,17,18,24
89,89,10
4,5,10,11,12,13,17,18,23,24
89,89,10
1,2,8,9,14,15,18,20,21,22
80,80,7
1,7,13,14,19,20,21
89,89,5
7,13,14,19,20
72,72,4
4,7,12,19
105,105,2
12,19
105,105,1
12
82,82,1
4
86,86,1
16
101,101,2
9,11
93,93,3
2,9,19
84,84,4
2,8,9,10
97,97,3
2,9,11
97,97,3
2,9,16
74,74,2
2,10
102,102,2
11,16
90,90,2
2,16
107,107,1
2
107,107,1
13
89,89,1
20
96,96,1
4
87,87,2
4,20
83,83,2
4,5
73,73,2
4,12
73,73,2
5,20
73,73,2
20,22
83,83,2
4,20
74,74,3
4,18,24
82,82,7
11,12,17,18,22,23,24
77,77,11
1,4,5,6,10,11,12,14,15,16,21
88,88,10
1,2,3,7,8,9,13,14,19,24
74,74,9
1,2,3,7,8,9,10,13,14
83,83,8
1,2,3,7,8,13,14,19
103,103,7
1,2,4,7,8,13,14
102,102,4
1,7,8,18
107,107,2
7,8
101,101,2
3,8
79,79,1
7
106,106,1
21
94,94,2
5,11
102,102,1
11
98,98,2
10,15
102,102,2
11,18
92,92,3
10,11,24
90,90,4
10,11,16,24
89,89,6
2,10,11,13,19,24
103,103,6
1,2,10,11,19,24
101,101,4
2,10,11,24
101,101,4
2,10,11,24
73,73,4
2,10,11,24
98,98,4
9,10,11,17
88,88,4
10,11,13,24
84,84,2
10,11
93,93,2
13,15
85,85,1
13
80,80,1
20
76,76,2
20,21
86,86,2
21,24
76,76,3
4,20,21
91,91,3
4,20,21
81,81,3
4,20,21
81,81,3
4,14,21
77,77,4
4,14,21,22
75,75,4
14,21,22,23
81,81,4
4,14,21,22
75,75,4
8,14,15,22
73,73,4
8,12,14,15
90,90,6
4,5,6,11,12,18
90,90,7
3,4,5,6,11,12,18
90,90,7
4,5,6,11,12,18,24
90,90,8
4,5,6,11,12,17,18,24
90,90,8
4,5,6,11,12,17,18,24
88,88,10
4,5,10,11,12,17,18,19,23,24
89,89,10
1,2,7,8,9,14,15,16,18,22
104,104,7
1,7,8,13,14,19,20
81,81,5
7,13,14,19,24
105,105,4
4,7,12,19
100,100,3
4,12,18
73,73,2
4,12
73,73,1
4
102,102,1
2
107,107,2
7,11
85,85,1
11
107,107,2
10,11
84,84,2
2,10
84,84,2
10,18
98,98,1
11
97,97,1
9
85,85,1
4
97,97,1
16
87,87,2
7,12
87,87,2
7,12
75,75,3
5,12,18
83,83,3
7,12,14
88,88,3
5,18,24
105,105,3
4,14,18
75,75,3
12,14,18
105,105,3
12,14,18
75,75,3
4,12,14
88,88,3
12,18,24
82,82,7
12,17,18,21,22,23,24
77,77,11
1,4,5,6,10,11,12,16,17,18,22
74,74,10
1,2,3,4,7,8,9,12,13,14
83,83,9
1,2,3,7,8,9,13,14,24
73,73,8
1,2,3,7,8,13,14,20
101,101,7
1,2,3,4,6,7,8
103,103,5
1,3,7,8,9
102,102,3
1,3,10
106,106,2
3,9
79,79,2
3,12
79,79,2
3,10
97,97,1
3
102,102,2
10,17
98,98,2
10,17
78,78,2
17,22
99,99,1
10
99,99,1
2
93,93,1
1
94,94,1
1
107,107,1
2
107,107,1
2
91,91,1
20
81,81,1
16
96,96,1
4
96,96,1
20
91,91,1
4
91,91,2
9,17
89,89,2
4,9
83,83,3
4,16,17
73,73,3
4,9,10
78,78,3
4,10,11
81,81,4
4,10,17,23
83,83,4
4,10,12,17
77,77,4
4,10,11,17
76,76,4
4,10,17,18
81,81,4
4,10,17,18
83,83,4
4,10,11,17
75,75,5
4,10,11,17,22
82,82,6
4,10,11,17,18,23
74,74,6
4,6,10,12,18,24
88,88,7
4,5,6,11,12,18,24
82,82,7
5,6,11,12,17,18,24
82,82,8
5,6,10,11,12,17,18,24
82,82,8
4,5,6,11,12,17,18,24
90,90,10
4,5,10,11,12,17,18,19,23,24
89,89,10
1,2,4,8,9,14,15,16,21,22
74,74,7
1,7,13,14,19,20,21
89,89,5
7,13,17,19,20
73,73,5
4,7,11,12,17
72,72,4
4,12,17,18
98,98,3
4,12,17
90,90,2
4,12
87,87,2
4,18
101,101,1
4
103,103,1
4
101,101,1
4
99,99,1
18
94,94,1
18
85,85,1
15
105,105,1
18
98,98,1
4
90,90,1
18
104,104,2
3,18
81,81,2
12,18
106,106,2
17,18
91,91,2
12,18
75,75,3
4,12,18
81,81,3
3,12,18
91,91,3
4,12,18
91,91,3
12,15,18
72,72,3
4,12,18
86,86,3
12,18,24
82,82,7
6,12,17,18,22,23,24
77,77,11
1,4,5,6,9,10,11,12,16,17,21
82,82,10
1,2,3,4,7,8,9,13,14,15
91,91,9
1,2,3,7,8,9,13,14,15
91,91,8
1,2,3,7,8,9,13,14
80,80,8
1,2,4,7,8,10,12,14
103,103,5
1,7,8,9,19
91,91,4
1,7,10,15
101,101,3
18,23,24
99,99,3
18,23,24
101,101,2
18,24
82,82,2
18,24
96,96,3
4,18,21
104,104,2
12,21
78,78,2
18,21
86,86,1
21
76,76,1
21
94,94,1
9
100,100,1
21
76,76,1
4
94,94,1
21
76,76,1
21
97,97,1
21
77,77,1
18
81,81,1
18
96,96,2
10,18
105,105,3
4,18,21
77,77,2
4,18
77,77,3
4,18,21
88,88,3
4,12,18
89,89,3
4,12,18
73,73,3
4,12,18
72,72,4
4,11,12,18
91,91,4
4,12,18,23
91,91,5
4,11,12,14,18
75,75,5
4,12,17,18,23
72,72,5
4,12,18,22,23
89,89,6
4,12,17,18,22,23
72,72,6
4,11,12,15,18,23
74,74,6
6,11,12,17,18,24
88,88,6
5,6,12,18,23,24
74,74,7
4,5,6,11,12,18,24
72,72,8
5,6,10,11,12,18,23,24
88,88,8
4,5,6,11,12,17,18,24
82,82,10
4,5,10,11,12,17,18,19,23,24
90,90,10
1,2,8,9,10,14,15,16,21,22
81,81,7
1,7,13,14,19,20,21
105,105,6
7,9,13,14,19,20
106,106,4
4,12,18,19
104,104,3
4,12,18
104,104,3
12,17,18
107,107,3
12,17,18
87,87,2
18,20
86,86,1
18
100,100,1
18
98,98,1
18
99,99,1
18
85,85,1
4
83,83,1
18
96,96,1
18
107,107,1
18
91,91,2
18,22
104,104,2
18,24
86,86,2
18,24
83,83,3
3,18,24
86,86,2
18,24
73,73,3
3,12,18
73,73,3
11,12,18
91,91,3
12,17,18
83,83,3
12,17,18
73,73,3
12,18,24
90,90,3
12,18,24
