504,28
412,412,4
16,17,18,23
412,412,4
17,18,23,24
403,403,6
16,17,18,22,23,24
397,397,7
11,17,18,21,22,23,24
401,401,9
9,10,16,17,19,20,21,22,23
401,401,8
3,4,8,9,10,14,19,20
402,402,2
2,7
409,409,5
5,6,14,18,23
408,408,5
6,12,17,18,23
403,403,5
5,6,11,12,18
417,417,2
5,18
406,406,1
12
420,420,1
8
399,399,1
22
415,415,2
1,9
423,423,3
1,7,9
410,410,3
1,2,9
400,400,3
1,2,9
400,400,3
1,2,9
400,400,3
1,2,9
427,427,3
1,2,9
427,427,3
1,2,9
427,427,3
1,2,9
403,403,4
1,2,4,9
431,431,4
1,2,9,21
431,431,4
1,8,9,22
431,431,4
1,8,9,15
431,431,4
1,2,9,15
402,402,3
9,15,21
427,427,3
1,9,15
427,427,3
8,9,15
427,427,3
1,9,15
402,402,3
8,9,15
401,401,3
1,9,15
403,403,3
8,9,15
427,427,3
19,20,21
401,401,7
7,13,15,16,19,20,21
431,431,10
1,2,3,7,8,9,10,11,15,22
398,398,9
1,2,3,4,5,6,9,10,11
406,406,8
2,3,4,5,6,11,12,19
422,422,7
3,4,5,6,11,12,17
425,425,2
3,6
409,409,2
5,19
400,400,2
19,20
410,410,1
19
430,430,1
5
424,424,1
7
425,425,2
9,23
412,412,2
16,23
402,402,3
9,15,22
416,416,4
4,9,20,21
408,408,5
10,15,20,21,22
401,401,5
9,15,20,21,22
401,401,5
9,10,14,20,21
431,431,4
7,15,20,22
401,401,4
15,20,21,22
431,431,5
9,13,15,20,21
402,402,4
1,9,20,21
427,427,4
7,9,15,20
427,427,4
9,15,20,21
427,427,4
2,9,21,24
427,427,4
2,9,13,20
398,398,4
9,20,21,22
427,427,4
15,19,20,21
401,401,5
9,15,20,22,24
402,402,5
1,9,20,21,24
401,401,5
9,13,14,20,21
402,402,5
14,15,20,21,24
406,406,4
14,16,21,24
406,406,4
9,13,15,22
410,410,4
9,21,22,24
418,418,5
15,18,22,23,24
416,416,2
20,24
412,412,4
18,22,23,24
416,416,5
18,21,22,23,24
430,430,7
9,17,18,21,22,23,24
409,409,9
9,14,15,16,19,20,21,22,24
423,423,8
4,8,9,13,14,15,19,20
407,407,2
2,3
396,396,5
11,12,17,21,24
411,411,4
11,12,17,18
399,399,3
5,11,17
405,405,1
5
411,411,1
9
403,403,1
9
398,398,2
2,9
398,398,2
3,9
407,407,2
2,9
430,430,2
2,9
418,418,3
2,9,22
423,423,3
2,8,9
402,402,3
2,9,20
402,402,3
2,8,9
402,402,3
2,3,9
423,423,3
8,9,19
423,423,3
2,9,20
415,415,4
2,7,8,9
402,402,3
3,8,9
423,423,3
8,9,21
415,415,3
2,8,9
415,415,3
2,8,9
427,427,4
2,4,8,9
427,427,4
2,7,8,9
427,427,4
2,8,9,16
427,427,4
2,7,8,9
427,427,3
2,8,9
415,415,4
2,8,9,13
431,431,4
13,19,20,21
431,431,7
7,8,13,14,15,20,21
401,401,10
1,2,3,4,8,9,10,11,15,16
430,430,9
1,2,3,4,5,6,9,10,11
413,413,7
3,4,5,6,10,11,12
404,404,7
3,4,5,6,11,12,17
431,431,2
11,17
409,409,2
13,21
419,419,2
8,13
420,420,2
14,15
