504,29
99,99,4
16,17,18,22
86,86,1
22
86,86,1
3
86,86,1
1
86,86,1
13
86,86,1
7
80,80,1
16
80,80,1
22
72,72,1
24
92,92,3
22,23,24
78,78,4
20,22,23,24
99,99,8
12,15,16,20,21,22,23,24
87,87,8
16,18,19,20,21,22,23,24
94,94,8
5,15,17,18,20,21,22,24
97,97,8
15,16,17,18,19,22,23,24
104,104,8
15,16,17,20,21,22,23,24
96,96,8
15,17,18,20,21,22,23,24
75,75,5
15,21,22,23,24
84,84,8
3,16,17,19,20,21,22,23
103,103,2
18,24
72,72,7
5,10,11,17,18,22,23
88,88,10
3,4,5,9,10,14,15,19,20,21
105,105,9
1,2,3,7,8,13,14,19,24
106,106,7
1,2,3,7,8,13,19
101,101,6
1,2,3,7,8,13
94,94,5
1,2,3,7,13
95,95,3
1,7,13
107,107,1
12
85,85,1
24
73,73,2
20,23
107,107,2
22,23
98,98,3
19,20,24
84,84,4
10,21,23,24
102,102,3
19,22,24
87,87,3
19,20,23
85,85,3
19,20,21
92,92,5
15,19,20,22,23
85,85,3
19,20,23
87,87,4
5,18,19,20
84,84,3
5,20,22
79,79,3
19,20,23
79,79,3
5,19,20
95,95,3
6,19,20
95,95,4
2,5,7,19
84,84,3
5,19,20
84,84,3
5,7,19
99,99,4
5,16,19,22
96,96,3
5,6,23
94,94,4
2,6,7,23
107,107,4
5,7,19,22
99,99,4
6,7,20,21
84,84,5
5,6,19,20,24
76,76,5
5,6,16,20,21
79,79,4
5,6,19,20
84,84,5
5,6,9,19,20
100,100,4
5,6,19,20
99,99,3
15,19,20
101,101,2
11,12
106,106,5
6,11,12,15,18
78,78,6
5,6,11,12,18,24
89,89,7
4,5,6,11,12,18,24
78,78,8
4,5,6,11,12,17,18,24
105,105,10
3,4,9,10,11,17,20,22,23,24
78,78,8
1,7,8,13,14,15,20,21
106,106,5
7,13,14,19,20
98,98,3
13,19,20
75,75,1
13
95,95,1
6
73,73,2
5,6
93,93,2
5,6
104,104,2
5,6
95,95,2
5,19
85,85,1
6
75,75,1
5
75,75,1
6
75,75,1
5
75,75,1
6
73,73,1
6
75,75,1
6
94,94,2
5,6
104,104,3
4,5,6
101,101,6
1,2,3,4,5,6
107,107,8
1,2,3,4,5,6,9,12
