504,27
146,146,7
1,3,7,8,9,13,19
161,161,7
1,2,7,8,13,14,19
168,168,6
1,2,7,13,14,19
159,159,3
3,13,14
160,160,2
1,19
150,150,2
3,5
166,166,1
20
166,166,1
1
171,171,1
3
149,149,1
24
179,179,2
10,12
177,177,3
3,10,21
178,178,3
2,3,15
150,150,5
1,2,3,15,19
158,158,4
3,15,20,21
167,167,4
2,15,19,20
166,166,4
2,15,19,20
149,149,5
2,3,15,19,20
175,175,2
15,18
167,167,2
2,13
146,146,1
15
167,167,1
19
151,151,1
11
167,167,1
5
167,167,1
6
144,144,1
6
173,173,1
20
149,149,2
16,20
152,152,1
20
152,152,2
2,20
156,156,1
20
161,161,2
15,20
155,155,3
14,18,20
161,161,3
11,20,22
152,152,3
4,11,18
162,162,4
11,12,17,18
168,168,5
5,6,12,18,24
167,167,7
3,6,11,12,17,18,24
151,151,9
4,10,11,16,17,18,19,23,24
159,159,9
2,6,9,14,15,16,21,22,23
167,167,6
1,13,14,19,20,21
165,165,3
13,19,20
144,144,1
13
172,172,1
6
172,172,1
6
176,176,2
6,12
172,172,1
14
172,172,1
19
146,146,2
14,18
166,166,2
15,20
165,165,3
2,15,19
165,165,2
14,19
156,156,3
14,15,20
157,157,3
14,15,20
157,157,3
14,15,20
157,157,3
14,19,20
176,176,3
14,20,22
176,176,3
14,20,22
176,176,4
14,17,20,22
154,154,4
1,14,20,22
178,178,4
14,19,20,22
176,176,4
8,14,20,22
158,158,4
14,15,19,20
148,148,3
14,20,22
173,173,3
14,20,22
145,145,3
19,20,23
155,155,2
19,20
153,153,2
14,20
171,171,1
24
168,168,4
17,18,23,24
144,144,8
9,11,12,15,17,18,21,22
176,176,9
3,4,8,9,13,14,15,19,20
147,147,8
1,2,7,8,9,10,13,19
153,153,7
1,2,3,7,13,14,19
152,152,5
1,7,13,14,19
173,173,3
13,14,19
165,165,2
13,19
165,165,2
14,19
157,157,1
13
172,172,1
19
172,172,2
14,19
157,157,2
14,20
174,174,2
14,19
178,178,3
13,14,24
150,150,4
13,14,18,19
150,150,5
13,14,18,19,22
158,158,5
6,7,13,14,19
147,147,5
5,7,13,14,19
147,147,5
7,13,14,19,24
157,157,5
7,13,14,16,19
175,175,3
7,14,18
165,165,3
13,14,18
176,176,2
13,14
165,165,1
14
165,165,1
14
144,144,1
14
175,175,1
16
162,162,1
4
173,173,1
14
177,177,3
7,13,14
156,156,2
13,19
179,179,2
7,13
152,152,2
7,13
152,152,3
7,11,13
162,162,2
13,14
155,155,3
7,13,14
167,167,3
13,14,18
177,177,5
6,9,12,17,18
158,158,5
6,11,12,18,24
167,167,7
5,6,11,12,17,18,24
151,151,9
3,4,5,10,11,16,22,23,24
159,159,8
2,8,9,15,16,21,22,23
158,158,6
7,8,13,14,20,21
165,165,3
7,13,19
177,177,1
14
172,172,1
14
174,174,1
14
174,174,1
14
155,155,1
14
154,154,2
13,14
154,154,2
13,14
165,165,2
13,14
154,154,2
13,14
154,154,3
9,13,14
173,173,3
7,13,14
144,144,3
7,13,14
157,157,3
13,14,19
147,147,3
7,13,14
156,156,3
7,13,14
176,176,3
7,13,14
147,147,3
7,13,14
147,147,3
7,13,14
178,178,3
2,13,14
147,147,3
7,13,14
147,147,3
7,13,14
156,156,3
7,13,14
173,173,2
13,14
149,149,2
7,13
168,168,1
13
157,157,1
2
170,170,1
6
168,168,4
12,18,23,24
144,144,8
3,6,10,11,16,17,21,22
176,176,10
3,4,8,9,13,14,15,19,20,24
177,177,8
1,2,3,7,8,13,14,19
153,153,7
1,2,7,8,13,16,19
169,169,5
1,3,7,13,19
159,159,3
7,8,13
165,165,2
13,19
158,158,1
13
171,171,1
24
166,166,1
2
149,149,1
13
177,177,1
14
172,172,1
13
157,157,2
10,13
157,157,2
2,13
178,178,2
13,19
176,176,3
2,13,19
150,150,4
2,13,19,20
150,150,4
2,7,13,19
150,150,4
2,13,19,20
175,175,2
1,20
150,150,2
7,19
165,165,1
7
144,144,1
4
166,166,1
3
168,168,1
3
166,166,2
5,7
150,150,2
4,5
179,179,1
5
173,173,1
14
179,179,1
5
170,170,1
15
172,172,1
13
169,169,1
2
172,172,1
19
159,159,2
12,19
162,162,3
12,19,23
178,178,4
5,6,12,18
175,175,5
6,12,18,22,24
150,150,7
5,6,7,11,12,18,24
151,151,9
4,10,11,16,17,18,19,23,24
159,159,8
2,8,9,15,16,21,22,23
158,158,6
7,13,14,19,20,21
165,165,3
13,19,20
147,147,1
12
172,172,1
6
146,146,2
6,11
171,171,3
4,6,11
179,179,1
6
174,174,1
6
172,172,1
12
154,154,1
22
146,146,1
13
146,146,1
2
173,173,1
13
166,166,1
13
157,157,2
13,20
157,157,2
20,22
175,175,2
20,22
157,157,2
2,19
157,157,2
2,20
157,157,3
2,15,20
175,175,3
13,16,20
157,157,3
2,13,15
168,168,2
13,20
159,159,2
13,19
168,168,1
13
154,154,1
20
172,172,1
11
161,161,1
5
169,169,1
5
153,153,3
18,23,24
147,147,8
3,10,11,16,17,18,21,22
176,176,10
3,8,9,10,13,14,15,19,20,24
146,146,8
1,2,3,7,8,11,13,19
145,145,7
1,2,3,7,8,13,19
161,161,6
1,2,7,13,19,22
174,174,2
13,19
166,166,2
19,20
165,165,1
19
149,149,1
18
149,149,1
14
149,149,1
7
172,172,1
19
179,179,1
20
173,173,2
9,20
157,157,2
19,20
157,157,2
19,20
176,176,2
9,20
178,178,3
16,19,20
157,157,3
16,20,22
156,156,3
16,20,22
177,177,1
19
178,178,2
9,20
176,176,1
8
176,176,1
10
145,145,1
11
165,165,2
11,15
174,174,2
4,11
174,174,2
5,11
174,174,2
5,21
168,168,1
4
170,170,1
5
172,172,1
5
172,172,1
11
170,170,1
1
156,156,1
11
170,170,1
24
168,168,3
18,22,24
145,145,4
6,12,18,24
144,144,5
5,6,12,18,24
158,158,7
1,5,6,11,12,18,24
151,151,9
9,10,11,16,17,18,22,23,24
159,159,8
2,8,9,14,15,21,22,23
175,175,6
7,13,14,15,20,21
176,176,3
7,13,19
168,168,1
11
155,155,2
10,11
163,163,3
4,5,11
176,176,3
5,6,11
163,163,2
5,11
172,172,2
4,5
174,174,1
5
145,145,1
5
144,144,1
13
173,173,1
13
165,165,2
2,13
146,146,2
2,13
175,175,3
2,13,21
175,175,3
2,8,24
166,166,3
2,8,21
147,147,3
2,8,16
167,167,4
2,8,13,16
167,167,4
2,5,8,16
167,167,4
2,8,13,21
167,167,4
2,16,18,20
167,167,3
2,8,20
146,146,3
3,9,21
165,165,2
2,3
149,149,2
3,16
155,155,1
8
162,162,1
20
152,152,1
6
168,168,3
18,23,24
176,176,8
5,8,10,11,16,17,21,22
178,178,10
3,4,8,9,13,14,15,19,20,24
177,177,8
1,2,3,7,8,13,14,19
145,145,7
1,2,3,7,8,13,19
152,152,6
1,3,4,7,13,16
166,166,3
3,7,9
174,174,2
3,7
153,153,1
4
149,149,1
3
156,156,1
14
170,170,1
3
157,157,1
7
177,177,1
9
179,179,1
9
157,157,2
2,9
178,178,3
2,9,21
158,158,5
2,9,15,20,21
158,158,5
1,2,9,20,21
146,146,4
1,2,9,23
157,157,4
1,2,9,23
166,166,4
1,2,7,21
145,145,1
2
144,144,1
4
155,155,1
4
177,177,1
4
177,177,1
3
159,159,1
4
163,163,1
4
163,163,1
22
177,177,3
1,2,23
166,166,1
2
165,165,1
16
165,165,1
16
165,165,1
16
168,168,1
10
179,179,2
5,23
170,170,2
5,24
178,178,4
5,12,18,24
175,175,5
5,6,12,18,24
158,158,7
5,6,8,11,12,18,24
151,151,9
4,5,10,11,12,16,17,18,24
159,159,9
2,6,8,9,14,15,20,21,22
175,175,6
7,13,14,15,19,20
165,165,3
13,19,20
177,177,1
13
144,144,2
4,5
168,168,3
4,5,9
172,172,1
6
174,174,1
22
179,179,1
20
145,145,1
13
165,165,2
2,13
165,165,2
2,13
178,178,3
2,13,16
154,154,3
2,13,14
154,154,3
2,13,22
167,167,3
2,13,22
167,167,3
2,13,22
157,157,4
2,13,14,22
178,178,4
2,13,15,22
157,157,3
2,13,22
144,144,4
1,2,13,22
144,144,4
1,2,13,22
156,156,4
1,2,13,22
146,146,4
2,4,13,22
154,154,4
2,13,18,22
153,153,3
2,13,22
145,145,3
2,10,13
155,155,1
2
170,170,1
11
161,161,1
2
145,145,4
12,18,23,24
176,176,8
5,10,11,12,16,17,18,21
147,147,10
2,3,8,9,13,14,15,19,20,24
176,176,9
1,2,3,6,7,8,9,13,15
145,145,7
1,2,3,7,8,13,19
169,169,5
1,3,7,13,14
150,150,3
2,13,19
166,166,2
2,13
175,175,1
19
149,149,1
6
149,149,1
5
156,156,1
19
172,172,1
18
177,177,1
19
177,177,2
18,19
178,178,3
17,18,19
166,166,4
14,18,19,20
158,158,5
13,14,18,19,20
167,167,5
2,14,17,18,19
166,166,5
1,2,17,18,19
166,166,5
1,2,13,18,19
151,151,4
2,9,19,24
173,173,3
2,9,22
175,175,2
2,7
178,178,1
2
