504,29
428,428,5
2,3,4,8,9
427,427,6
2,4,6,7,8,13
414,414,7
2,3,4,5,8,9,13
419,419,5
2,4,5,6,8
428,428,2
1,2
421,421,2
23,24
429,429,6
18,20,21,22,23,24
431,431,10
1,12,15,16,17,18,19,21,22,23
414,414,7
2,3,4,5,8,9,23
421,421,3
1,2,3
399,399,2
1,6
418,418,2
10,24
398,398,2
8,10
409,409,2
8,23
398,398,2
2,16
430,430,3
2,10,16
400,400,3
10,11,17
401,401,3
4,21,24
423,423,3
4,5,12
430,430,3
4,6,15
407,407,2
9,12
415,415,2
5,12
411,411,1
12
398,398,2
6,10
420,420,1
14
420,420,1
10
415,415,1
6
415,415,1
6
415,415,1
5
417,417,1
2
415,415,1
12
415,415,2
6,8
415,415,1
6
412,412,1
6
412,412,1
14
396,396,1
6
412,412,1
6
405,405,1
21
421,421,1
16
416,416,7
9,13,15,16,19,21,22
408,408,7
7,11,15,16,21,22,24
400,400,8
7,11,16,17,20,21,22,23
410,410,6
1,2,3,11,16,21
397,397,7
13,14,15,20,21,22,23
398,398,10
2,3,4,5,9,10,11,12,17,18
407,407,7
3,4,5,6,8,11,12
429,429,5
3,4,5,6,12
429,429,4
5,6,12,21
419,419,2
5,6
410,410,1
11
429,429,1
2
418,418,1
12
415,415,1
8
422,422,1
6
403,403,1
4
423,423,3
6,12,24
415,415,2
11,17
415,415,2
4,11
408,408,3
6,11,17
408,408,3
4,6,11
415,415,3
2,4,11
418,418,3
6,11,12
407,407,3
4,11,17
430,430,1
11
418,418,3
11,17,23
418,418,3
11,20,23
406,406,3
11,12,24
428,428,1
23
412,412,1
17
412,412,1
17
399,399,1
7
427,427,3
2,7,14
398,398,4
7,13,16,19
427,427,6
2,5,7,13,16,19
407,407,6
2,3,4,5,7,10
422,422,6
2,3,7,8,10,18
415,415,2
1,2
403,403,2
23,24
429,429,6
17,18,21,22,23,24
431,431,10
3,12,15,16,17,18,19,20,21,22
419,419,7
2,3,4,5,6,8,9
429,429,3
1,2,3
421,421,2
3,23
410,410,2
22,23
398,398,2
23,24
419,419,2
16,23
419,419,2
18,23
410,410,3
16,17,24
410,410,2
20,24
407,407,2
18,23
403,403,2
11,18
403,403,2
18,24
419,419,2
16,18
403,403,2
12,18
403,403,2
12,23
398,398,1
17
403,403,1
12
408,408,1
6
406,406,1
11
403,403,1
11
406,406,2
6,11
398,398,2
11,17
408,408,2
6,12
402,402,3
6,11,12
430,430,3
6,12,18
430,430,3
12,17,20
430,430,3
5,6,18
430,430,3
6,17,23
403,403,2
5,12
413,413,2
6,12
396,396,1
10
399,399,3
1,13,23
426,426,7
1,3,7,13,17,19,21
411,411,8
1,3,4,7,12,13,21,23
403,403,5
1,2,3,11,15
399,399,6
14,15,21,22,23,24
398,398,9
2,3,4,5,10,11,12,17,18
416,416,7
2,3,4,5,6,11,12
429,429,5
4,5,6,11,12
420,420,4
5,6,11,12
429,429,2
5,6
417,417,1
5
411,411,1
8
411,411,1
15
421,421,1
19
396,396,1
2
417,417,1
19
420,420,1
12
420,420,1
5
416,416,1
12
406,406,1
12
396,396,1
23
406,406,1
14
412,412,1
17
406,406,1
10
410,410,1
19
412,412,1
23
411,411,1
19
417,417,1
19
405,405,2
13,19
413,413,3
13,19,23
422,422,3
13,15,19
407,407,4
7,13,19,20
407,407,5
7,13,19,20,21
428,428,6
1,7,13,19,20,21
415,415,7
1,7,8,13,14,19,20
414,414,7
1,2,8,13,14,19,20
415,415,7
1,2,3,7,8,14,21
418,418,3
1,2,3
403,403,2
23,24
429,429,6
17,18,21,22,23,24
431,431,10
1,12,15,16,17,18,20,21,22,23
429,429,7
3,4,5,6,7,8,9
406,406,4
1,2,3,9
412,412,1
12
412,412,1
23
421,421,1
5
403,403,2
12,17
403,403,2
6,9
422,422,2
6,12
412,412,1
12
420,420,1
16
412,412,1
12
406,406,1
12
412,412,1
12
406,406,1
6
406,406,1
6
412,412,1
11
396,396,1
2
408,408,2
6,10
405,405,1
6
423,423,1
10
405,405,1
16
415,415,1
11
422,422,1
11
406,406,1
7
406,406,1
8
406,406,1
5
420,420,1
18
422,422,1
7
402,402,1
18
397,397,1
7
428,428,5
7,8,9,18,24
419,419,7
1,2,7,8,13,18,19
410,410,8
1,2,7,8,13,18,23,24
430,430,9
1,2,7,8,9,12,13,18,24
410,410,6
1,2,4,8,9,18
398,398,7
13,14,20,21,22,23,24
407,407,9
1,2,3,5,6,10,11,12,18
428,428,6
3,4,5,6,11,12
427,427,5
4,5,6,11,12
427,427,4
4,5,6,11
417,417,2
5,6
421,421,1
6
421,421,1
11
396,396,1
11
410,410,1
6
420,420,1
11
422,422,1
1
420,420,1
24
410,410,1
4
396,396,1
4
396,396,1
4
410,410,1
4
410,410,1
20
423,423,1
7
410,410,1
7
413,413,2
7,19
417,417,1
7
405,405,2
7,19
426,426,2
7,19
406,406,3
7,13,21
426,426,3
7,11,19
407,407,3
7,13,19
427,427,4
1,7,13,19
428,428,5
1,2,7,13,19
421,421,5
1,2,7,13,19
428,428,7
1,2,3,7,9,13,19
421,421,8
1,2,7,8,9,13,14,19
426,426,7
1,2,3,7,9,13,20
418,418,3
1,2,7
403,403,2
23,24
415,415,6
17,18,21,22,23,24
427,427,9
12,16,17,18,19,20,21,22,23
423,423,7
1,2,3,4,6,7,8
414,414,3
1,2,3
405,405,1
19
397,397,3
7,10,13
409,409,2
1,8
415,415,2
1,19
415,415,2
8,14
421,421,1
1
421,421,2
8,14
426,426,1
1
405,405,1
13
421,421,2
1,7
405,405,1
1
412,412,1
1
405,405,1
1
405,405,1
1
405,405,2
1,24
421,421,2
1,13
412,412,1
23
422,422,1
1
412,412,1
1
422,422,1
1
412,412,1
11
422,422,1
1
422,422,1
1
426,426,1
1
421,421,2
1,13
397,397,2
1,8
405,405,1
1
407,407,3
1,6,19
428,428,5
1,2,7,14,19
417,417,8
1,2,7,8,13,14,19,20
409,409,9
1,2,7,8,10,13,14,19,20
401,401,9
1,2,3,7,8,13,14,19,20
429,429,6
1,2,3,7,8,17
399,399,7
11,13,20,21,22,23,24
407,407,9
2,4,9,10,11,12,16,17,18
429,429,7
3,4,5,6,11,12,20
418,418,5
4,5,6,11,12
427,427,4
5,6,11,12
417,417,3
6,12,23
412,412,1
5
417,417,1
16
416,416,1
10
421,421,1
16
403,403,1
17
416,416,1
1
412,412,1
11
412,412,1
10
408,408,1
23
422,422,1
1
421,421,1
16
422,422,1
1
422,422,1
1
402,402,1
1
406,406,3
1,2,9
397,397,3
1,2,22
417,417,2
1,2
416,416,3
1,7,9
415,415,4
1,2,9,14
407,407,5
1,2,3,7,9
422,422,6
1,2,3,8,9,14
415,415,6
1,2,7,8,9,23
429,429,7
1,2,3,7,8,9,19
423,423,9
1,2,8,9,11,13,17,19,20
422,422,9
1,2,3,9,13,17,18,19,20
422,422,9
1,2,3,7,8,9,11,13,17
420,420,8
1,2,3,5,8,9,13,24
418,418,4
1,2,7,15
427,427,2
11,24
420,420,6
14,18,21,22,23,24
429,429,9
12,15,16,17,18,20,21,22,23
413,413,7
1,2,3,4,7,8,24
422,422,3
1,2,4
425,425,2
11,20
415,415,2
9,11
426,426,2
2,3
397,397,2
2,11
399,399,3
2,9,11
399,399,3
2,3,11
408,408,1
2
399,399,3
1,2,19
408,408,1
11
419,419,1
2
419,419,1
11
399,399,3
2,5,11
397,397,3
5,11,24
405,405,2
8,11
419,419,1
11
419,419,1
13
419,419,1
5
431,431,1
13
419,419,1
11
410,410,2
10,13
405,405,2
11,13
405,405,2
11,13
405,405,2
11,13
405,405,2
13,19
399,399,3
1,11,13
399,399,3
13,14,19
422,422,3
2,6,19
414,414,4
6,11,13,17
409,409,6
6,7,8,13,14,17
408,408,8
1,2,6,7,8,13,14,19
419,419,9
1,2,6,7,8,11,13,14,19
430,430,9
1,2,6,7,8,11,13,14,19
410,410,6
1,2,3,4,6,8
416,416,6
13,15,20,21,22,23
407,407,9
1,2,9,10,11,12,16,17,18
409,409,7
3,4,5,6,11,12,19
410,410,5
3,4,5,6,12
417,417,3
5,6,12
418,418,1
6
403,403,2
5,24
417,417,1
2
423,423,1
3
423,423,2
2,22
431,431,1
14
399,399,3
1,2,7
423,423,2
2,5
405,405,2
1,4
399,399,2
1,2
405,405,2
1,7
416,416,2
1,2
405,405,2
1,7
406,406,2
1,2
416,416,2
1,2
423,423,3
1,2,15
406,406,3
1,2,5
417,417,3
1,5,21
417,417,3
1,12,13
398,398,4
1,10,13,19
398,398,4
1,10,13,19
407,407,4
1,10,13,19
429,429,5
1,5,9,13,19
415,415,6
1,5,10,13,16,19
431,431,7
1,3,4,5,13,19,21
430,430,8
1,3,4,11,12,13,18,19
415,415,9
1,3,4,5,7,13,18,19,24
407,407,7
2,3,4,7,9,10,12
415,415,3
2,3,4
403,403,2
23,24
420,420,6
17,18,21,22,23,24
429,429,10
1,12,15,16,17,18,20,21,22,23
415,415,6
3,4,6,7,8,9
407,407,3
1,2,3
426,426,1
20
398,398,3
19,20,22
416,416,2
14,20
422,422,2
20,22
406,406,2
14,20
408,408,2
14,22
418,418,2
15,20
405,405,2
15,20
407,407,2
15,20
407,407,2
15,20
407,407,2
8,20
407,407,2
15,20
405,405,2
15,20
422,422,3
8,18,20
406,406,3
8,15,20
414,414,3
8,15,20
414,414,3
8,15,20
405,405,2
15,20
405,405,2
8,15
407,407,2
8,15
407,407,2
8,15
405,405,2
8,15
431,431,1
8
405,405,2
8,15
406,406,2
8,15
418,418,2
8,15
405,405,3
4,8,20
397,397,3
3,8,20
409,409,5
1,14,15,19,20
400,400,8
1,2,3,8,14,15,19,20
428,428,9
1,2,3,8,14,15,19,20,21
401,401,9
1,2,3,8,14,15,19,20,21
410,410,6
1,2,3,8,9,24
408,408,6
9,13,14,21,22,23
407,407,9
1,2,3,4,10,11,12,17,18
416,416,7
3,4,5,6,11,12,23
419,419,5
3,4,5,6,12
401,401,4
4,5,6,11
402,402,2
5,6
431,431,1
20
431,431,1
20
431,431,1
20
396,396,1
20
430,430,1
21
405,405,3
8,14,22
416,416,2
14,20
416,416,2
19,20
414,414,2
19,20
414,414,2
19,20
418,418,2
19,21
418,418,2
19,24
414,414,2
15,19
414,414,2
14,19
407,407,3
14,19,20
405,405,3
14,19,21
405,405,3
8,19,21
398,398,3
8,14,19
397,397,3
13,19,20
397,397,3
15,19,20
422,422,3
13,19,20
425,425,6
7,8,13,14,19,20
415,415,6
7,8,13,14,19,20
431,431,7
1,7,8,13,14,19,20
422,422,8
1,4,7,8,13,14,19,20
429,429,8
1,7,8,10,13,14,19,20
407,407,7
1,2,3,7,13,19,21
405,405,3
1,2,3
403,403,2
23,24
420,420,6
17,18,21,22,23,24
427,427,9
11,12,15,16,17,18,19,20,21
407,407,6
1,2,3,4,5,6
415,415,3
1,2,4
418,418,1
1
405,405,2
13,20
396,396,2
1,13
402,402,2
13,20
415,415,2
4,13
415,415,2
13,19
422,422,2
2,13
422,422,2
13,20
422,422,2
1,13
422,422,2
13,20
422,422,2
1,13
405,405,3
1,2,13
422,422,2
19,20
407,407,2
1,7
422,422,2
1,19
422,422,2
1,20
422,422,2
2,13
413,413,2
7,19
396,396,1
20
396,396,1
7
413,413,2
19,20
413,413,3
7,16,20
422,422,2
7,8
407,407,1
7
407,407,1
7
422,422,2
7,19
398,398,3
7,19,20
405,405,3
7,19,20
400,400,3
1,7,19
419,419,7
1,2,7,13,14,19,20
409,409,9
1,2,7,8,13,14,17,19,20
410,410,9
1,2,7,8,10,13,14,19,20
410,410,6
1,2,3,4,7,10
405,405,5
13,21,22,23,24
407,407,10
2,3,4,9,10,11,16,17,18,19
417,417,6
3,4,5,6,11,12
417,417,5
3,4,5,6,12
411,411,4
5,6,12,14
430,430,2
6,12
413,413,1
13
418,418,1
20
413,413,1
20
413,413,1
19
417,417,1
20
399,399,2
13,20
406,406,1
23
407,407,1
20
407,407,1
20
406,406,1
14
407,407,1
19
407,407,1
8
407,407,1
10
414,414,1
21
406,406,2
13,19
414,414,2
19,22
417,417,2
19,21
422,422,2
19,20
413,413,2
20,21
427,427,2
14,19
414,414,3
14,19,21
416,416,4
13,14,19,21
427,427,6
13,14,18,19,21,22
