504,21
537,537,1
24
536,536,3
6,11,12
536,536,3
5,10,11
513,513,4
5,6,11,12
535,535,5
5,6,10,12,22
535,535,4
6,11,12,18
505,505,5
3,5,6,12,16
506,506,4
3,6,12,18
509,509,3
5,6,12
505,505,4
5,6,11,12
505,505,5
2,3,5,6,12
510,510,4
5,6,12,18
504,504,4
5,6,9,12
505,505,4
5,6,12,18
533,533,2
6,17
536,536,3
6,12,18
536,536,3
5,6,12
536,536,3
6,11,12
504,504,4
5,6,12,15
504,504,4
6,10,11,12
504,504,4
5,6,11,12
504,504,4
4,5,6,11
504,504,4
4,5,6,12
504,504,4
5,11,12,16
517,517,2
5,10
536,536,3
4,5,12
513,513,3
5,6,12
536,536,3
4,5,12
512,512,3
4,5,12
513,513,3
4,5,12
513,513,3
4,5,12
506,506,2
4,12
521,521,3
4,9,12
521,521,3
1,5,12
520,520,2
4,5
520,520,2
5,12
512,512,3
4,5,12
512,512,2
4,5
512,512,3
4,5,12
512,512,3
4,5,12
513,513,3
4,5,12
513,513,3
4,5,12
511,511,3
4,5,12
512,512,2
4,5
518,518,4
4,5,12,18
518,518,4
4,6,11,12
530,530,2
4,6
519,519,6
3,4,5,10,12,18
527,527,6
4,6,10,11,12,18
518,518,3
4,11,14
510,510,1
1
511,511,2
1,14
508,508,4
1,7,13,19
508,508,4
1,2,7,8
534,534,2
2,10
530,530,1
2
528,528,1
21
530,530,2
12,22
530,530,2
11,12
513,513,3
11,12,18
538,538,1
2
510,510,1
20
526,526,2
14,19
509,509,4
13,14,19,23
508,508,4
7,8,13,19
509,509,3
1,2,7
534,534,1
1
511,511,1
20
535,535,4
11,14,17,18
529,529,4
6,11,12,18
519,519,5
5,6,16,17,18
519,519,6
2,6,12,16,17,18
521,521,5
5,6,12,17,18
527,527,6
5,6,12,16,17,18
518,518,4
5,6,17,18
513,513,5
5,6,17,18,24
508,508,4
5,17,18,22
504,504,6
5,6,16,17,18,24
505,505,7
3,5,6,16,17,18,24
505,505,7
5,6,7,16,17,18,24
505,505,6
3,5,6,17,18,24
509,509,5
4,5,6,12,18
510,510,6
4,5,6,12,17,18
510,510,6
4,5,6,16,17,18
511,511,6
5,6,9,16,17,18
511,511,6
3,5,6,12,17,18
511,511,6
3,5,6,12,17,18
511,511,6
3,5,6,12,16,17
511,511,6
3,5,6,12,16,17
511,511,6
3,5,6,9,12,16
533,533,4
3,8,12,16
535,535,7
3,5,6,10,11,12,17
533,533,3
3,5,12
505,505,6
