504,29
474,474,3
11,20,22
473,473,4
17,18,21,24
500,500,2
18,21
474,474,1
21
492,492,1
21
474,474,1
21
493,493,1
4
483,483,1
2
503,503,1
4
503,503,1
18
487,487,1
3
495,495,1
14
498,498,2
18,23
468,468,5
12,13,15,18,22
469,469,6
12,13,14,15,18,19
470,470,7
7,12,13,14,15,19,20
478,478,7
1,7,8,13,14,19,20
471,471,8
1,7,8,13,14,19,20,21
477,477,9
1,2,7,8,12,13,14,19,20
472,472,10
2,3,4,7,9,15,16,20,21,22
477,477,8
5,6,12,16,17,18,22,23
470,470,6
6,10,12,18,23,24
469,469,4
6,12,18,24
469,469,4
12,17,18,24
475,475,4
6,18,22,24
498,498,4
16,17,18,24
491,491,3
16,18,24
479,479,3
6,22,24
501,501,3
18,21,24
492,492,2
6,22
481,481,1
6
495,495,1
5
503,503,1
15
489,489,1
3
494,494,1
3
494,494,1
3
486,486,1
3
494,494,1
16
493,493,1
15
493,493,1
10
496,496,1
12
471,471,1
15
471,471,1
15
473,473,2
6,15
490,490,3
11,15,20
495,495,2
15,20
502,502,3
5,14,20
502,502,3
14,19,20
499,499,4
9,14,16,19
482,482,4
9,12,14,19
499,499,3
9,14,19
502,502,3
9,14,19
502,502,3
9,14,19
470,470,3
6,9,19
503,503,3
14,16,19
495,495,3
9,14,19
471,471,3
4,13,14
503,503,2
4,13
477,477,1
24
474,474,2
1,7
481,481,3
1,2,7
482,482,5
1,2,7,15,21
498,498,3
3,14,21
496,496,3
1,2,8
495,495,8
4,5,6,9,10,12,14,15
502,502,9
5,6,11,12,16,17,18,21,22
498,498,8
1,11,12,17,18,22,23,24
471,471,7
1,12,17,18,22,23,24
479,479,6
12,17,18,22,23,24
477,477,6
11,15,17,18,23,24
479,479,5
15,17,18,23,24
475,475,5
7,17,18,21,22
469,469,5
3,9,14,23,24
490,490,3
5,6,10
475,475,4
5,6,10,17
475,475,4
5,6,8,11
475,475,4
6,11,12,15
475,475,3
6,11,16
500,500,3
6,11,16
487,487,3
5,6,21
495,495,3
6,8,11
469,469,5
8,12,16,21,22
502,502,3
7,16,21
475,475,4
7,10,16,21
479,479,5
5,10,15,16,21
476,476,6
1,7,10,13,15,21
478,478,6
2,7,13,16,19,21
471,471,7
1,2,7,14,19,20,23
476,476,7
1,2,7,13,14,19,20
470,470,8
1,7,8,13,14,19,20,21
472,472,9
1,2,7,8,12,13,14,19,20
477,477,10
3,8,9,10,14,15,16,20,21,24
477,477,9
4,5,10,11,15,16,17,22,23
483,483,7
6,12,17,18,19,23,24
490,490,6
5,6,12,18,23,24
470,470,7
4,5,6,11,13,14,24
470,470,6
4,5,6,8,14,19
491,491,6
4,6,8,11,14,20
471,471,6
6,8,11,14,16,20
498,498,6
6,8,11,14,16,19
470,470,5
5,6,8,9,14
500,500,5
4,5,6,8,18
501,501,4
5,6,8,14
492,492,4
5,6,8,14
487,487,3
5,6,8
484,484,3
1,5,6
481,481,3
3,5,6
495,495,4
1,5,6,8
484,484,3
1,5,6
492,492,3
3,5,6
495,495,4
5,6,7,13
487,487,4
1,5,6,13
487,487,4
5,6,7,13
500,500,4
3,5,6,7
498,498,5
1,5,6,7,13
490,490,6
1,3,5,6,7,13
490,490,6
2,3,5,6,7,15
490,490,6
1,2,4,5,6,7
482,482,6
1,2,3,5,6,7
491,491,6
2,4,5,6,7,15
491,491,6
3,4,5,6,7,13
490,490,6
1,3,4,6,9,15
473,473,5
2,4,5,6,9
500,500,5
1,3,5,6,9
500,500,5
3,4,5,6,15
472,472,5
1,3,5,6,20
482,482,3
3,6,13
492,492,3
2,5,6
493,493,2
5,6
470,470,2
2,6
477,477,1
6
496,496,2
13,24
497,497,3
17,23,24
477,477,3
17,18,23
469,469,1
24
473,473,4
1,2,5,7
495,495,8
3,4,5,9,10,14,15,19
487,487,10
6,11,12,15,16,17,20,21,22,24
490,490,8
12,16,17,18,21,22,23,24
483,483,7
8,17,18,21,22,23,24
491,491,6
17,18,21,22,23,24
471,471,6
16,17,18,22,23,24
479,479,5
16,17,18,23,24
475,475,4
16,18,23,24
499,499,1
3
468,468,4
2,3,14,20
468,468,4
1,2,14,16
475,475,3
1,2,14
474,474,3
2,3,14
491,491,3
1,2,3
486,486,3
2,3,20
493,493,3
1,2,3
474,474,3
2,3,7
502,502,1
2
493,493,3
2,8,14
502,502,3
2,13,14
469,469,4
1,2,8,13
468,468,4
2,8,13,19
476,476,5
1,2,8,9,13
495,495,6
1,2,7,10,13,19
487,487,7
1,2,7,13,14,19,20
477,477,8
1,7,8,13,14,19,20,24
472,472,8
1,2,7,8,13,14,19,20
472,472,9
1,2,3,8,9,14,15,20,21
472,472,9
4,5,6,10,11,12,17,19,23
481,481,6
5,6,11,12,18,24
481,481,6
6,11,12,15,18,24
498,498,6
4,5,6,12,23,24
498,498,5
1,2,5,6,11
500,500,5
1,4,5,6,10
476,476,4
1,5,6,8
