504,27
424,424,4
2,4,5,21
420,420,5
1,2,4,8,10
413,413,4
1,4,8,9
424,424,1
1
410,410,3
22,23,24
428,428,6
17,18,21,22,23,24
400,400,9
15,16,17,18,19,20,21,22,23
422,422,7
3,4,5,7,8,9,13
413,413,3
1,2,7
414,414,1
1
412,412,1
6
397,397,1
22
422,422,2
2,18
396,396,1
6
411,411,2
6,12
407,407,2
6,18
407,407,2
6,12
407,407,2
6,12
398,398,2
12,18
398,398,2
2,6
398,398,3
4,6,12
423,423,3
6,12,18
398,398,3
1,2,6
401,401,3
2,6,12
423,423,3
6,12,20
401,401,4
2,6,7,12
410,410,3
1,6,12
398,398,3
2,6,12
403,403,4
2,6,18,21
401,401,3
1,2,6
401,401,4
2,5,6,18
398,398,3
1,2,6
403,403,4
2,6,12,18
398,398,3
5,6,18
401,401,4
2,6,12,18
398,398,3
3,6,18
411,411,1
6
404,404,1
12
422,422,1
10
420,420,2
8,9
417,417,7
3,4,8,9,10,16,17
428,428,7
3,7,8,9,10,16,17
401,401,8
1,3,4,7,9,10,16,17
430,430,6
3,4,9,10,17,22
408,408,7
1,7,13,14,15,21,22
399,399,9
1,2,3,4,5,9,10,11,16
427,427,7
3,4,5,6,10,11,12
430,430,6
4,5,6,11,12,20
416,416,5
5,6,11,12,17
420,420,3
5,6,18
417,417,2
6,12
422,422,2
12,18
416,416,2
12,17
428,428,2
5,12
396,396,2
18,23
417,417,2
6,20
398,398,2
5,6
398,398,3
11,12,21
430,430,2
6,19
430,430,2
6,20
408,408,3
5,6,19
415,415,3
6,13,19
408,408,3
11,19,21
420,420,1
24
406,406,2
6,11
408,408,2
11,19
420,420,1
11
411,411,1
16
417,417,1
24
417,417,1
3
427,427,1
10
416,416,1
8
407,407,3
3,4,11
419,419,3
2,3,4
406,406,4
2,3,4,11
412,412,2
2,3
410,410,3
22,23,24
402,402,6
17,18,21,22,23,24
430,430,9
4,15,16,17,19,20,21,22,23
427,427,8
2,3,4,7,8,9,13,20
421,421,3
1,2,3
412,412,1
1
426,426,1
12
414,414,1
12
402,402,1
12
422,422,2
6,8
410,410,3
7,21,24
402,402,3
7,21,22
418,418,3
7,20,22
410,410,3
7,13,22
418,418,3
12,22,23
430,430,3
12,22,23
418,418,3
18,22,23
430,430,3
12,22,23
418,418,3
1,15,23
418,418,3
1,15,22
418,418,3
9,12,20
423,423,3
14,22,23
418,418,3
12,16,18
402,402,4
8,16,18,22
423,423,4
4,16,18,22
423,423,4
1,3,14,22
423,423,4
8,15,18,19
423,423,4
1,8,14,16
423,423,4
7,14,18,22
402,402,3
7,14,19
419,419,3
1,19,22
402,402,3
1,8,18
430,430,3
7,13,22
412,412,2
1,13
420,420,1
7
397,397,1
7
430,430,4
11,15,16,21
428,428,7
5,11,12,15,16,21,24
420,420,8
1,3,5,11,12,15,16,24
430,430,5
3,4,5,6,11
416,416,7
7,9,14,15,21,22,23
408,408,9
