504,25
415,415,6
2,3,16,22,23,24
428,428,8
9,10,15,16,17,19,20,23
427,427,7
2,3,9,10,16,17,20
413,413,6
1,2,4,7,9,10
405,405,3
1,2,3
397,397,1
24
408,408,5
18,21,22,23,24
415,415,8
11,16,17,18,20,21,22,23
415,415,8
4,7,8,9,10,13,14,15
419,419,4
1,2,7,8
420,420,1
1
396,396,2
20,24
425,425,3
7,19,20
429,429,3
3,8,20
429,429,4
3,20,21,24
416,416,3
2,19,20
426,426,3
2,3,20
416,416,3
3,19,20
414,414,3
3,19,20
416,416,3
8,19,20
416,416,3
19,20,21
416,416,3
3,20,21
419,419,4
1,13,19,20
419,419,4
9,19,20,23
421,421,4
1,3,19,20
416,416,3
14,19,20
405,405,3
15,19,20
419,419,4
3,9,15,20
428,428,2
20,21
406,406,2
13,20
428,428,2
7,20
421,421,2
13,20
406,406,2
19,20
428,428,2
19,20
428,428,2
13,20
422,422,2
13,20
421,421,3
7,19,20
422,422,2
5,13
397,397,1
19
396,396,5
13,19,20,21,22
398,398,10
1,6,7,8,9,10,14,15,16,22
415,415,9
2,3,4,5,6,9,10,11,12
404,404,6
1,4,5,6,11,12
409,409,3
5,6,23
426,426,1
6
411,411,3
13,14,22
431,431,2
7,19
403,403,3
7,17,20
422,422,1
17
404,404,1
17
421,421,1
11
429,429,1
12
420,420,1
24
412,412,1
4
419,419,1
19
422,422,1
19
396,396,1
16
422,422,1
19
396,396,1
22
396,396,1
19
396,396,1
1
396,396,1
2
422,422,1
2
419,419,1
2
399,399,2
1,13
422,422,2
14,19
422,422,2
13,20
399,399,2
14,19
421,421,3
13,20,22
421,421,3
6,19,20
426,426,4
13,19,20,22
414,414,5
13,14,19,20,22
424,424,4
7,13,19,20
415,415,7
7,13,14,15,19,20,21
420,420,6
1,13,14,15,19,20
406,406,5
1,2,4,13,19
405,405,3
1,2,4
397,397,1
23
408,408,5
17,18,22,23,24
415,415,9
6,8,11,15,16,19,20,21,22
407,407,8
3,4,5,9,10,13,14,19
406,406,5
1,2,3,7,8
414,414,2
1,3
404,404,2
8,22
416,416,2
19,20
417,417,2
19,20
405,405,3
14,20,23
404,404,3
3,14,19
404,404,2
14,20
405,405,3
14,19,20
414,414,2
14,20
420,420,1
14
416,416,1
7
396,396,2
2,20
411,411,2
1,20
420,420,1
7
396,396,2
7,20
420,420,1
1
422,422,2
5,7
407,407,1
1
403,403,1
11
403,403,1
11
406,406,1
11
406,406,1
11
428,428,1
11
408,408,1
11
403,403,1
11
413,413,1
10
413,413,1
6
421,421,1
14
421,421,1
19
421,421,5
2,13,19,20,21
423,423,9
1,2,7,8,9,13,14,15,21
407,407,9
1,2,3,4,5,9,10,11,19
416,416,6
3,4,5,6,10,11
418,418,3
5,6,11
415,415,2
6,11
426,426,1
6
412,412,2
1,19
425,425,1
1
422,422,1
6
412,412,1
6
412,412,1
6
423,423,2
6,16
420,420,1
6
428,428,2
3,6
396,396,1
6
428,428,2
6,17
430,430,2
6,11
