504,27
167,167,3
6,23,24
164,164,7
15,16,17,18,21,22,24
171,171,7
15,16,17,18,21,22,23
178,178,8
12,15,16,17,18,21,22,24
178,178,5
14,15,16,19,21
151,151,4
6,11,12,23
144,144,9
3,4,5,9,10,14,15,20,21
152,152,6
1,2,7,8,13,19
158,158,5
1,2,7,8,13
150,150,4
1,2,7,13
178,178,4
1,2,8,9
178,178,3
1,2,9
158,158,4
1,2,5,9
149,149,3
2,3,4
176,176,3
2,3,4
147,147,3
2,3,4
149,149,4
1,2,3,4
151,151,4
1,2,3,4
178,178,2
2,3
166,166,3
1,7,8
165,165,3
1,8,13
154,154,3
1,2,8
146,146,3
1,8,15
146,146,3
1,7,8
176,176,2
8,17
173,173,1
8
144,144,1
1
174,174,1
21
163,163,1
19
173,173,1
21
171,171,2
21,22
164,164,2
21,22
148,148,2
21,22
164,164,3
17,21,22
170,170,2
5,22
179,179,1
22
171,171,1
22
152,152,1
2
154,154,1
7
145,145,1
7
173,173,2
7,13
156,156,3
7,12,13
176,176,4
5,6,11,12
156,156,6
4,5,6,11,12,18
148,148,7
4,5,6,11,12,18,24
158,158,9
4,5,6,11,12,18,19,23,24
159,159,9
1,2,3,8,9,10,14,17,21
157,157,6
1,7,8,9,13,19
156,156,4
7,13,19,20
156,156,4
1,7,8,9
173,173,3
1,7,19
149,149,3
1,7,8
149,149,3
1,7,19
173,173,2
1,7
178,178,2
1,7
178,178,2
1,2
157,157,3
1,2,4
157,157,3
1,4,9
157,157,3
1,2,10
156,156,3
1,2,16
156,156,3
1,2,4
157,157,3
1,2,4
157,157,3
1,2,4
156,156,3
1,2,15
146,146,1
1
173,173,1
1
172,172,1
7
171,171,1
21
152,152,2
15,20
160,160,5
19,20,21,23,24
160,160,5
9,20,21,23,24
158,158,5
14,20,21,22,24
165,165,5
20,21,22,23,24
172,172,5
13,14,16,20,22
179,179,5
13,14,20,21,22
171,171,5
13,14,20,21,22
163,163,4
1,13,14,20
173,173,4
6,12,17,23
144,144,9
3,4,5,9,10,14,15,20,21
151,151,6
1,2,7,8,13,19
148,148,5
1,2,7,13,14
178,178,4
1,2,7,13
147,147,4
1,2,3,7
147,147,4
1,2,3,11
167,167,4
1,2,3,4
175,175,4
1,2,3,4
167,167,4
1,2,3,4
175,175,4
1,2,3,4
149,149,4
1,2,3,4
147,147,5
