504,29
321,321,7
1,2,3,4,7,8,10
321,321,8
1,5,7,9,10,11,17,22
313,313,8
1,5,6,9,10,12,15,16
321,321,8
1,4,9,10,12,14,15,16
313,313,8
1,4,6,10,12,14,16,17
313,313,8
1,3,4,5,6,7,10,12
313,313,7
1,3,4,5,6,10,16
321,321,6
3,4,5,6,7,10
321,321,6
3,4,5,6,10,12
305,305,6
1,2,6,7,9,16
321,321,6
3,5,6,11,12,21
321,321,6
3,5,9,11,12,17
305,305,5
3,6,11,12,17
305,305,5
1,5,11,12,16
323,323,5
1,5,11,12,16
306,306,4
1,11,12,16
294,294,4
1,11,12,17
295,295,3
1,11,12
320,320,1
11
292,292,1
10
308,308,1
20
322,322,5
7,13,14,19,20
303,303,6
5,7,13,14,19,21
309,309,6
4,7,13,14,19,21
310,310,5
3,7,13,14,19
294,294,4
3,7,13,19
302,302,3
3,4,20
295,295,1
5
303,303,7
17,18,19,21,22,23,24
302,302,9
4,7,13,14,19,20,21,22,23
315,315,9
1,2,3,4,5,7,8,13,22
315,315,7
1,2,3,4,5,7,23
321,321,5
1,2,4,7,24
321,321,4
1,4,5,7
321,321,4
1,4,7,11
315,315,4
1,4,5,12
307,307,3
4,5,11
313,313,3
1,11,17
313,313,3
1,5,11
313,313,3
1,4,11
305,305,3
5,11,14
305,305,3
5,11,14
306,306,3
11,12,14
298,298,3
5,11,15
305,305,3
11,14,18
305,305,3
9,11,15
306,306,3
8,9,11
312,312,3
9,11,14
305,305,3
9,11,14
323,323,3
3,9,11
315,315,3
8,9,11
315,315,3
8,9,11
315,315,3
9,11,14
297,297,2
8,9
314,314,2
8,11
314,314,2
3,7
317,317,1
3
309,309,1
3
316,316,1
24
297,297,4
19,22,23,24
307,307,6
12,20,21,22,23,24
314,314,7
1,7,12,15,17,23,24
313,313,3
13,14,19
303,303,9
1,2,3,7,8,13,14,15,23
322,322,7
1,2,3,4,8,12,19
304,304,4
3,4,5,6
304,304,4
1,3,5,6
314,314,4
1,3,5,9
297,297,4
1,2,3,12
314,314,6
1,2,3,9,12,13
314,314,6
1,2,3,4,9,12
305,305,7
1,2,3,4,5,9,12
322,322,3
1,2,3
305,305,6
1,2,3,4,6,12
323,323,6
2,3,4,5,6,12
306,306,5
3,4,5,6,14
306,306,4
2,3,4,6
306,306,4
3,4,5,6
294,294,3
3,4,6
298,298,3
4,6,9
320,320,2
5,6
295,295,2
5,11
289,289,1
20
301,301,2
15,18
322,322,2
20,22
322,322,2
14,15
301,301,2
14,15
292,292,2
15,22
292,292,3
14,15,22
288,288,3
14,15,16
307,307,1
13
323,323,7
7,8,9,10,14,15,16
323,323,7
9,10,11,14,15,16,21
311,311,8
9,11,13,14,15,16,19,21
317,317,8
2,7,8,10,11,13,16,19
316,316,8
1,2,3,6,7,10,11,13
322,322,7
1,2,3,7,10,11,22
303,303,4
1,2,3,7
302,302,3
2,3,14
289,289,1
24
316,316,7
17,18,20,21,22,23,24
302,302,9
4,5,10,11,12,13,14,19,20
315,315,9
1,2,3,4,5,7,8,13,24
321,321,6
1,2,3,4,5,7
321,321,4
1,2,5,6
306,306,3
4,5,6
301,301,2
5,6
301,301,2
5,6
305,305,1
6
299,299,1
6
299,299,1
6
301,301,2
5,6
293,293,1
6
293,293,1
4
293,293,1
3
293,293,1
19
309,309,1
12
293,293,1
5
318,318,1
10
293,293,1
19
293,293,1
15
292,292,1
15
309,309,1
14
292,292,1
23
309,309,1
16
303,303,2
16,17
309,309,2
5,19
316,316,3
13,15,23
316,316,3
9,13,23
288,288,4
13,18,21,23
305,305,8
4,8,10,14,15,19,23,24
323,323,9
8,9,10,13,14,15,16,23,24
306,306,10
7,8,9,13,14,15,17,19,23,24
305,305,8
9,10,15,16,18,21,23,24
312,312,4
18,20,21,22
302,302,10
2,5,7,8,10,13,14,16,17,18
322,322,7
1,2,3,6,9,10,18
314,314,5
3,4,5,6,14
297,297,3
2,3,6
317,317,4
2,3,4,10
317,317,3
2,3,4
312,312,4
2,3,4,5
312,312,4
2,3,4,5
306,306,4
3,4,5,6
305,305,6
2,3,5,6,11,12
306,306,4
3,4,5,8
306,306,3
1,3,4
310,310,2
3,5
307,307,2
3,5
307,307,2
3,6
314,314,1
3
303,303,1
5
314,314,1
2
289,289,1
6
309,309,3
15,16,17
299,299,3
10,18,23
292,292,4
6,10,15,16
293,293,4
3,10,16,22
322,322,4
9,15,16,22
292,292,4
10,15,17,24
304,304,4
10,15,16,18
323,323,4
6,9,10,15
318,318,6
9,10,11,14,15,17
322,322,6
9,10,11,15,16,17
317,317,8
1,5,8,9,11,15,16,17
319,319,9
7,9,10,11,13,14,15,16,17
311,311,9
1,2,7,9,11,14,15,18,19
316,316,8
1,2,7,11,12,18,19,21
322,322,7
1,2,7,11,12,18,20
314,314,6
1,2,6,7,12,13
308,308,4
7,9,12,19
295,295,1
22
316,316,7
12,18,20,21,22,23,24
323,323,10
1,11,12,14,15,18,19,20,21,22
310,310,9
1,2,3,4,5,8,9,14,15
310,310,6
1,2,3,4,6,7
323,323,4
1,2,5,6
295,295,3
5,6,15
313,313,2
5,6
305,305,1
6
297,297,1
5
312,312,1
1
293,293,1
20
303,303,1
16
309,309,1
12
299,299,1
9
303,303,1
23
300,300,1
21
303,303,1
2
293,293,1
17
293,293,1
17
293,293,1
17
293,293,1
7
292,292,1
8
293,293,2
7,15
299,299,1
21
291,291,2
7,14
311,311,2
7,18
314,314,2
8,18
318,318,2
7,17
314,314,2
7,22
305,305,3
2,6,7
312,312,9
1,5,7,8,12,13,17,18,21
304,304,9
1,7,8,11,12,13,17,21,22
297,297,9
1,2,3,7,8,11,13,17,22
314,314,8
1,2,7,8,11,16,17,18
312,312,4
7,13,15,21
302,302,10
2,3,4,7,8,9,10,14,15,20
312,312,7
2,3,4,5,6,9,11
304,304,4
4,5,6,12
297,297,3
5,6,12
307,307,4
2,3,4,12
307,307,4
3,4,11,12
318,318,3
3,4,11
306,306,5
3,4,9,11,12
314,314,5
3,4,5,12,18
297,297,4
3,4,5,18
312,312,4
3,4,5,12
312,312,3
3,4,5
312,312,3
3,4,5
298,298,3
4,5,12
320,320,3
3,4,5
295,295,3
3,4,5
320,320,3
3,4,18
289,289,2
3,4
310,310,1
2
310,310,1
6
310,310,1
2
322,322,1
8
314,314,2
1,8
314,314,2
1,8
293,293,2
1,8
310,310,3
1,13,20
309,309,4
8,13,19,22
323,323,5
1,13,14,19,21
308,308,5
1,13,14,19,20
316,316,7
1,8,13,14,19,20,21
323,323,7
1,7,8,13,14,19,20
311,311,9
1,7,8,9,13,14,15,19,20
317,317,8
7,8,9,13,14,15,19,21
310,310,6
1,7,8,9,13,19
307,307,6
1,2,7,8,13,20
299,299,4
2,7,9,13
295,295,1
16
309,309,7
