504,27
318,318,5
1,3,9,12,16
320,320,5
3,4,5,11,18
319,319,4
3,4,5,11
297,297,4
4,5,10,11
297,297,4
4,5,10,11
297,297,4
4,5,10,11
306,306,4
4,5,7,10
297,297,4
2,4,5,10
297,297,4
1,2,3,4
294,294,5
4,5,17,23,24
297,297,4
3,4,8,10
302,302,4
3,4,8,10
314,314,4
4,5,8,10
297,297,4
3,4,10,17
306,306,4
4,5,8,10
314,314,4
3,4,5,10
298,298,4
4,5,10,17
323,323,5
3,4,10,17,23
299,299,5
4,8,10,11,16
306,306,3
4,9,10
300,300,2
4,10
312,312,1
4
295,295,2
2,13
295,295,3
2,3,8
317,317,3
2,8,19
300,300,4
2,3,8,19
305,305,2
3,19
289,289,2
23,24
309,309,8
5,12,16,17,18,22,23,24
310,310,10
1,4,9,10,14,15,16,20,21,22
302,302,9
2,3,4,8,9,10,13,14,15
294,294,7
1,2,3,4,7,8,22
294,294,5
1,2,4,7,8
323,323,5
1,4,5,9,10
323,323,4
4,5,9,10
321,321,4
3,4,9,10
321,321,4
3,4,10,16
310,310,3
3,4,10
310,310,4
3,4,10,12
310,310,4
3,4,10,12
320,320,4
3,4,10,15
321,321,4
3,4,8,10
321,321,4
3,4,8,10
320,320,4
3,4,9,10
320,320,4
4,8,10,24
313,313,4
2,4,8,10
313,313,3
4,8,10
310,310,3
4,8,10
313,313,3
2,4,10
313,313,3
2,4,10
313,313,3
3,4,10
313,313,3
3,4,10
306,306,3
2,4,10
306,306,3
2,4,10
298,298,3
2,4,10
305,305,4
4,5,19,20
305,305,6
7,13,15,19,20,21
306,306,9
1,2,7,8,9,10,13,15,16
302,302,10
1,2,3,4,5,9,10,11,16,17
301,301,9
1,2,3,4,5,6,10,11,12
291,291,8
3,4,5,6,10,11,12,18
309,309,5
4,5,6,10,12
300,300,1
19
316,316,3
5,10,15
318,318,5
8,14,18,19,20
290,290,4
8,14,19,24
290,290,4
12,14,19,24
300,300,2
6,24
310,310,1
6
298,298,1
7
319,319,3
1,5,7
310,310,4
1,4,7,11
298,298,3
1,4,15
314,314,5
1,4,11,13,18
302,302,5
1,4,10,11,19
312,312,4
3,4,10,11
294,294,4
1,3,4,7
294,294,4
1,3,4,7
302,302,4
1,3,4,7
294,294,4
1,2,3,7
298,298,3
1,4,7
310,310,4
3,7,9,10
306,306,4
3,4,9,15
294,294,4
3,4,7,9
321,321,4
4,7,8,10
297,297,5
3,4,7,10,17
297,297,5
4,7,8,9,10
321,321,5
3,4,7,8,10
294,294,4
2,4,7,9
294,294,4
2,4,7,10
321,321,4
4,9,10,14
321,321,3
4,9,10
288,288,1
4
321,321,1
18
308,308,3
7,18,24
321,321,3
1,2,13
301,301,4
1,2,8,13
320,320,4
1,2,7,19
292,292,2
1,2
321,321,3
22,23,24
309,309,8
12,16,17,18,20,21,22,24
310,310,9
4,10,14,15,16,19,20,21,22
310,310,9
4,7,8,9,10,13,14,19,20
294,294,7
1,2,4,7,8,11,13
294,294,5
1,2,4,7,8
302,302,5
2,3,4,7,10
302,302,5
2,3,4,10,13
302,302,4
3,4,8,10
310,310,4
3,4,10,16
310,310,4
3,4,9,10
321,321,4
2,4,10,23
321,321,4
4,9,10,23
321,321,3
4,9,10
321,321,3
4,9,10
321,321,3
4,9,10
321,321,3
4,9,10
321,321,3
4,9,10
321,321,3
4,9,10
321,321,3
4,9,10
321,321,3
4,9,10
321,321,3
4,8,10
321,321,3
4,9,10
306,306,3
4,8,10
313,313,3
4,8,10
321,321,3
4,9,10
306,306,3
4,8,10
307,307,3
4,8,10
298,298,3
4,19,20
315,315,6
4,13,14,19,20,21
302,302,10
1,6,7,9,10,13,14,15,16,20
294,294,10
1,2,3,4,7,9,10,15,18,24
301,301,9
2,3,4,5,6,10,11,12,18
293,293,8
