504,29
347,347,2
6,10
347,347,1
3
327,327,1
4
327,327,1
20
351,351,1
20
327,327,2
1,19
328,328,2
14,20
356,356,2
20,24
340,340,4
11,12,18,20
332,332,4
2,10,18,23
348,348,6
11,12,17,18,23,24
338,338,8
7,11,12,17,18,22,23,24
344,344,8
12,16,17,18,21,22,23,24
344,344,8
12,16,17,18,21,22,23,24
344,344,9
7,12,16,17,18,21,22,23,24
337,337,10
6,12,13,14,15,16,17,19,20,21
344,344,7
1,2,4,7,8,13,14
356,356,1
3
347,347,7
3,12,17,18,21,23,24
334,334,7
2,3,17,18,21,23,24
345,345,8
2,3,8,17,18,22,23,24
326,326,6
2,3,17,18,23,24
326,326,4
2,16,18,24
349,349,3
2,3,18
331,331,1
18
338,338,1
13
337,337,2
13,21
355,355,2
13,20
353,353,2
13,16
348,348,3
7,13,17
346,346,3
13,17,20
331,331,3
12,13,14
354,354,3
1,7,13
339,339,3
9,13,14
354,354,3
13,14,16
331,331,3
13,14,16
340,340,3
6,13,14
339,339,3
7,13,16
339,339,3
7,13,16
354,354,3
13,14,16
331,331,3
1,13,16
339,339,3
13,14,16
331,331,3
13,14,16
331,331,3
13,14,16
338,338,3
7,13,16
354,354,3
13,14,20
346,346,3
7,13,14
339,339,3
13,14,15
324,324,3
13,14,21
325,325,2
13,14
335,335,1
6
342,342,2
18,24
352,352,6
4,17,18,22,23,24
336,336,8
3,8,13,17,18,22,23,24
356,356,8
3,4,10,17,18,22,23,24
348,348,8
3,4,8,17,18,22,23,24
349,349,8
3,4,8,17,18,22,23,24
358,358,5
1,3,4,17,18
353,353,6
7,14,15,22,23,24
352,352,9
3,8,9,10,16,17,18,23,24
345,345,9
3,4,5,6,9,12,17,18,19
346,346,8
3,4,5,6,9,11,12,18
353,353,8
1,3,4,5,6,11,12,14
353,353,7
1,2,3,5,17,18,19
354,354,7
2,4,5,6,12,18,22
338,338,5
3,5,6,12,18
356,356,4
5,6,12,18
355,355,3
2,7,20
336,336,2
7,20
336,336,2
13,20
332,332,2
13,20
351,351,1
7
332,332,3
1,4,24
356,356,2
2,19
328,328,2
2,7
332,332,2
2,3
332,332,2
2,14
336,336,2
1,2
331,331,3
3,14,20
331,331,3
3,20,24
338,338,4
9,17,18,24
338,338,6
2,3,4,8,16,23
345,345,7
11,12,16,17,20,23,24
331,331,8
7,12,15,16,20,22,23,24
340,340,8
