504,26
425,425,1
2
424,424,3
2,4,5
424,424,2
2,5
411,411,1
22
403,403,4
17,22,23,24
415,415,6
16,17,20,21,22,23
415,415,8
10,11,14,15,16,19,20,21
407,407,6
2,3,4,8,13,14
412,412,2
1,4
425,425,2
23,24
403,403,2
14,23
404,404,2
8,14
421,421,2
1,14
406,406,1
14
406,406,1
14
399,399,2
12,14
428,428,1
14
422,422,1
3
412,412,1
14
422,422,1
14
412,412,1
2
420,420,1
10
420,420,1
21
411,411,1
20
396,396,1
21
396,396,1
12
413,413,1
19
411,411,1
15
417,417,1
6
411,411,1
10
411,411,1
21
396,396,1
14
396,396,1
4
417,417,1
6
411,411,1
15
420,420,1
7
406,406,1
11
430,430,3
19,20,21
401,401,8
7,8,13,14,15,20,21,22
402,402,10
1,2,3,4,5,6,8,9,10,11
406,406,8
2,3,4,5,10,11,12,18
413,413,6
3,4,5,6,11,12
427,427,1
12
419,419,2
13,14
430,430,3
3,4,14
431,431,4
2,4,10,21
422,422,3
3,13,14
424,424,2
4,14
425,425,1
10
422,422,1
23
413,413,1
10
404,404,1
10
421,421,2
14,20
421,421,3
1,14,19
413,413,3
2,9,14
399,399,3
9,13,14
414,414,3
2,8,14
414,414,3
2,4,14
397,397,3
8,9,14
414,414,3
2,8,14
416,416,3
7,8,14
404,404,3
7,8,14
416,416,3
8,13,14
422,422,3
1,7,23
404,404,3
7,14,19
404,404,3
7,9,14
414,414,3
7,8,14
430,430,3
1,7,8
414,414,4
3,8,14,21
422,422,4
1,3,8,14
422,422,6
1,2,3,6,8,14
426,426,5
1,2,3,8,9
428,428,5
1,2,3,8,9
424,424,4
1,2,3,8
430,430,2
1,2
424,424,1
1
403,403,3
22,23,24
428,428,6
16,20,21,22,23,24
415,415,8
9,13,14,15,16,19,20,21
414,414,6
2,3,7,8,13,14
400,400,1
1
400,400,5
8,14,22,23,24
424,424,6
7,8,13,14,23,24
409,409,3
7,14,23
417,417,2
8,14
413,413,3
7,8,14
408,408,3
7,8,14
421,421,4
7,8,14,15
405,405,3
2,8,14
426,426,3
8,10,14
405,405,3
7,8,14
414,414,3
1,8,14
405,405,3
7,8,14
397,397,3
7,8,14
405,405,3
7,8,14
405,405,3
7,8,14
405,405,3
7,8,14
413,413,3
7,8,14
405,405,3
7,8,14
414,414,3
8,14,24
414,414,2
8,14
397,397,3
7,8,14
414,414,2
7,14
397,397,3
7,8,14
414,414,2
8,14
414,414,2
8,14
414,414,2
8,14
408,408,1
14
397,397,2
8,14
400,400,3
19,20,21
423,423,8
7,8,13,14,15,20,21,22
415,415,10
1,2,3,8,9,10,15,16,17,21
422,422,8
2,3,4,5,6,10,11,12
399,399,5
4,5,6,11,12
427,427,1
6
410,410,3
16,22,23
421,421,4
10,16,22,23
403,403,5
3,4,10,16,22
398,398,4
3,17,18,22
403,403,4
10,16,18,22
424,424,3
10,16,22
426,426,3
16,18,22
403,403,3
2,11,18
415,415,3
2,11,17
426,426,4
2,8,18,20
407,407,4
2,8,14,20
398,398,5
1,2,8,14,20
397,397,4
1,2,7,21
397,397,4
2,7,8,22
429,429,4
1,2,7,8
426,426,4
2,7,8,18
426,426,4
1,2,7,16
405,405,4
1,2,7,8
405,405,4
1,2,7,8
405,405,4
1,2,7,10
407,407,5
1,2,7,14,16
407,407,4
1,2,7,14
426,426,3
1,7,8
426,426,4
1,7,11,14
423,423,4
1,6,7,9
430,430,5
1,2,7,9,19
425,425,6
1,2,7,8,9,19
422,422,6
1,2,7,8,9,12
422,422,6
1,2,7,8,9,17
431,431,6
1,2,8,9,12,23
421,421,6
1,4,7,8,13,14
425,425,3
1,2,7
398,398,1
1
404,404,3
22,23,24
396,396,6
16,17,21,22,23,24
427,427,8
10,11,14,15,16,19,20,21
414,414,6
1,2,3,4,7,13
400,400,1
10
403,403,6
10,12,14,17,18,23
397,397,4
6,8,14,17
396,396,4
7,14,17,21
407,407,4
1,7,11,14
397,397,4
1,7,12,14
402,402,3
1,7,14
398,398,4
1,7,8,15
402,402,3
1,7,14
405,405,3
1,7,14
397,397,3
1,7,14
414,414,2
7,14
410,410,2
7,14
426,426,2
7,14
414,414,2
7,14
426,426,2
7,14
426,426,2
7,14
402,402,2
7,14
402,402,2
7,14
421,421,3
7,13,14
421,421,3
7,14,15
397,397,3
7,14,20
426,426,2
7,14
397,397,3
7,14,23
426,426,2
7,14
426,426,2
7,14
429,429,3
7,14,17
421,421,3
7,14,17
407,407,3
4,7,14
428,428,3
14,19,20
423,423,8
3,7,8,13,14,15,16,22
411,411,9
1,2,3,4,9,10,11,16,17
422,422,8
3,4,5,6,10,11,12,18
413,413,6
4,5,6,11,12,13
427,427,1
21
429,429,3
14,15,20
421,421,4
15,16,17,21
412,412,4
4,10,11,13
403,403,5
1,4,9,10,16
423,423,5
4,9,10,11,16
403,403,3
4,9,10
396,396,4
4,9,10,16
426,426,4
5,9,10,15
415,415,6
5,8,9,10,15,18
415,415,5
1,8,9,10,15
426,426,5
1,5,15,16,22
407,407,5
1,4,7,8,15
424,424,4
1,8,9,14
397,397,4
1,7,8,9
424,424,5
1,7,8,9,14
406,406,4
1,7,8,9
402,402,4
1,7,8,9
413,413,5
3,7,8,9,10
402,402,4
7,8,9,10
413,413,5
7,8,9,14,19
399,399,6
1,7,8,14,15,24
402,402,4
1,3,8,15
398,398,4
1,7,8,14
415,415,4
1,8,15,17
398,398,4
1,7,8,23
399,399,4
1,8,15,23
422,422,5
1,7,10,15,23
429,429,5
1,7,8,15,23
415,415,7
1,7,8,11,15,18,23
427,427,6
1,7,8,11,15,23
420,420,4
1,7,11,22
430,430,1
1
424,424,1
24
404,404,3
18,23,24
422,422,7
14,17,18,21,22,23,24
428,428,8
10,11,15,16,17,19,20,21
415,415,6
2,3,4,7,8,9
406,406,2
1,2
405,405,2
6,14
403,403,3
8,14,23
417,417,3
7,14,24
416,416,3
8,14,18
407,407,3
7,8,14
417,417,3
8,14,21
415,415,3
8,14,20
415,415,3
1,7,8
423,423,2
8,14
413,413,3
7,8,14
426,426,2
8,11
423,423,2
8,14
426,426,2
2,8
397,397,2
7,14
426,426,2
14,17
421,421,2
8,14
405,405,2
8,14
421,421,2
8,14
421,421,2
7,14
423,423,3
7,14,20
405,405,2
7,14
397,397,2
5,14
413,413,3
5,7,14
402,402,2
8,14
402,402,2
7,14
402,402,2
7,14
415,415,3
13,14,20
407,407,3
5,7,14
410,410,3
19,20,21
403,403,8
7,8,13,14,15,16,21,22
403,403,10
1,2,3,4,5,9,10,11,17,19
397,397,8
3,4,5,6,11,12,17,18
398,398,6
3,4,5,6,11,12
427,427,1
12
420,420,4
20,21,22,24
430,430,4
5,15,16,17
422,422,5
5,9,11,15,17
404,404,5
5,9,15,16,17
422,422,4
3,9,15,16
425,425,3
9,11,16
424,424,2
5,9
414,414,4
8,9,11,16
426,426,4
9,14,15,16
425,425,5
8,9,14,15,16
407,407,5
9,14,15,16,22
407,407,5
11,13,14,16,22
424,424,5
2,8,16,17,22
414,414,4
2,8,13,15
407,407,5
8,15,16,20,22
399,399,4
8,15,16,22
399,399,4
8,14,22,24
399,399,4
8,14,22,24
398,398,4
8,14,15,22
398,398,4
8,14,15,22
431,431,5
8,14,15,20,23
399,399,5
1,2,8,20,22
431,431,5
2,8,11,16,22
424,424,6
1,2,8,14,22,24
423,423,5
1,2,8,14,22
425,425,6
1,2,8,14,22,23
430,430,7
1,2,8,14,15,16,22
430,430,8
1,2,8,12,14,15,16,22
423,423,8
2,5,8,10,14,15,16,22
428,428,6
2,8,9,11,14,22
407,407,6
1,2,3,8,11,22
425,425,4
1,2,3,23
423,423,1
24
404,404,4
18,19,23,24
423,423,7
3,12,18,21,22,23,24
428,428,9
5,6,11,14,16,19,20,21,24
414,414,5
1,2,3,4,7
400,400,1
12
417,417,5
11,12,18,23,24
410,410,2
8,17
417,417,3
7,8,14
417,417,3
7,14,24
417,417,3
7,8,14
426,426,3
7,8,18
406,406,3
7,8,14
414,414,3
7,8,14
414,414,4
7,8,14,21
422,422,3
7,8,14
399,399,3
7,8,14
414,414,3
7,8,14
419,419,1
7
410,410,1
7
399,399,3
7,11,14
399,399,3
7,8,14
397,397,3
7,14,17
399,399,3
7,8,17
405,405,2
7,8
399,399,3
1,7,14
413,413,1
2
419,419,1
7
421,421,1
19
413,413,1
6
416,416,1
7
410,410,1
7
419,419,1
7
415,415,2
3,7
411,411,3
19,20,21
402,402,8
7,8,13,14,15,19,20,21
403,403,10
1,2,3,4,8,9,10,11,15,20
423,423,8
2,3,4,5,6,10,11,12
414,414,6
3,4,5,6,11,12
427,427,1
6
400,400,1
13
430,430,3
7,8,13
403,403,5
4,5,7,10,11
402,402,2
4,14
426,426,2
4,13
404,404,1
4
419,419,1
16
402,402,1
2
413,413,1
21
403,403,1
23
411,411,1
23
430,430,1
8
405,405,2
1,7
423,423,2
7,15
423,423,2
1,6
423,423,1
7
423,423,2
1,7
399,399,2
7,18
423,423,2
7,16
431,431,2
8,11
419,419,1
13
405,405,1
18
405,405,1
12
408,408,1
19
405,405,1
11
399,399,1
2
408,408,1
22
406,406,1
7
406,406,1
7
403,403,1
21
406,406,2
2,7
406,406,3
2,4,7
423,423,1
17
410,410,3
17,23,24
421,421,6
11,16,17,19,20,23
400,400,8
5,9,10,11,13,14,15,19
430,430,6
1,2,3,4,7,8
406,406,2
1,2
422,422,1
1
407,407,1
11
430,430,1
18
396,396,2
16,17
402,402,1
11
402,402,2
16,17
402,402,2
17,19
404,404,2
10,16
403,403,2
11,19
403,403,2
10,11
401,401,3
10,11,19
399,399,3
10,11,19
412,412,3
10,11,19
399,399,3
10,11,19
416,416,2
10,11
399,399,3
10,11,14
416,416,3
10,11,12
412,412,4
10,11,12,19
399,399,3
10,11,19
401,401,3
10,13,19
401,401,3
6,10,19
399,399,3
6,11,19
401,401,3
10,12,19
401,401,3
4,11,19
401,401,3
4,15,19
408,408,2
4,19
404,404,2
4,19
401,401,2
6,19
400,400,3
13,19,20
399,399,8
1,7,8,13,14,15,19,21
403,403,9
1,2,3,4,5,7,8,9,10
431,431,8
2,3,4,5,6,10,12,18
423,423,6
3,4,5,6,11,12
427,427,1
6
400,400,1
8
415,415,2
8,24
430,430,2
2,8
412,412,2
2,18
426,426,1
1
417,417,1
4
413,413,2
4,10
416,416,2
4,10
402,402,2
3,4
402,402,2
4,10
402,402,2
4,10
402,402,3
4,6,10
408,408,2
3,4
410,410,2
3,4
399,399,2
4,10
403,403,2
3,4
404,404,2
4,17
404,404,2
3,4
403,403,2
3,10
408,408,1
4
413,413,1
3
408,408,1
10
408,408,1
3
408,408,1
3
411,411,1
3
396,396,1
6
399,399,2
3,6
396,396,3
6,12,22
405,405,2
6,12
413,413,3
5,6,23
398,398,1
7
424,424,1
1
405,405,1
24
410,410,3
22,23,24
402,402,7
1,15,20,21,22,23,24
423,423,8
4,6,7,10,13,14,19,24
414,414,6
1,2,7,8,13,16
426,426,1
1
430,430,1
1
404,404,1
5
414,414,1
19
409,409,1
19
414,414,1
4
399,399,2
14,19
411,411,3
5,14,19
409,409,3
4,14,19
409,409,3
5,14,19
411,411,3
14,15,19
403,403,4
14,15,19,23
411,411,3
14,15,19
403,403,4
14,15,19,22
429,429,4
14,15,19,22
403,403,4
14,15,19,22
427,427,4
6,15,19,22
403,403,4
6,14,19,22
411,411,4
5,14,19,22
427,427,4
14,15,19,22
421,421,3
14,19,20
421,421,3
14,19,22
421,421,3
