504,29
229,229,1
11
233,233,3
4,22,24
220,220,2
4,17
241,241,1
4
220,220,1
4
246,246,1
4
222,222,1
12
222,222,1
19
248,248,1
16
221,221,3
4,5,17
242,242,1
15
247,247,1
15
231,231,1
15
231,231,1
9
246,246,1
9
231,231,1
4
234,234,1
10
234,234,1
21
233,233,3
1,7,24
219,219,2
20,21
219,219,3
20,22,24
220,220,6
2,20,21,22,23,24
228,228,7
10,12,18,21,22,23,24
244,244,8
12,16,17,18,21,22,23,24
244,244,9
1,12,16,17,18,21,22,23,24
244,244,9
11,12,16,17,18,21,22,23,24
251,251,9
6,11,12,16,17,18,22,23,24
243,243,10
1,5,6,11,12,15,16,17,21,22
243,243,9
3,4,8,9,10,13,14,19,20
243,243,8
1,2,3,4,7,8,13,24
250,250,5
1,2,3,7,8
242,242,4
1,2,7,13
220,220,3
1,2,15
247,247,1
2
240,240,1
18
233,233,2
16,18
221,221,6
8,9,15,16,17,18
218,218,3
9,16,18
232,232,4
7,14,16,18
230,230,4
8,9,13,16
222,222,4
7,9,13,16
220,220,4
7,13,16,19
218,218,4
7,8,16,18
217,217,5
7,13,15,16,18
217,217,5
3,7,13,16,20
238,238,6
3,7,8,16,22,23
217,217,5
7,15,16,21,23
229,229,1
20
236,236,4
13,15,19,20
250,250,7
7,13,14,15,20,21,22
243,243,10
2,8,9,15,16,17,21,22,23,24
243,243,10
3,5,9,10,11,12,16,17,18,24
251,251,10
2,3,4,5,6,11,12,17,18,19
251,251,9
2,3,4,5,6,10,11,12,18
228,228,7
2,4,5,6,11,12,22
220,220,7
3,4,5,6,11,12,18
220,220,6
3,4,5,6,12,13
219,219,4
4,5,6,12
249,249,3
4,6,10
247,247,2
4,11
238,238,1
21
249,249,2
10,21
231,231,3
10,17,21
221,221,3
11,16,24
230,230,3
4,10,12
230,230,4
4,11,15,17
219,219,3
3,4,12
230,230,4
3,4,7,11
217,217,2
4,11
248,248,3
4,12,24
217,217,3
4,11,14
250,250,3
4,11,23
242,242,3
4,11,12
221,221,3
4,11,12
232,232,2
4,12
232,232,2
4,11
232,232,2
4,12
227,227,2
4,5
247,247,1
4
247,247,1
5
249,249,1
20
223,223,2
4,11
240,240,1
4
247,247,1
3
227,227,2
4,24
242,242,1
4
234,234,2
4,22
226,226,4
3,4,5,12
247,247,2
4,11
238,238,1
22
250,250,2
10,12
238,238,2
22,24
219,219,4
3,21,22,24
227,227,5
18,21,22,23,24
228,228,7
6,17,18,21,22,23,24
251,251,8
6,12,17,18,21,22,23,24
251,251,8
6,12,17,18,21,22,23,24
251,251,9
11,12,16,17,18,21,22,23,24
251,251,9
6,12,16,17,18,21,22,23,24
243,243,10
4,5,6,10,11,14,15,16,20,21
251,251,9
3,4,5,7,8,9,13,14,19
244,244,7
1,2,3,4,7,8,13
235,235,5
1,2,3,4,7
227,227,4
1,2,7,13
247,247,2
1,7
250,250,1
1
241,241,1
1
231,231,2
6,12
217,217,5
6,11,14,16,22
225,225,2
6,16
238,238,3
5,13,14
232,232,4
5,13,16,19
232,232,4
6,19,21,24
218,218,4
2,8,13,24
238,238,3
15,19,20
218,218,4
5,16,19,24
218,218,4
6,19,21,24
221,221,6
6,9,14,18,21,24
218,218,5
5,6,15,21,22
237,237,1
13
236,236,4
13,19,20,21
242,242,7
7,13,14,19,20,21,22
243,243,10
2,7,8,9,14,15,21,22,23,24
243,243,10
2,4,5,8,10,12,17,18,23,24
251,251,10
2,3,4,5,6,10,11,12,18,19
251,251,9
2,3,4,5,6,10,11,12,18
248,248,7
4,5,6,12,14,16,18
228,228,8
3,4,5,6,11,12,18,24
237,237,6
3,4,5,6,12,18
219,219,6
3,4,5,6,12,13
234,234,5
2,3,6,11,18
234,234,4
2,3,4,12
246,246,2
2,3
220,220,1
15
230,230,2
11,15
231,231,3
19,20,21
219,219,2
9,11
231,231,3
9,11,15
230,230,3
11,14,23
231,231,3
11,17,23
240,240,2
11,17
225,225,3
9,11,14
223,223,3
10,11,14
217,217,3
2,9,14
220,220,2
8,10
221,221,3
4,5,10
221,221,3
4,5,10
221,221,3
3,4,10
220,220,3
4,5,21
220,220,2
4,5
232,232,2
3,20
246,246,2
5,13
228,228,1
14
226,226,3
5,6,11
228,228,1
21
227,227,1
21
227,227,1
13
227,227,1
21
221,221,1
13
221,221,1
22
221,221,1
21
223,223,1
18
229,229,3
15,21,24
245,245,4
9,15,21,24
237,237,6
9,14,15,16,21,24
236,236,7
3,8,9,18,21,23,24
251,251,8
3,9,12,16,18,22,23,24
251,251,8
12,16,17,18,21,22,23,24
251,251,8
12,16,17,18,21,22,23,24
251,251,9
2,6,12,16,17,18,22,23,24
243,243,9
6,11,12,16,17,18,22,23,24
243,243,10
4,5,6,10,11,12,16,17,20,23
235,235,9
3,4,5,8,9,10,13,14,19
244,244,7
1,2,3,7,8,9,13
220,220,5
1,2,3,7,8
248,248,4
1,2,7,13
234,234,3
1,7,9
226,226,2
1,13
250,250,1
18
231,231,2
15,18
233,233,2
17,23
237,237,1
23
219,219,1
23
238,238,1
24
219,219,2
9,21
225,225,3
1,9,15
225,225,3
7,9,21
219,219,3
3,11,15
218,218,4
4,9,15,21
219,219,4
3,4,9,15
230,230,2
3,8
241,241,1
19
244,244,3
13,19,20
235,235,7
7,13,14,15,19,20,22
243,243,10
1,3,9,10,14,16,17,18,23,24
243,243,10
4,5,6,10,11,12,17,18,23,24
251,251,10
3,4,5,6,10,11,12,18,19,24
251,251,9
3,4,5,6,10,11,12,18,24
250,250,7
4,5,6,9,11,12,18
248,248,8
3,4,5,6,10,11,12,18
227,227,7
4,5,6,10,11,12,18
234,234,6
4,5,6,10,11,12
248,248,5
4,5,9,10,12
246,246,3
4,5,11
220,220,1
6
220,220,1
20
230,230,2
15,20
227,227,2
20,24
219,219,3
1,3,20
230,230,3
8,14,20
230,230,3
14,20,21
240,240,3
3,6,20
234,234,2
9,14
220,220,4
14,16,20,21
222,222,5
12,14,16,19,20
220,220,5
3,12,14,19,20
222,222,2
14,16
225,225,4
5,12,14,16
221,221,5
4,12,14,15,16
221,221,5
10,12,14,15,16
250,250,4
2,7,16,17
250,250,3
6,16,17
221,221,4
9,14,16,17
234,234,3
9,16,17
221,221,3
5,9,16
222,222,1
10
220,220,3
12,16,18
221,221,2
17,18
250,250,2
6,17
247,247,3
16,17,18
219,219,4
1,17,18,20
219,219,3
16,17,18
247,247,3
16,17,18
246,246,1
16
222,222,1
3
230,230,3
14,15,22
242,242,5
9,15,21,22,23
228,228,7
5,9,15,21,22,23,24
251,251,8
9,14,15,18,21,22,23,24
251,251,9
1,9,12,16,17,18,22,23,24
235,235,9
6,12,17,18,19,21,22,23,24
235,235,9
6,12,16,17,18,21,22,23,24
243,243,10
1,6,11,12,16,17,18,22,23,24
243,243,10
5,6,10,11,12,14,15,16,17,21
235,235,9
3,4,8,9,10,13,14,15,20
251,251,7
1,2,3,4,7,8,13
242,242,6
1,2,7,8,13,20
234,234,4
1,2,7,13
227,227,3
1,7,13
247,247,2
1,13
249,249,1
1
233,233,1
15
225,225,3
16,17,20
223,223,2
16,24
246,246,2
16,17
218,218,2
7,16
245,245,1
16
230,230,2
16,17
238,238,2
11,16
241,241,2
4,16
245,245,2
18,20
220,220,6
6,7,15,17,20,24
225,225,4
5,6,10,21
233,233,1
13
242,242,4
13,19,20,23
250,250,7
8,14,15,19,20,21,22
243,243,10
9,10,15,16,17,18,19,22,23,24
243,243,10
3,4,5,10,11,12,17,18,23,24
251,251,9
3,4,5,6,10,11,12,18,24
235,235,9
3,4,5,6,10,11,12,17,18
240,240,7
2,4,6,10,11,12,18
227,227,8
4,5,6,10,11,18,19,24
248,248,6
4,5,6,11,12,18
248,248,5
4,5,6,11,12
246,246,4
3,5,6,12
238,238,2
5,6
249,249,1
10
220,220,1
20
230,230,4
9,17,20,21
222,222,2
12,18
230,230,4
9,16,17,18
219,219,3
9,16,20
224,224,4
15,16,20,21
223,223,4
9,16,17,20
225,225,3
9,16,20
230,230,4
9,11,17,20
224,224,4
9,10,11,17
226,226,3
9,16,20
230,230,2
6,9
216,216,4
8,9,12,15
224,224,4
7,9,18,20
249,249,4
6,9,14,17
220,220,3
7,12,17
241,241,2
12,17
232,232,3
7,12,17
220,220,2
17,20
231,231,1
9
250,250,5
8,14,15,20,21
228,228,2
4,6
238,238,2
4,20
221,221,2
4,6
221,221,2
4,6
238,238,2
5,6
223,223,2
5,6
230,230,2
4,5
238,238,2
5,24
229,229,3
12,16,22
237,237,6
5,16,21,22,23,24
236,236,6
4,5,16,22,23,24
235,235,7
4,5,16,18,22,23,24
251,251,8
4,9,10,12,16,22,23,24
244,244,8
12,16,17,18,21,22,23,24
244,244,9
5,12,13,15,17,18,22,23,24
244,244,9
11,12,16,17,18,21,22,23,24
244,244,10
1,6,12,16,17,18,21,22,23,24
243,243,10
4,5,6,10,11,12,15,17,20,21
244,244,9
3,4,5,8,9,10,14,15,19
236,236,7
1,2,3,4,7,8,13
218,218,6
1,2,3,7,8,11
227,227,4
1,2,7,13
250,250,3
1,2,7
219,219,2
1,7
247,247,2
1,21
219,219,1
13
220,220,2
6,16
232,232,2
8,16
246,246,2
2,6
233,233,2
12,17
232,232,1
6
230,230,2
6,12
229,229,2
16,17
225,225,3
5,12,16
232,232,2
6,16
217,217,5
5,6,12,17,22
237,237,2
6,9
241,241,1
19
236,236,4
7,13,19,20
236,236,7
8,14,15,19,20,21,22
243,243,10
3,8,10,12,14,15,16,21,22,24
243,243,10
2,3,4,5,10,11,12,16,18,24
244,244,10
3,4,5,6,9,11,12,18,19,24
244,244,9
3,4,5,6,10,11,12,17,18
228,228,7
1,3,4,5,6,9,12
228,228,8
3,4,5,6,12,18,19,24
249,249,6
3,5,6,11,12,18
237,237,6
4,5,6,8,10,18
248,248,4
4,5,7,10
234,234,3
3,6,11
249,249,2
11,24
234,234,1
11
218,218,2
14,22
234,234,1
16
226,226,2
13,22
234,234,2
8,13
234,234,2
13,22
224,224,2
13,22
224,224,3
5,13,22
248,248,2
16,22
225,225,3
12,13,16
223,223,3
13,16,18
217,217,2
5,9
222,222,4
5,13,16,21
222,222,4
5,7,12,16
224,224,3
7,12,13
249,249,3
7,13,16
250,250,3
2,7,13
220,220,3
7,13,18
220,220,3
7,10,13
230,230,2
5,7
232,232,2
13,21
223,223,1
13
219,219,3
7,13,16
219,219,2
14,16
223,223,1
16
223,223,1
10
223,223,1
18
223,223,1
5
246,246,1
17
246,246,1
21
227,227,4
17,21,22,23
229,229,5
17,18,21,22,24
242,242,6
17,18,19,21,22,24
244,244,8
5,12,15,17,18,21,22,24
236,236,8
6,12,17,18,21,22,23,24
236,236,9
3,6,12,17,18,20,22,23,24
236,236,9
6,11,12,17,18,21,22,23,24
243,243,10
1,6,11,12,17,18,21,22,23,24
243,243,10
4,5,6,9,10,11,12,13,20,21
244,244,9
2,3,4,8,9,13,14,15,19
250,250,7
1,2,3,4,7,8,13
218,218,5
1,2,3,7,13
219,219,4
1,6,7,13
234,234,3
1,7,19
227,227,2
2,13
247,247,1
19
231,231,2
10,17
229,229,2
2,10
246,246,1
12
241,241,1
9
225,225,3
9,10,17
245,245,2
6,14
232,232,3
9,10,17
233,233,3
5,9,17
225,225,3
2,5,9
245,245,3
2,3,4
225,225,4
5,11,12,16
219,219,4
5,12,17,18
229,229,1
5
251,251,3
13,19,20
235,235,7
7,13,14,19,21,22,24
243,243,10
7,8,9,12,14,17,18,22,23,24
243,243,10
4,5,6,8,9,10,12,17,18,24
236,236,10
2,3,4,5,6,11,12,18,19,24
236,236,9
2,3,4,5,6,11,12,18,24
251,251,7
2,4,5,6,10,18,24
228,228,8
3,4,5,6,10,12,18,24
241,241,7
3,4,5,6,10,12,18
237,237,6
1,4,5,6,12,16
219,219,4
1,3,12,23
249,249,2
2,12
238,238,1
12
220,220,1
18
220,220,1
11
219,219,3
1,11,16
217,217,2
9,14
238,238,1
19
219,219,1
19
232,232,2
16,19
219,219,2
14,19
219,219,2
9,19
242,242,2
14,15
219,219,2
12,16
222,222,1
5
230,230,2
14,16
231,231,1
2
223,223,2
19,20
234,234,1
14
247,247,1
19
223,223,1
7
231,231,1
21
230,230,1
24
223,223,2
20,21
230,230,1
8
220,220,1
19
219,219,2
9,19
238,238,1
19
230,230,1
6
230,230,1
6
238,238,1
12
242,242,1
21
221,221,1
12
226,226,2
20,21
219,219,4
19,20,21,22
227,227,6
17,20,21,22,23,24
251,251,8
7,16,17,18,21,22,23,24
244,244,8
12,16,17,18,21,22,23,24
244,244,9
4,11,12,16,17,18,21,23,24
244,244,9
6,11,12,16,17,18,22,23,24
243,243,9
6,11,12,16,17,18,22,23,24
243,243,10
4,5,6,10,11,14,15,16,17,23
244,244,9
2,3,4,7,8,9,13,15,19
235,235,7
1,2,3,7,8,9,13
228,228,5
1,2,7,8,13
242,242,4
1,2,7,16
240,240,3
1,7,8
248,248,1
1
248,248,1
1
241,241,2
12,23
217,217,4
5,20,23,24
241,241,2
17,23
232,232,3
16,17,23
246,246,3
11,16,17
241,241,2
17,23
230,230,3
10,16,17
218,218,2
16,24
225,225,3
16,23,24
225,225,3
17,23,24
224,224,6
7,13,15,16,17,23
218,218,4
15,22,23,24
233,233,1
14
228,228,3
13,19,20
250,250,7
7,14,15,19,21,22,23
243,243,10
5,8,9,10,14,15,16,17,23,24
243,243,10
5,9,10,11,12,16,17,18,23,24
236,236,10
3,4,5,6,10,11,12,17,18,19
250,250,9
3,4,5,6,10,11,12,17,18
245,245,8
2,3,4,5,6,10,12,18
245,245,8
3,4,5,6,10,11,12,18
242,242,7
2,3,4,5,6,11,12
237,237,6
2,3,4,5,6,19
219,219,4
2,3,4,11
238,238,2
3,4
249,249,1
4
230,230,1
23
230,230,2
16,24
242,242,1
22
226,226,2
14,19
224,224,3
12,13,14
232,232,2
13,19
240,240,2
13,20
220,220,2
13,15
225,225,2
13,14
242,242,2
13,15
242,242,2
3,19
