504,28
336,336,4
2,13,19,22
327,327,1
13
347,347,1
2
347,347,1
13
347,347,1
1
347,347,1
1
332,332,1
13
347,347,1
2
335,335,2
1,2
326,326,3
1,14,17
326,326,3
2,8,14
325,325,3
1,14,20
341,341,2
2,8
341,341,2
1,14
353,353,3
1,7,14
340,340,1
7
340,340,2
1,2
350,350,1
24
324,324,5
17,18,22,23,24
358,358,8
2,6,12,14,17,18,19,20
354,354,7
1,3,4,7,8,13,19
350,350,4
1,2,7,21
349,349,2
20,24
338,338,3
19,20,21
326,326,4
6,19,20,21
349,349,5
7,16,19,20,24
358,358,4
6,14,19,24
342,342,4
2,7,13,20
342,342,4
2,13,20,24
350,350,5
2,13,14,17,24
350,350,5
14,17,19,21,24
358,358,5
13,19,20,21,23
330,330,3
14,19,20
343,343,3
1,13,14
335,335,2
1,4
333,333,2
3,24
330,330,3
14,22,24
343,343,3
6,14,19
343,343,3
7,8,22
330,330,3
9,12,13
326,326,3
9,13,14
343,343,3
2,8,12
335,335,2
4,8
335,335,2
8,12
341,341,2
4,12
326,326,3
4,21,22
341,341,2
12,20
343,343,3
12,15,16
357,357,5
1,3,7,8,12
350,350,5
3,6,8,12,20
336,336,9
1,3,6,7,8,9,12,15,20
355,355,9
1,2,3,5,7,8,9,12,20
336,336,9
1,2,3,7,8,12,15,18,22
330,330,2
7,20
331,331,8
1,7,8,13,14,19,20,24
332,332,9
1,2,7,8,10,11,17,18,24
352,352,8
2,4,5,6,10,11,12,19
346,346,5
4,5,6,11,12
347,347,3
4,6,12
357,357,1
6
349,349,1
15
358,358,1
13
358,358,2
7,20
332,332,1
3
349,349,2
2,20
341,341,2
7,20
341,341,2
2,7
332,332,1
11
351,351,1
10
348,348,1
11
355,355,2
4,10
332,332,1
15
330,330,1
11
348,348,1
4
336,336,2
4,11
356,356,2
4,21
336,336,2
4,5
356,356,2
4,6
336,336,1
11
356,356,1
4
333,333,1
15
324,324,1
15
324,324,1
1
324,324,1
19
341,341,1
1
341,341,1
1
353,353,1
1
326,326,1
1
326,326,1
23
332,332,3
17,23,24
350,350,5
17,18,20,23,24
355,355,8
10,12,17,18,19,20,22,24
358,358,7
1,4,6,7,8,10,24
358,358,4
1,2,7,13
357,357,1
22
350,350,3
1,22,23
349,349,3
19,21,23
343,343,2
17,22
325,325,1
22
326,326,1
15
348,348,1
22
341,341,1
17
341,341,1
17
336,336,1
17
333,333,1
15
351,351,1
8
347,347,1
7
351,351,1
14
351,351,1
12
351,351,1
6
341,341,1
6
326,326,1
24
326,326,1
11
330,330,1
24
347,347,1
19
340,340,1
24
347,347,1
19
347,347,1
4
340,340,1
17
356,356,1
16
336,336,1
16
342,342,3
9,15,16
350,350,4
6,8,11,24
353,353,9
6,9,12,15,16,19,22,23,24
